"PC1"	"PC2"	"PC3"	"PC4"	"PC5"
"Slc5a12"	0.0103588432630616	-0.0240561256021745	-0.0266393947681714	-0.0069519724776278	-0.00140443782892733
"Grxcr2"	0.0103518076336845	-0.0300520959517099	0.0115447296123251	0.0307728232238646	-0.00477088360317175
"Ttyh3"	0.0103087692391838	0.0197332501740549	0.0299752261640799	0.0122317094147293	-0.00207227800428816
"Agpat2"	0.0102993771924219	-0.0249806156617217	0.0251360800742583	-0.0132130891937876	0.000832195197452656
"Ddc"	0.0102880768088622	0.0270183915203194	0.0213736020928129	-0.0203632167092448	0.00208349638574161
"Acss2"	0.0102606348823712	-0.00367732340406314	0.0365308838061335	-0.00927421461419921	-0.0019148810441789
"Elovl5"	0.0102539824785208	-0.0315079424358647	0.0102502820628516	-0.0258598365021315	-0.00385687019843215
"Stard7"	0.0101758931668565	-0.0110230241309307	-0.0204043265827585	-0.0585581615045132	-0.00441690749708142
"Pik3ca"	0.0101375309317588	0.0315990242369834	-0.0162666698447455	0.000795342680725862	0.00461902294255109
"Nxnl2"	0.0100993148907726	-0.0259080696478524	-0.0198998654090845	-0.031287317894112	0.00102126104043988
"Chia1"	0.0100577079791068	0.0256667093521415	0.0253701948251109	-0.00357638341073341	-0.00035401742452876
"Awat2"	0.0100451382580713	0.0250650547981366	0.0210862154716588	0.0314068381867639	0.00291422470126424
"Ndufb10"	0.0100219279625603	0.032818708839616	0.00337256435301988	-0.0267328916506546	-0.00287118936634866
"Dlat"	0.00999066969424358	-0.0312397179865031	0.0156630326627651	-0.0146618446274456	-0.000187517006184011
"Slc39a1"	0.00999032480776884	-0.034017370887879	0.00940703881464849	-0.00527434288217046	3.06978340635047e-05
"Trpm6"	0.00991294813234899	0.00774595550881607	0.0361877312326591	-0.006619944650597	-0.00193698897917164
"Car1"	0.0099112097941605	-0.0308200490227198	-0.00585309187787368	0.0350882085437437	0.00157902149757041
"Ryr3"	0.00982593344041828	0.035073931164367	0.00394754487793673	0.00502842640986741	0.00270890154458774
"Acvr1c"	0.00976865688821726	-0.0248695700016781	-0.0259557751230603	0.0114513191814473	-9.36630482201961e-05
"Ndufv2"	0.00974377950720662	0.0258723834949441	-0.0147325428403749	-0.0424638459777288	-0.00434669763391466
"Ilvbl"	0.00972863451891176	-0.0161371401936135	0.0328607743884986	-0.0103627887462418	0.00241583152797048
"Slc5a7"	0.00970924064936089	0.00393862453657312	0.0365225707941253	0.013722196690733	0.00242601141358369
"Treh"	0.00969687756923852	-0.0114734097867388	0.0352605894967634	-0.00543209543411745	-0.00391234678524359
"Msr1"	0.00969189254395932	0.015681134692222	-0.0334456062381734	-0.00448745761619915	-0.00123040679838689
"Cyp2w1"	0.00968881868148544	0.0295677310433251	0.0199172693118953	-0.0107024952101349	-0.00251460380914006
"Chst5"	0.00967690388632789	-0.0290555864448263	-0.0182716790569309	-0.0227604953741957	-0.00204110718346461
"Nt5c1a"	0.00966829640335523	0.0260503429215796	0.0251387933151957	-0.00674478929495204	-0.00162513284200811
"Sephs1"	0.00964957131789387	-0.0299906208341908	0.0108184637430733	-0.0342170693637377	-0.00119100629731039
"Pigyl"	0.00964002373348155	0.00818405859480874	0.0359776855835806	-0.011289129814526	-0.0012894361599502
"Ugcg"	0.00960297903286693	0.0345516498332409	0.00742862572660016	-0.00847381494356297	-0.000979073051182733
"Txnrd3"	0.00959619090368269	0.0336964622707652	-0.00868218222069099	-0.0161148370399683	-0.00137839790017405
"Mgat1"	0.00957590112495133	0.017613647035526	-0.0267827385400739	-0.037634084605732	0.00149699092981644
"Scnn1g"	0.00953802316611695	-0.0355051309385123	0.000954650392117488	-0.000655333580736127	-0.00198514131937393
"Slc6a6"	0.00947896522536937	-0.0125303255913505	0.0313413822704897	0.0322663035137811	0.00307705557312679
"Adpgk"	0.00943309276695311	0.0137148634701522	-0.0345747352357247	-0.00414285715276433	-0.00144870173528141
"Acot12"	0.00940319791373801	-0.0169882373300842	-0.0329945431906229	0.001226374653261	0.00130385719573311
"Slc26a4"	0.00939553268726718	-0.0220299564942115	-0.00902571020963068	0.0573424424927924	-0.00524862486021259
"Pde1a"	0.00938386140277853	-0.0286387743077545	0.0222698325143508	0.00305009751912413	0.00140826600127224
"Sult2a5"	0.00937829993870329	0.0271480506680012	-0.0241038758121651	-0.00645420766904001	0.00207394525872693
"Fmo2"	0.00935543168581441	0.033954233132301	-0.00778898052318788	-0.0168898971276915	0.000476132840448865
"Ip6k1"	0.00931330876004852	0.0246448181039175	0.0265568324246391	-0.0117136466396481	0.000393249607635571
"Asic3"	0.00929293772402704	0.0287980528378639	-0.00925042942210873	-0.0411592746439483	-0.00468901315072265
"St6galnac5"	0.00924188092628229	-0.035589408192116	0.000200335918599704	0.00559568126531715	-4.52391894560632e-06
"Neu1"	0.00920746740986327	-0.0341499876260692	-0.0103631980623077	0.00747317177567177	-0.00295532226734546
"Cdk6"	0.00916818654205259	0.0148138050603999	-0.0328395559541657	-0.0201999639054637	-0.00586604294700459
"Sephs2"	0.00916529928277533	-0.0265566703616349	0.0201704094980316	-0.030885987648246	0.00243463529395186
"Sumf1"	0.00913510311951778	-0.0314900539676051	0.0175198189633271	0.0068760647498109	0.00166341628066419
"Tk1"	0.00909418283898481	0.0335985219016081	-0.0126787112432061	-0.00522683113499058	0.00244417730281727
"Atp5g1"	0.00908390011118655	0.0181604117907655	-0.0307876132050338	-0.0213420514788919	-0.000350846186142624
"Alg6"	0.00907016672447727	0.00491395789320855	0.0323796122187288	-0.0381681269240758	0.0020820061592502
"Slc25a21"	0.00896606469071012	-0.0344583742867111	-0.00484575268795408	0.0187314243471029	-0.00278558350298842
"Gabra2"	0.00896474468049242	0.0336135385566564	-0.0107188051114962	0.0153916422266928	-0.00286117907161201
"Sgpl1"	0.00892157148514601	-0.0293141367568682	0.019435165999515	-0.020105237390766	-0.000360746795122342
"Plch2"	0.00891390691932172	0.034970436084691	-0.00525678404569011	-0.0133363103184052	-0.00291944723262442
"Slc12a7"	0.00889569027994294	-0.026180704742228	0.0224987553550684	0.0260777025887059	-0.000151432162072333
"Ak1"	0.00885857054483205	-0.0291585467408163	-0.0219500671517874	-0.00486997682051863	0.000632981726458706
"Ippk"	0.00877523409328961	-6.81650421602943e-05	0.0378359544271089	0.00490736512395946	-0.00116341340031043
"Nudt2"	0.00875941320342215	-0.033951793738718	-0.0120304244173269	-0.00652182474986476	0.000461883624144209
"Nanp"	0.00875331782357349	-0.0172526464778932	-0.0316601884534623	0.0208775247274886	-0.000178576971725066
"Slc5a11"	0.00869375802786391	0.00596951120757502	-0.03357199979654	-0.0337924076542869	-0.00199298587118546
"Npr3"	0.00868095087607931	0.0176282204260269	-0.0313744699468526	0.0215092732293205	0.000272084230770225
"Sgpp1"	0.00863666147554875	0.0316911498523424	-0.00894223097538945	0.0319695893503533	0.00172447957279561
"Acaa1a"	0.0086324266545122	-0.0281049872286958	0.0235728847668139	0.00590303602294029	0.00189260704107867
"Xylt2"	0.00862883859433796	-0.0218329222647793	0.0300817788661013	0.00573982942951659	-0.000492354849228724
"Hsd17b1"	0.00860783163087822	0.00944577253137056	0.0366701593684462	0.00100293669288083	0.00105948037161883
"Tyms"	0.00852370958228742	-0.0287916868393908	0.0189682494521928	-0.0262391033921756	5.79886450712296e-05
"Gm3873"	0.00849531063876289	0.0140233679148472	-0.0348241727741123	-0.00846918857998546	-0.00356563466355927
"Dpm1"	0.00848904917633555	-0.032779366245126	0.0105121042177638	-0.0243784091305552	-0.000593803923255632
"Scn1a"	0.00848042106596021	-0.0188837217543064	0.0322664631386166	0.00688794562298745	0.000333872634209523
"Lipi"	0.00847709016417859	0.0268602488390467	0.0247247006715334	-0.0121116667090541	0.00299727618594537
"Gale"	0.00843189073491487	0.00374241784323101	-0.0374824542801345	0.0113391546057484	0.00176637168321578
"Taldo1"	0.00838401718951799	-0.0122305766066333	-0.0357936733064602	0.00482959896520981	0.00754526815371509
"Liph"	0.00833936983026157	-0.023301786132907	0.0281812686412637	0.0153463581668177	0.00195732119937538
"Kcnmb1"	0.0082663572610172	0.0217116813887054	0.0296273433770897	0.0152035235383582	-0.00421481050340502
"Mogat1"	0.00824102610563701	-0.0147192190867148	-0.0343448103292698	0.0126198286774739	0.00334540451389019
"Pla2g4c"	0.00823783874398613	0.0353280713806845	0.00724138090823796	0.00852143499278602	0.00215227217758947
"Slc2a1"	0.00820385521001027	0.0229014147069118	-0.028979241865897	-0.0123858139375215	-0.00164773563664595
"Pde6h"	0.00818375127495054	-0.00116927511501059	0.0381987330061656	0.00144198237621546	0.000501889496723392
"Guk1"	0.00815034140041717	0.00794766326508808	-0.0334903623968344	-0.0335801412165414	-0.0190405018161859
"Pde4b"	0.00814769721707206	0.0302864803301212	-0.0205416342908228	0.00904176465300115	-0.000532483263907076
"Pygb"	0.00812790729287187	-0.00197051028487218	0.0381437472394455	-0.00411344904103641	-0.000155889082135201
"Gabrg2"	0.00811590832431901	0.0354383675003334	0.00769958207107057	0.0052543026684022	-0.00214291456804153
"Nudt9"	0.00810921384039707	0.0311265209281003	-0.0177792002466236	-0.0170242213834028	0.00124857754628888
"Nudt17"	0.00808969711614241	0.0265277316686963	0.0261047039362531	0.000463108694299161	-0.00137680907110624
"Abcc5"	0.0080774168622137	-0.0113443388496587	-0.0362813671403893	0.00486851087076136	-0.00176086044290992
"Kdm5c"	0.00805745130730483	-0.0252833053264724	0.0263024815216221	-0.0161641838340123	0.00153437142615875
"Slc35f4"	0.00805595768447532	-0.0287741883360914	-0.0195630976366495	-0.0259690868852716	-0.00132855710788605
"Crp"	0.00804019153587639	0.00470183587015911	0.03501739124122	-0.0299955563935503	-0.00291182469962007
"Mlycd"	0.00799922025606431	0.0198727725616642	0.0320594730815408	-0.0018970829391328	0.00165978933430816
"Maob"	0.00799813260420577	0.0349462251164697	-0.00684981296212541	0.0160817270946073	0.00657288745930696
"Mvd"	0.00794495177317702	0.00196191931580376	-0.0290253385304559	-0.0509797963988252	-0.00476604962162163
"Idh3a"	0.00787006569816411	0.0240990059960202	-0.0275706535786865	-0.016654852636119	0.00107301444854845
"Slc25a17"	0.00786618997384689	0.00782801437148068	-0.0374611448466595	0.00268039863580573	-0.00184907249792923
"Acsl5"	0.00783210625579752	-0.0340174245782397	0.0081513862041363	-0.0223699364278015	-0.00329651366614118
"Srebf1"	0.00782259494742794	-0.0313085998182241	0.0163315460156814	-0.0220929273217864	-0.00132223751101706
"Idi1"	0.00781098075156541	0.0335069096497847	0.0030226824736298	-0.030041084541045	-0.000210186375656451
"Rps26"	0.00777749292975874	-0.0280946626227265	-0.0181924280155617	0.0333617002492902	0.0124595304796506
"Pparg"	0.00775585977639197	0.00239883871194136	0.0363957114203241	-0.0246941711749383	0.00909754045361932
"Txnrd2"	0.00772516713020509	-0.0358227915213277	0.00585019430657607	-0.00813805832683741	-0.00212459053753495
"Gal3st4"	0.0077110430254962	-0.014824807340444	-0.0350438321585865	-0.00512894709268564	-0.000330150884853232
"Mtf1"	0.00760958566607213	-0.0341304039342813	0.0127383401233627	-0.00996660505682389	0.000970667868610606
"Xdh"	0.00759578017537946	-0.0272842293109957	-0.0251316408840018	0.00978970552068829	0.00145322879806116
"Chrnd"	0.00759095188777478	0.0205744750728828	-0.0303433902542442	-0.0195260579184028	0.00161232743652161
"Edn1"	0.00758326274095822	-0.0169922522317336	0.033917027993191	0.00704220575304775	-0.00144921261008842
"Slc25a26"	0.00747779987952409	0.0117896385455691	-0.00222949283899776	-0.0743903393900131	-0.00545481112383511
"Sult2a3"	0.00743761430132178	0.0262175787573264	-0.02534840703961	-0.0183987915760828	-0.00289979995153532
"Slc37a2"	0.0074335062989174	-0.0213346789134882	-0.0291273403849432	-0.023628378757104	-0.00533634945624079
"Abca5"	0.00743316463016101	0.0343024674674169	0.0104955444837553	0.0169753173467511	-0.00274134242401829
"Adh4"	0.00742895086302433	0.0302985267078005	-0.0187457964712441	-0.0219828409433926	0.00400804153997151
"Nat2"	0.00741742901579376	-0.0286258573188206	-0.0234936780283842	0.0103108079587778	0.00121874670114318
"Pmm2"	0.00740393073237327	-0.0274696515238022	0.013096801335485	-0.0446629186611219	0.000780235614832594
"Ip6k2"	0.00736174479637179	-0.0365361457240893	-0.00204934282013093	-0.00248493248882528	-0.00110334775637153
"Slc17a4"	0.00736034609414003	-0.0350686853378182	-0.0106777006749273	0.00601322487274354	-0.00091504656753386
"Slc9a7"	0.00732607099789343	-0.0317126326231536	0.0163887997743726	0.0208952568957824	0.00307914791141754
"Csgalnact2"	0.00730546002535929	0.000310183357100577	0.0376835876050958	-0.0174800970113197	-0.00142838680763548
"Aoc3"	0.00727471441044974	0.0339798251808076	0.0121058929934624	-0.0161782745575919	-0.0019264557787831
"Bcar1"	0.00721874561004031	0.0310432229006315	0.0169418347916814	-0.0238773013356369	-0.00258885987154869
"Slc39a4"	0.00720262424100415	-0.0139086075968221	0.0357715660941428	0.00294826050554223	-0.00196171142123698
"Hmgcr"	0.00717175632866426	0.0321002873359576	-0.0186787496312806	-0.00304899713223302	-0.00373723083076285
"Slc17a8"	0.00714916079221827	-0.000658287252596111	0.0382820262653861	0.0116993228787714	0.000570917769056359
"Hs6st1"	0.00699810020477754	0.0229900756397825	-0.0284847056551579	-0.0208423635443887	-0.00360724738905362
"Cyp46a1"	0.00699753103689686	-0.00551377730773667	-0.0365080257270045	-0.0239179341897964	-0.00465979888175116
"Itgav"	0.00699070906913523	-0.0308996604114456	0.020924393907673	-0.00386124996063616	0.00154359798486246
"Gm10639"	0.0069792493605856	-0.00331040471130326	-0.0360217425966291	-0.0284920997881565	0.00753308002152392
"Aga"	0.00696263068793409	0.00524133345381847	0.0372767761493206	-0.0188167385174376	-0.00541479763270471
"Slc16a8"	0.00695315675076572	0.0301813087122626	-0.0221691793377067	0.000268692479645574	0.00291383283601672
"Aasdh"	0.00690254312184249	0.0286864123445142	-0.0232502793119718	0.0145124565668988	-0.00423027786031142
"Slc2a12"	0.00688828361396591	-0.0352054029704814	0.0112297380889576	0.00278508122713376	0.000933515089265128
"Sec1"	0.00688743354691116	-0.000550320126857519	0.0383687954412094	0.0120880717617127	-0.00150367053065854
"Fbp2"	0.00686018268284552	-0.0325501560928433	-0.0180610706645453	0.00349668095043773	-0.00332470540678526
"Cyp3a13"	0.00682286425792647	-0.0329223315675432	-0.0173308356724052	0.00345744297836961	-0.000859820734394311
"Mpi"	0.00679312135636844	-0.0339233550007636	0.011087747879267	-0.0210951999048977	0.000532255978081755
"Acsm1"	0.00676609637184565	-0.0326992807501133	0.0179247947084865	0.00046372590732024	0.00130923231057635
"B3galt6"	0.00671337548476718	0.0348531782219823	-0.01206076179879	-0.00806925791686651	0.00600368146763338
"Mthfs"	0.00670223381080193	-0.0361862777514638	3.05055617974749e-05	-0.0152813225238866	0.000843576160451019
"Slc4a7"	0.00665120926360643	0.0346118200334774	0.01264545782797	-0.00953460576252903	-0.00239926452068573
"Ech1"	0.00664863425119397	0.00298001906565105	0.0384157732037468	0.0111034922796045	0.00036664219914827
"Psph"	0.00663442981014107	0.0232207460668742	0.030200782465953	-0.00377839711216524	0.00307265425685432
"Abcg2"	0.00660733996923128	-0.0274077365374906	0.0218927863706811	0.0289526489215855	0.000778102440624856
"Dhrs7b"	0.00658387134845211	-0.0283849438278333	0.0121141743703694	-0.0444341553076312	0.000608153599288129
"Prpf3"	0.00658233775814402	0.0067162022558983	-0.0372285356218376	0.0183907179496877	-0.0158358874631256
"Acbd6"	0.0065692027788651	0.0262416616172141	-0.00505519282406516	-0.0549964555838405	-0.00562657490184722
"Slc4a9"	0.00654904800253125	0.0240942824527309	-0.0287518042388542	0.0137732267937195	-0.000934261874887487
"Btd"	0.0064454809406386	0.0327130119588585	-0.0177505746766586	-0.00799245623172466	0.000721434009973868
"Chrna10"	0.00643765148798264	0.00831326082214053	-0.0374839210607626	-0.0128834587023413	-0.00367259571490153
"Slc22a17"	0.00642823353143	0.0207428076019738	0.0322245453551835	-0.00444690114035474	-0.000864498276116076
"Bpnt1"	0.00639964072551435	0.0283004962846496	0.0208564919645643	0.0286166325176359	-0.00444984179105821
"Ptges3"	0.00634717378746821	-0.0201343166549778	-0.0189209512296354	-0.054601824604475	-0.00404813387469212
"Best2"	0.00632450098954885	0.000569312766909347	0.0390380200389309	0.00193088259294843	0.00177286518351522
"Plin3"	0.0062659443254284	0.0198221653834383	0.0330085678079695	0.000505292860873039	-0.00104483868666898
"Fth1"	0.00615666617261392	0.0239502566929676	0.0298358007378269	0.00253952092675484	-0.00186622593610649
"Dao"	0.0061462262429883	0.0173704901233272	0.0316805002263852	0.0282145329604857	-0.000503569659644478
"Elovl6"	0.00606298491261968	-0.036146754656127	0.00815511239007179	-0.00709661129194	0.00256957519335746
"Ftmt"	0.00600997651470471	0.0224406160855949	-0.0289820379911096	0.0236286608467134	-0.000401648742060309
"Fech"	0.00600769187626604	0.0250604013711477	-0.0204497279828145	-0.0417033372610164	-0.0014039522043563
"Pcyox1"	0.00600658178934816	0.0110699294521114	-0.0362297382318665	0.0188817203192759	-0.00179602167879626
"Pgm1"	0.00599229675125039	0.0124948788959744	0.0368094555611473	0.00509493505738508	-0.00257872823136274
"Fh1"	0.00598894473585756	-0.0059529541887929	0.0103322724501815	-0.0760826472726859	-0.0107829990755738
"Kcnn4"	0.00598405165987373	-0.0274907999130845	0.0263082658119819	0.00277771974631905	0.000609175305303118
"Cyp2j6"	0.005977989542864	-0.0253605926391609	0.0257668651991686	-0.0254606578199102	0.000307570574719199
"Sult1c1"	0.00595308028281013	-0.0367255075215156	-0.00307553601295051	-0.0102733789170629	0.00067536877694645
"Mfsd11"	0.00593815489779096	-0.0243354252817651	0.0255774315636824	-0.0304931927769327	0.00114379136835924
"Adh1"	0.00588141995024706	0.0361459133543734	0.00897131970046075	0.00372117528088795	-0.000964114300013543
"Vldlr"	0.00587455592032578	0.037099591717053	0.0024980471661017	-0.000173657712567138	-0.00579199042529663
"Csgalnact1"	0.00586883801950188	0.0357587031280679	-0.00353696766277643	-0.0206830686733794	0.000288755930353819
"Chst11"	0.00586802675320712	0.0293320025097598	0.011065076293919	-0.0437079853773731	-0.00405541041502396
"Alg14"	0.00583466934173587	0.0322012697860882	-0.00686699952547011	-0.037535810759579	0.028389927383211
"B4galt4"	0.00581906692437256	-0.0278587204309833	0.00459117503154676	0.0522435832044333	0.00645043634195936
"Hsd17b14"	0.00574969311716707	-0.0361202766273037	0.00122844593133457	0.019151283851141	0.0015188298149485
"Pde6g"	0.00568445898099949	-0.0274830909088054	0.0170853355516197	-0.0413806441336086	0.00192444424532535
"Abcg4"	0.00568181374572868	0.00656343767748173	0.0382799641402629	-0.0112269489328425	0.000101281823941422
"Tmem104"	0.00566220927634684	-0.0362609302081766	-0.00732078010876252	-0.0105989260465244	0.000319714852484335
"Blvrb"	0.00564711593970525	0.0360043477505215	0.0100141990226747	-0.00233338100782197	-0.00170322839749666
"Aox1"	0.00561558579392147	-0.0034525118423054	0.0388492995952279	0.00974569376357965	0.00280783917598354
"Slc22a15"	0.00561400696564937	0.0329198849505914	0.0112352855042569	0.0297868648632108	-0.00113640947415644
"Mat1a"	0.00561357128423429	0.0244008216198288	0.029398083655892	0.00875890920125139	0.00141761491562491
"Aprt"	0.00560518404276122	0.0261027672303115	-0.0280054559736973	0.00347583006535406	0.00276121229887172
"St8sia4"	0.00557525653850806	-0.0336750117983463	0.0166887812527611	-0.00485235466585802	-0.00192495074183712
"Rpl13-ps6"	0.00555414116522892	0.0313137587276738	0.0212972647797495	-0.00285493984501166	0.00197616406433806
"Kcnv1"	0.00553187254352089	-0.0328898230321602	-0.0182965489605182	-0.00602897559924747	-0.00112355851074175
"Ugt2b35"	0.00546286482224796	0.0114762661702981	0.0374256835419679	0.0029322833141186	-0.00752923176950397
"Cyp2s1"	0.00543233846617845	0.00820230512688696	-0.038313062438188	-0.00553692818349734	0.00172920608473498
"Aldh4a1"	0.00540936509043588	-0.0346981727858375	-0.0140245927857399	-0.00762128162567539	0.00162209278666093
"Mgat4b"	0.00539873517834802	-0.00299787991659516	0.0392349120291636	0.00259356540163486	0.00355868512241623
"Slc5a10"	0.00535727845977165	0.0365603435706962	0.00774097020676863	-0.00425043961284127	-0.00523817655039645
"Kctd20"	0.00534035706446787	-0.00908755402997335	0.0381486811547198	0.00467382026501577	8.25929276589715e-05
"Ndufb5"	0.00529334129826047	0.0179847754349676	0.0245906105555765	-0.0495449011820396	-0.00306716612682301
"Etfa"	0.005231659844651	-0.02933500844855	-0.0186502804732823	-0.0322497045474306	-0.00308930207215954
"Cftr"	0.0052214015676535	0.0236573749385038	0.029981864776771	0.0118341984934312	-0.000810277799238444
"Lias"	0.0051408338616224	0.0329743191840615	-0.00636538927999466	-0.0357524065590564	0.000571271531894111
"Gdpd5"	0.00510350398599613	-0.0248266656849266	-0.0295345487986715	0.00022880556940965	-0.00134848878983265
"Pigw"	0.00506884529658664	0.0361869076584786	-0.00537088336304718	-0.0174179851140755	-0.00721613942196919
"Srm"	0.0049966268795195	-0.0278934044197959	0.0180452533609161	-0.0392315147775427	0.000860905207853477
"Mocs2"	0.00495044194659197	-0.0371793958883809	-0.00420564017464926	0.0048819162358253	-0.000656396957987041
"Hmox1"	0.00492632673361934	0.0372430197186074	0.00309899885535181	0.00615757497899358	0.000409997735863465
"Fuca2"	0.00491847814331137	-0.0287240274142962	0.0225698536248517	-0.0237208814770862	-0.00324609593192157
"Isyna1"	0.00491490098629423	-0.00208478805994931	0.0337111507761047	0.0419173226431447	-7.82209024939922e-05
"Gucy2e"	0.00483851589528924	-0.0131215803946326	0.0370253162438976	0.00295646212822857	0.0028810607151742
"Slc7a2"	0.00478688020893261	0.0122390057841856	0.0373384592562785	0.00452118756421031	-0.00277286005899643
"Extl3"	0.00477526869747064	0.035888665628115	0.00631974104574942	-0.0196336888398303	-0.00388716453498617
"Supt5"	0.00475928909165407	0.0261794908303101	-0.0270904256231815	-0.0170403569587977	0.007110667950897
"Ttyh2"	0.00472547427139196	0.0343734627266769	0.0131233672850924	-0.0182403830977648	0.00283421393937474
"Gart"	0.0046992591534539	0.00825548242661887	-0.0320496085479755	-0.0440110928230244	-0.00415120135566771
"Acer2"	0.00469599865297008	-0.0333062984561073	0.0181289875400496	0.00430213244874045	-0.0011102061017813
"Pdxp"	0.00463281339151971	0.0352320478074623	-0.0108536280234839	0.0170549164032353	0.00131043628981811
"Crym"	0.00462691275335199	0.0331393364354041	-0.0136182774207643	0.025946288109635	0.000828862911924427
"Aldh5a1"	0.00462516142342714	-0.0373840086601358	-0.00369187217298228	-0.000891839501658699	-0.000748826553956616
"Adcy7"	0.00461175166755976	0.0127388963409334	0.0369622337138471	0.00976300636312486	0.00137398495628688
"Srd5a3"	0.00460686363233631	0.0264174788194939	0.0253514940157195	-0.0250303703648409	-0.0253061807289563
"Cyb5b"	0.00458137511441545	-0.0351889203393037	-0.0043181063000903	0.0268872356025531	0.00144451362326737
"Slc35f1"	0.00457580255752339	-0.0356415649592904	0.0122954834881117	-0.00472252609193659	-0.00055645917880398
"Kcnj5"	0.00455881741036172	-0.0193557090323145	0.0290879546256175	-0.0358141380279733	-0.00285001382540296
"Hs3st3b1"	0.00449748098046022	-0.0365171330178676	-0.00932173510908078	0.00204048427108065	0.000741506500126786
"Galnt7"	0.00447162291588662	0.0295254425960476	0.0223586549406196	0.0206686531829573	-0.00520400630453012
"Cox7a1"	0.00444189405587818	0.0296807225162959	0.0240597487528109	0.0076194912542861	0.00220858240223453
"Abcb9"	0.00441599211687199	0.0211192985147192	-0.0324609530754123	-0.0099451288273065	0.00172496482475669
"Fdft1"	0.00435239841165806	0.0196043683695984	-0.0332950741893194	-0.0127290663315181	-0.00200446750999395
"Nmnat2"	0.00435218718638283	-0.0141314169181556	0.036751332663465	0.00309100252566434	0.000262859368605738
"Gys2"	0.00435147136239445	0.00388871347349129	-0.0394433442078885	-0.00331416587194055	0.00130871710392689
"Acsm5"	0.00434818970739542	0.0128957527561826	-0.0118406817996699	-0.0721799461267338	-0.00445769822333381
"Umps"	0.00433660666243652	-0.00241466643426738	0.0344196506398667	-0.0400242669335762	0.000233519568239903
"Sfxn2"	0.0043144535853094	-0.0373275690267175	-0.00388418087610705	0.00646356208720693	-0.00129442869877624
"Pgls"	0.00427441729189958	-0.0311869274838735	0.00805947591758456	-0.0422984181709023	9.82540409595182e-05
"Paox"	0.00425000481832006	-0.0295420504103693	0.0168830650386509	-0.0365697178524236	-0.00560419378296434
"Pde6d"	0.00422106722334308	-0.0306067733056971	0.00845094768870065	-0.0439661065160888	-0.000591319515468155
"Uggt1"	0.00420465122916036	0.0273817452298307	0.00170478006455394	-0.0555656581435373	0.00126744666985065
"Chrng"	0.00420414993189537	0.0218050506501425	-0.0318867683475698	-0.0115938611217764	-0.00356419702700372
"Cmbl"	0.0042017173620616	0.0371093664458196	-0.00284043327544029	0.0124854294968531	0.00276547165649547
"Ndufa4l2"	0.00418560839058012	-0.037483933440131	-0.00103019659676391	0.00753701086221832	0.002427610633776
"Mcoln1"	0.00416195313806067	-0.0334181880399654	-0.0113822357703802	-0.0293351637365673	-0.00368299427579927
"Alox12"	0.00410611603076033	-0.0179028818625681	-0.0150493212873553	-0.0644605702977559	0.0087277457075319
"Pla2g4d"	0.0040963441332671	-0.0107361651182824	0.0362565973530248	0.0239413718323346	-0.000594571464574715
"Uqcrfs1"	0.00408927540089012	0.0339988433103466	0.0124058361734472	-0.0241535414586931	0.00369498561152766
"Mthfd1"	0.00407814147310848	0.0141907490776008	-0.0364284942025086	-0.011094781248131	-0.00261726225069776
"Nnmt"	0.00405493574933689	-0.0317763025801239	-0.0194696484931314	0.0180525941058252	0.00176368050391106
"Ndufa1"	0.00405044561562767	0.0243470294239253	-0.0146362228238389	-0.0542925211090332	0.00365477251927871
"B3gnt8"	0.0040347134478872	0.0361954294535356	-0.0036313391402348	-0.0214237090614844	0.00621513181033482
"Slc43a1"	0.00402299421586291	-0.00267832582551765	-0.0373159991421554	-0.0274897019340547	-0.0012171227157097
"Slc12a9"	0.00395769291103539	-0.0194719090708893	0.0305756132918109	-0.0306993790992634	-0.005939699828219
"Ugt1a1"	0.00395139184328133	0.037165150084146	0.00380948430364182	-0.0114020457986444	-0.00542828520579494
"Mfsd10"	0.00393785222050263	-0.0372160186735646	-0.00637770477819681	0.00211311240132601	0.000265150542124783
"Hras"	0.00391480040961701	0.0146326590197267	-0.0330527647367448	-0.0324732838077388	-0.00676172868893004
"Cacng5"	0.00374913042146212	0.0130093300952956	-0.0370999671827916	-0.00958554532395496	-0.00253681118142903
"Fdx1"	0.00372335074584017	-0.00116739561350802	-0.0220210021177147	-0.0677367141064604	-0.00253121660408111
"Slc25a15"	0.00371366112760869	-0.00107876338882279	-0.0396067213375502	-0.00853380827944886	-0.00218144918800489
"Tbk1"	0.0036719447178112	-0.0113136799848375	-0.0376721774244763	0.0105148457751268	-0.0030403335941183
"Ugt2b36"	0.00365607342958104	-0.00286431374782327	0.0392431464564959	0.0128003752826156	0.00262048592668297
"Clca2"	0.0035583165081307	0.0367085766388676	-0.00628027041396371	-0.0145531454603994	0.00931954180906203
"Kdm6a"	0.00355063519678136	-0.0375405797551999	-0.00161195294875744	-0.00890537408117437	-0.000645762152439726
"Atp6v1h"	0.00353733884420949	-0.0246167928818994	-0.00997504973764248	-0.058335844592987	0.0169186952037287
"Aqp7"	0.00352343708528144	-0.0326942096157086	0.0198781976617211	0.00492171105737826	-0.00256514548999766
"Itgb3"	0.00351389101385467	-0.0239318214107715	0.0291382623830083	-0.0208557318103486	0.00135733300134839
"Glt8d2"	0.00348484660950774	-0.0354168049481592	0.0128354542771537	-0.0112639781771394	-0.000636156611396275
