"PC1"	"PC2"	"PC3"	"PC4"
"B4galt2"	-0.00551850771955396	-0.0278669381369407	0.00656733941209561	-0.000941454926793968
"Kcnmb3"	-0.00555658532707835	0.0266626281859496	0.0160122903921824	0.00140111833139852
"Hs3st2"	-0.0055611856328883	0.0272684524044502	0.0122210422182162	0.00024637924595742
"Pde2a"	-0.00561009987150888	-0.0280688133844848	-0.00159537336986895	-0.00282820622537736
"Chit1"	-0.00561643023903348	-0.0279921083271472	-0.00404402008505158	0.000341014190923818
"Prpf3"	-0.00570873551182008	0.0274291780708612	-0.0107070337280246	-0.000743713414151799
"Mthfsd"	-0.00572259416095325	-0.0258130259380036	-0.0198869534789196	0.000323080701684141
"Gdpd1"	-0.00574120889513007	-0.027432667514267	0.0106151555156142	-0.00322796952307297
"Npc1l1"	-0.00574752924000399	0.0271783351987843	0.0125636896663957	0.000698588712097703
"Coq6"	-0.00575911442873863	-0.00295600768223559	0.0504438698212594	2.76344512999225e-05
"Qprt"	-0.0057628180503599	-0.0275276735326393	0.00973207164167245	-0.000686860363840359
"Slc7a5"	-0.00577173763410487	0.0279433910100502	-0.00435037051786329	0.00181470136839448
"Mdh1b"	-0.00582737594342204	-0.0245998260683839	-0.0243141704208479	-0.00148994310235632
"Man1a"	-0.00583195032313769	-0.0266112984047888	-0.0159403370509968	-0.00196487916400398
"Slc35e2"	-0.00586298581895484	0.0239364547158221	0.0263626374124552	-0.025240353881011
"Mgat2"	-0.00587983544553458	-0.026468056004624	0.0166418190228246	0.000161854269086021
"Asna1"	-0.00588712196768441	-0.00517776401751723	0.0498009789629294	-0.00316709941347909
"Slc5a11"	-0.00589383614879699	0.024720728849683	0.0238512949269378	0.00120773925348291
"Pfas"	-0.00592362809185457	0.0263867648854948	0.0170043871113705	0.00071041278093539
"Fdxr"	-0.00597368192751034	0.000341212331510373	0.0506335439634999	-0.00143994169269817
"Hcn3"	-0.00599143587101627	-0.0279933013281059	-0.000728240703945479	-0.00120289353775755
"Tpk1"	-0.00600849114510655	-0.0274748155177844	-0.00968784443004314	-0.00126562721109358
"Mfsd8"	-0.00606870618337604	-0.0278667222478883	0.00450713970441433	0.00120693006029741
"Ckmt2"	-0.00608208044528195	0.0277856588048014	0.00587249268971428	0.00053463142009072
"Mgst2"	-0.00612769350093204	-0.0273205095967157	-0.0107852209421116	0.000189731768022024
"Kctd15"	-0.00615089124626024	0.0279190620940391	-0.00267671315162121	0.00109696345022007
"Aadacl4"	-0.00615110075486288	-0.0272945436682792	-0.0109511929038808	-0.000757456052144917
"St8sia5"	-0.00617718433735704	0.0245174115283278	-0.0242768105543735	0.00380093602917908
"Slc17a7"	-0.00632847637712913	0.0277379867988038	0.00567278471311762	0.00275248216092463
"Acsbg2"	-0.00633572175747599	0.0267173349730598	0.0146159378103584	-0.00234138238030155
"Slc28a1"	-0.00635342967930055	-0.0104377572960136	0.0468085929349905	-0.00485081625119763
"Kcnd3"	-0.00635587701275474	-0.0279050469209406	-0.000729945749127324	-0.00220425215784553
"Gabra6"	-0.00637053170638913	0.0264330350205746	-0.016169705097149	0.0028862028870442
"Aldh16a1"	-0.00640462012709721	0.0273351063041813	0.0100633068352225	0.000428836438293791
"A1cf"	-0.0064496774718742	0.0268128542403826	-0.0138448503526345	0.0658684533415866
"Tpi1"	-0.00651116247355376	-0.00161036542476406	0.0503149972888975	0.0013027859539349
"Naaa"	-0.00654763555366586	-0.0274671819322557	-0.0084236253162423	-0.000758809547433782
"Slc22a3"	-0.00657095021046595	-0.0260778262574802	0.0176964243459361	0.00151236721674901
"Gcdh"	-0.00657599839987954	0.0259625049408897	0.018236034364352	-0.00143489874508205
"Slc17a3"	-0.00659617362825161	-0.0269303536657969	-0.0128131149558414	-0.00206112088700874
"Slc12a5"	-0.006646174745151	0.0277851330598711	0.0029735562080899	5.92602744959798e-05
"Pip5k1c"	-0.00666010201159758	0.00995693758147177	0.0469979608257602	-0.00171013031034196
"Magt1"	-0.00668381581870228	-0.0263265237276243	0.0162842399755783	-0.00263519154951131
"Sfxn1"	-0.00668864934035163	-0.0274968767175365	-0.00767647277717452	-5.7296852802443e-05
"A4gnt"	-0.00669360404671037	-0.0177772165470354	0.0387023227143001	0.828667823118586
"Asic1"	-0.00674690618575689	0.0272763698818316	-0.0097786978387668	0.00168822547329996
"Trpm6"	-0.00678927653340265	-0.0276913920238207	0.00435401861059162	-0.0017363258501799
"Sult1e1"	-0.00679764156915218	0.0227311831737363	-0.028922709933364	0.00410720658779005
"Cyp2s1"	-0.00680107556174774	0.0276725672685578	0.00466810219358263	0.00239119324810605
"Slc25a17"	-0.006877309649398	0.0277714071592715	-0.000361049905399372	0.000747039756556038
"Mgst3"	-0.00691774148996882	-0.0182233136541701	0.0378735982462768	-0.00144330584195872
"Atic"	-0.00692168196428853	0.0254141553754287	0.0201981079817597	-0.00137544055864751
"Ampd1"	-0.00692615554510447	-0.027758700445619	-0.000144619066850257	-0.000454903793804549
"Cyp2c65"	-0.00694405857640987	-0.027255055001969	0.00947353278518805	-0.000513529657605869
"Svop"	-0.00697117810907916	0.0276597429836218	-0.00396402301338831	0.00161435454911175
"Pycr2"	-0.00697640979767575	-0.0277448759895906	0.000160378975340751	-0.000604549370940875
"Cyp3a44"	-0.00699174138769218	0.0270024027792338	-0.0114977611133042	0.000780742725912307
"Gart"	-0.00699322243478413	0.022681646059112	0.0288827130085957	0.00213567840307163
"Galnt4"	-0.00705143625490851	-0.0276775921436198	-0.00290663418508999	-0.00217444327859133
"Chrna10"	-0.00709506698765505	0.0272048929509804	0.00954369257747667	-0.00108318543317338
"Pigyl"	-0.0070976506808401	-0.0274077691768063	0.00739694202037514	0.00066337431221115
"Atp6v0d2"	-0.00710633103820082	-0.0276361166036165	0.00362841763454493	-0.00236626431131782
"Pla2g6"	-0.00717192313966928	-0.0171187419819436	0.039360433898907	-0.000468733523594975
"Plcb3"	-0.00717372466498341	-0.0268099334222186	0.0125231887066732	-0.00231682197833724
"Slc36a2"	-0.00717722035602465	0.0274811607315736	0.006121108974871	0.00292819250370344
"Slc2a6"	-0.00723419415919853	-0.0256011569252112	0.0189974684121635	-0.00138634622303535
"Sdsl"	-0.00725734802874748	-0.0276239986030035	0.00275302708014255	-0.00191208610919418
"Guk1"	-0.00725948801284936	0.0244615554468247	0.0233704210476086	-0.00057527021432762
"Cbr3"	-0.00730570743564519	-0.0257972455771741	-0.0180059434084314	0.00278065892087509
"Slc30a2"	-0.00730924707780127	-0.00649782082720375	0.0486050703682792	-0.00107673495967686
"Slc29a4"	-0.00733737418458369	0.0276122383714682	-0.002348738537641	0.00144753876486435
"Crls1"	-0.00736572115380842	-0.0181646054501515	0.0376624098183722	0.00327305484050599
"Ctns"	-0.00738497953279635	-0.022832443892294	0.0281348739098045	-0.00248701592455496
"Aldh9a1"	-0.00745920407401792	-0.0268084511177092	0.0119211759883473	-0.00297145584067218
"Gdpd2"	-0.00747875171926883	-0.0274713102715983	0.00483689973062655	3.09917321022142e-05
"Amy2a4"	-0.00748800946200125	-0.026808584428622	0.0118552741353192	0.000106981755263214
"Phospho1"	-0.00748973546731389	-0.0263164363601611	-0.0150320750512485	0.00177689427417673
"Kcnma1"	-0.00760204592508215	0.0240749615386706	-0.024275362803807	-8.52570550468108e-05
"Pik3c3"	-0.0076861014335243	0.024005329552151	-0.0244056506422773	-0.00298613242667487
"Pde6b"	-0.00769905759660127	-0.0273747231588103	0.00536037359396136	-0.00228050877828895
"Hsd17b1"	-0.00773665795586504	-0.0275179199156827	-0.000972292818943749	0.000953608132525641
"Kcnq1"	-0.00776737984196451	-0.0273576923484252	0.00529093004967015	-0.00224472645370269
"Slc19a1"	-0.00778447655282083	0.0274932801736981	-0.00164852871937118	-0.00123386595550162
"Mip"	-0.00778880177206005	-0.0274280189294027	0.00376807664526918	-0.000422305198944505
"Vdac3"	-0.00781043087077401	-0.0272841746161866	0.00622316663087194	0.00940605896924224
"Slc39a8"	-0.00789536147856871	0.0274118127107614	0.00333369550039267	-0.00105839236744304
"Slc28a2"	-0.00794040101660286	0.0238205116046594	0.0247042114022538	-5.77780904905619e-05
"Slc31a1"	-0.00794534571087605	-0.0274551750594615	-0.000702830940579819	0.000817734640658029
"Papss1"	-0.00797505763532743	-0.0260367284402972	-0.015714600390939	-0.00104262583491522
"Otc"	-0.00803312843926659	-0.0263078155052581	-0.0140430737118058	0.00241907609888757
"Amy2a5"	-0.00810093748436198	0.0232663371428129	0.0261993801204841	0.0067798098647209
"Cox11"	-0.00821339895039234	-1.3577596284237e-05	0.0494997384818338	-0.00245557455475784
"Bpgm"	-0.00822734144667002	-0.0272935971277614	0.00361605181231172	-0.00137019762329376
"Hsd17b10"	-0.00823455612208843	-0.00329988041712875	0.0491260015093394	-0.00305396708088473
"Nudt4"	-0.008241635432648	0.0268485238586515	-0.00954158354686149	0.00174288488868556
"Gapdh"	-0.00827334450068598	-0.00368767869365899	0.0490123071441902	-0.0105307938120772
"Cyp8b1"	-0.00834122780685029	-0.0232604572577723	0.0259449127347208	-0.0013605773448264
"Hmgcll1"	-0.00841186195431633	0.0256470157910522	0.0169458499451108	0.000369664058458793
"Atp1a3"	-0.00841775953397211	0.0271129116575735	0.00581925873390199	0.000609996664438332
"Acsl6"	-0.00842930806385658	-0.0272162659066818	0.00384732909680699	-0.000487337327663788
"Far1"	-0.0084607225420137	-0.0124857762545022	0.0438815171565396	-0.000540043648630234
"Abcb7"	-0.00850979545662666	-0.0174254439176406	0.0379391738342461	-0.00175792038540936
"Ppard"	-0.00857475006663484	-0.0208999203733601	-0.0316212123194207	-0.000248649980865345
"Pgp"	-0.00857551876122012	-0.0267280003826085	-0.00959326964703051	0.00373074185010265
"Pcbd2"	-0.0085760963383668	-0.025997074338919	-0.014765982279978	-0.000392547989548761
"Slc10a4"	-0.00860642155520346	0.0259570300773556	0.0149321935025512	0.00216730063781656
"Glra2"	-0.00862487334985297	-0.0270428528399711	0.00579813073529141	-0.000527614352048231
"Slc38a4"	-0.0086268158874609	0.0236311249589876	0.0244728650893733	-0.000651746091024516
"Ldha"	-0.00863040879137864	-0.00302531556964455	0.0489398669199882	-0.00512010652102459
"Ugt2b35"	-0.0086383325234	-0.0271890152768033	-0.0026193933512547	-0.00235132970150083
"Kcnab3"	-0.00864373068016942	0.0270491321050835	-0.00559822007725828	0.00125482677924539
"Lipa"	-0.00869081690274828	-0.0268816583048042	-0.00761269332046687	-0.00114596356928268
"Alg10b"	-0.00872006030740057	0.00701614925898672	0.047523392364227	0.00160917226273577
"Apoc2"	-0.00872193655910666	0.0271896726706583	-0.00124143349968584	0.00104579103362066
"Cyp3a41b"	-0.00873704334854783	0.026923061792815	0.00691225471768682	0.00282961463189068
"Gpx8"	-0.00874872274953076	-0.0261747861622354	-0.0133037603580719	0.00109651095229631
"Pcyox1"	-0.00878656262996714	0.0264594406638809	-0.0112076236267717	-0.00156409038606695
"Oas3"	-0.0087924676027518	-0.0271485758290513	-0.00210144979669743	-0.000577294357716162
"Slc35d1"	-0.00879819714474037	-0.0260169718436402	-0.0141709449292561	0.000394015653444245
"Abcc8"	-0.00880286408241458	0.0234865800011108	-0.0247021253638019	0.00187802832613791
"Rpe"	-0.00880771661645262	0.00848753948409977	0.0466728860107503	-0.00356472177099264
"Cyp27a1"	-0.0088465778802821	-0.0257563719779275	-0.0155525341314149	-0.00115152909828774
"Dcxr"	-0.0089015704867347	-0.0266159963825141	0.00954686466586192	0.0003903384514568
"Fuk"	-0.00891850016125029	-0.0254335810536963	-0.0170687259584159	-0.000649161874225173
"Slc27a4"	-0.00897981994170022	0.0201356040232728	-0.0328174568045458	-0.000276289595787034
"Rpl10"	-0.00903259399053853	0.00569782486823753	-0.0478894535169253	-0.00991588045982696
"Clcn4"	-0.00905116051283714	0.0267546937605059	-0.00757004714077574	0.0030572712439462
"Slc7a2"	-0.00907119231452917	-0.0269944483017238	-0.00372271091830664	0.00117131957625625
"Mogat2"	-0.00914195117619833	0.0264516371875672	0.0102038905855909	-0.00135852273254861
"Cers6"	-0.00916024364692678	0.021641733666252	-0.0293166450304405	0.00139701130421148
"Rpl23"	-0.0092293546623179	-0.0219115141471701	-0.0285741442239006	0.0812780701930075
"Kcnh8"	-0.00927450567325236	0.0269922382710185	0.000936592226880028	-0.000755348590384718
"Serpina1b"	-0.00931043772830569	0.0268313732662222	0.00517689815194864	-0.000675175777596077
"Keg1"	-0.00932502302747775	0.0269774007212309	-0.000357399518896176	0.00243646016613824
"Adcy7"	-0.0093659907110564	-0.0266763028506553	-0.00708643837684065	-0.00243086186989635
"Hsd17b12"	-0.00939436595764403	-0.00191658193753532	0.0486175398639065	-0.00073958890082205
"Abca13"	-0.00941233665302548	0.0269409385500122	0.000832106617152847	0.00139429984092042
"Serpina1d"	-0.00941249817720032	-0.0267867439519372	-0.00527029520843043	-0.0011978247887728
"Cbs"	-0.00944683159383532	-0.0261686288530413	-0.0115111426785312	0.00138055566403767
"Pgm1"	-0.00944905699474015	-0.0268403345646117	-0.00398809178590879	-0.000763425594586147
"Pemt"	-0.00953206752704056	0.026895313992881	-0.000770778337945101	0.000218778868840514
"Aasdhppt"	-0.00953740344068433	-0.00207848653185513	0.0484957925370086	-0.00520391709895503
"Piga"	-0.00954376829212537	0.0250069022104414	0.0178981723681279	0.00320121297212932
"Abhd4"	-0.00955762534384835	-0.0251876433286568	-0.01702131004616	0.00130008433424181
"Slc23a1"	-0.00957253001402871	-0.0268760716478733	-0.00109854933270222	-0.00212663652602461
"Pigk"	-0.00957979333389954	0.0239407680581488	0.0221030563072577	0.00149111451338957
"Kcnj11"	-0.00960579511062201	0.0263119036585505	-0.00985177357531145	0.00111112455150982
"Trpv4"	-0.00965164652453119	0.0260825640269007	0.0115408292660042	0.000420923108516818
"Slc30a4"	-0.00969161325207175	-0.000481669831548308	0.0485240308623628	0.000186444990550726
"Acad10"	-0.00970107639538043	0.0266248426209978	0.00602359042361903	-0.000838122219187355
"Pigv"	-0.00973079199497398	0.0234362152866887	0.0235853870099881	0.000187784240034077
"Adh6a"	-0.00975624090257158	-0.0266854564990468	-0.00467628269442929	-0.000480580287572294
"Kcng4"	-0.00976100272314115	-0.0261581248733806	0.0106146348910884	-0.000308417953579259
"Apoa4"	-0.00977712795645388	0.0215647123329035	0.0287831436882422	-0.000855984684727423
"Ran"	-0.00980192254038734	-0.00426259973056718	-0.0478352108552619	-0.0164816032795393
"Far2"	-0.00984760415808146	0.0258648978744334	0.0125089074651853	0.000670220428175795
"Slc12a2"	-0.0098489142244843	0.0258374867734721	-0.0126891794636253	-0.00060651510357352
"Chid1"	-0.00990962023257346	-0.0241354110576363	-0.0208541665998286	-0.000620569163887569
"Cox15"	-0.00991278749381021	-0.00209400061274752	0.0482229763663132	0.000979014741259634
"Gmppa"	-0.00992935659803285	-0.026617815413854	-0.00463058183801923	-0.000518423619476088
"Ggps1"	-0.00995742447241329	0.00345122170910812	0.0479339307270614	0.0101764431445574
"Slc3a2"	-0.00996118550891579	0.0264904191505714	0.00642652254342078	-0.00137666949275592
"Gad1"	-0.0100232855552845	0.026085785317312	-0.0103163998578344	0.0046535841086684
"Acsf2"	-0.0100238633058888	-0.0264710794482277	-0.00633714929131465	-0.00078959837099724
"Cacng5"	-0.0100322383951529	0.0264350225789182	0.00676728815762994	-0.000470604341896016
"Slc25a26"	-0.0100333584131306	0.000988701048246786	0.0482491194018835	-0.00343941391580328
"Plce1"	-0.0100537582336228	-0.00914510054489304	-0.0453451684620638	-0.000565810917235938
"Gk5"	-0.0100546426752497	0.0265670705837802	0.00461445671658483	-0.000526939959652868
"Sult1b1"	-0.0100737033125591	-0.0264967584202517	-0.00566746440094051	-0.00108684540170556
"Nme6"	-0.0100766907039778	-0.00448390647680276	0.0475635975111713	-0.00117834698717472
"Ckmt1"	-0.0100801315940011	-0.024407400036411	0.0194806644782268	0.00109722910561675
"Pigh"	-0.0101591174131561	0.0234637768616314	0.022836407010352	0.000629635905509304
"Pde6c"	-0.010183731557832	-0.0263591582269163	0.00692213777823996	-0.00127816391263037
"Lyz1"	-0.0101944779417432	-0.0259510635944887	-0.0108142482896534	0.00103145611168824
"Kctd19"	-0.0103471872710762	-0.0261706911643201	0.00826218528964543	-0.00103765885568242
"Acsm5"	-0.0103723270739947	0.00791027471809575	0.0458446804744999	-0.000445082016164851
"Ucp2"	-0.01044054559293	0.0264196937211583	0.00429868895165762	0.00337881531501435
"Fut1"	-0.0104414365234573	-0.0265167906866036	0.00126560525768934	0.000671520696504953
"Abcc2"	-0.0104702161091467	0.0212664736380936	-0.0286345630196005	0.000642961315309486
"Lypla2"	-0.0104954042514603	0.0147094655326516	0.0398690092193487	-0.00014262068260283
"Cat"	-0.0105410667611866	0.0261240191199601	-0.00785669694877394	0.00251747512606258
"Gstm4"	-0.0105474672784675	-0.0264682748236246	-0.00142504983944682	-0.00207444556381056
"Ace2"	-0.0105711914287299	0.0231432868265979	0.0232320712612229	0.000277775382808786
"Itpkb"	-0.0105883987335341	-0.0256446618815182	-0.0118026304453144	0.000346656251267059
"Pde11a"	-0.0106152169223723	-0.0259341630592072	0.00940361693329071	-0.000714649151724489
"Scn5a"	-0.0106157019345556	-0.0260138524540257	-0.0086517160987323	-0.000899373479438402
"P4ha3"	-0.010623218357184	-0.0264458566322524	0.000401465789803368	-0.000946385876926363
"Trpv5"	-0.0106250603949707	-0.0261670876918857	0.00692739461305362	-0.00234888037164837
"Slc9a8"	-0.010656373203531	0.0261285804696425	0.00722397798398228	0.00171674252679307
"Cyp2d22"	-0.0107045265806609	0.0264055447008759	-0.000955185958255969	-4.86833188541826e-05
"Slc8a3"	-0.0108200175357205	0.0140857074385025	0.0402923671626929	-0.000538025646673209
"Pde8b"	-0.0108445309423366	-0.0262440850341351	0.00423066967826805	-0.00395272530128263
"Pla2g7"	-0.0108719298826263	0.0143940978431687	0.0398837492304039	0.000693747683850654
"Grik5"	-0.0108796732055682	0.0262124071236669	-0.00453831585567697	0.000892367517251665
"Coq9"	-0.0108812035511944	0.0204672123534212	0.0299594870712468	0.000199360037950731
"Dhrs11"	-0.0108938507624289	-0.0251128909931158	0.0142847370738207	-0.0016816949185196
"Atp6v0a1"	-0.0109311306013402	-0.00950234618182129	0.0443665718591398	-0.00413452176222691
"Mthfd1"	-0.010936037889963	0.0259595244707315	0.00770305525146243	-0.00136000176229851
"Naa50"	-0.0109366422103555	-0.0108696303722787	0.0433227793658847	-0.00252516468172726
"Ggt6"	-0.0109402423881961	-0.0245407063367834	0.0171271916039785	0.000526605172960628
"B3gntl1"	-0.0109952819896931	0.0262007711847591	0.0036776090817082	-0.000575624918992821
"B3gnt3"	-0.0111738500364072	-0.0258189422727238	-0.00801834174991944	-0.000228419316773178
"Aqp6"	-0.0112151716552737	-0.0213307224959164	0.0274421915511444	0.00105466270017205
"Acyp1"	-0.0112241727641071	0.0261137272114207	0.00319141588254968	0.00181058247379033
"Glt1d1"	-0.0112399394613314	0.0261289873979734	0.00251158315240236	0.000109530294238975
"Atp2b3"	-0.0112714960129459	-0.0260520552859614	0.00410979913738561	0.00921966916290071
"Oas2"	-0.0112965852479686	-0.0261303604991116	0.00122344929194422	0.000574297204520048
"Vkorc1"	-0.0113297712256101	0.0253459127747216	-0.0114398070815256	0.000518559183110524
"Nit2"	-0.0113309399168994	0.0251676044399154	0.0126582609054479	-0.00104503590524951
"Pisd"	-0.0113631652511878	-0.0242791306985581	0.0173577011688526	-0.00172774172404984
"Hras"	-0.0113712404990399	0.0233476250447121	0.0211122241201999	-0.00119815427010482
"Adipor2"	-0.0113732773346696	0.0258702864152609	0.00628445244707324	0.00406562589480142
"Lhpp"	-0.0113863537377794	0.0107898232787224	0.0429712412883549	-0.0023795400596323
"Plcd1"	-0.0113873557781433	-0.0231080041814213	0.0219275518122618	-0.00186600182285681
"Hccs"	-0.0114240370406434	0.000897946158638536	0.0471334434139432	-0.00282358302616786
"As3mt"	-0.011543783310903	-0.02590306646727	-0.00446494205951944	-0.000810592478130304
"Upp2"	-0.0115734206277615	0.0258407729421425	-0.00529352121039596	-0.0003097730676372
"Ptdss2"	-0.0115739541634416	0.0256043249581222	0.00823163036229563	-0.000685570713757583
"Dguok"	-0.0115768706106892	-0.0159146525449578	-0.0371921607265603	-0.00285919255629648
"Adpgk"	-0.0116486305799168	0.0258727838325862	0.00404304074430162	0.00117377692732458
"Agpat5"	-0.0116561839858902	-0.0255357412644096	-0.00850779664725147	-0.000106754277283646
"Abcb8"	-0.0116576105540004	-0.0258952255823826	0.00343457952434322	-0.00264573504288595
"Uprt"	-0.0116585597169071	-0.0259229301687714	0.00264988077236684	0.000801662408104605
"Gm3873"	-0.0116616968165637	0.0256947578260989	0.00672894146654174	0.00151960405613075
"Pde7a"	-0.0116690870858333	-0.0257333651778055	-0.00617794027377509	-0.0010901041825474
"Mmab"	-0.0116733396695141	-0.0256060074513372	0.00769383721981562	9.95327452211227e-05
"Slc6a8"	-0.0116920043170679	-0.0259209181606761	-0.00213619988392249	0.000119245868203769
"Ephx4"	-0.0117332050862003	0.018758414802093	-0.0323684265916436	0.00198332398406073
"Slc25a13"	-0.0117430954888929	-0.0253777563425544	-0.00956025581742675	-0.00172314568885914
"Gckr"	-0.0117652793665469	0.025011242747607	-0.0122445630506899	0.00127960969629195
"Pla2g2c"	-0.011807546210414	-0.0251181044793654	-0.0113506696218124	0.00200234307826394
"Aldoc"	-0.0118186446395698	-0.0257602930852146	0.0045868218625147	-0.00429695831527482
"Gxylt2"	-0.0118283266808604	-0.0254994565280675	-0.0079966302094044	0.000664807477356436
"Sult2a6"	-0.0119219278334741	-0.0258063590866194	-0.00211652262493881	-0.000943835860555331
"Dpys"	-0.0119402228662851	-0.0258189222857098	0.000890759242303766	-0.00139385602142525
"Lpin3"	-0.0119500760927139	-0.0255915982852447	0.00617829960212236	-0.00214497356883051
"Slc25a45"	-0.0119642472200333	-0.0148378586339774	-0.0381950833138506	-0.0077015718304274
"Slc7a11"	-0.0119734549594377	0.025452270531359	-0.00770879587845039	-0.00024211643288247
"Plcxd2"	-0.0119831238943822	0.0257109350158866	-0.00391318402488589	0.00174087310701332
"Gucy2f"	-0.0119939731191414	-0.0256129002250143	0.00555302022106823	0.000215436468682017
"Acoxl"	-0.0120410808572898	-0.0252834325746866	0.00903432503403321	-0.00174816681957309
"Gnpda1"	-0.0120745214246135	0.0249634395110754	-0.0114591972019262	-0.00305127709262774
"Maneal"	-0.0120867737038341	-0.0257487291369988	9.18482963987008e-05	-1.16078694429514e-05
"Sirt3"	-0.0120917807462716	0.0256643379196767	-0.00371005532409762	0.00220934786321865
"Kdm4d"	-0.0121686221824311	-0.0257063572204998	-0.000147877427038307	0.00110372398031704
"Aldh3a1"	-0.012181298468018	0.0229360239705788	0.0209674370293341	-0.000109166991628894
"Agmo"	-0.0121887661101038	-0.024526101508112	-0.013862231634406	0.00183417219491731
"Chst4"	-0.0121955169973825	0.00830359179398052	0.043970147255671	0.00132916384333319
"Dhdds"	-0.0121974219961065	-0.0256728592361606	-0.00177060250063808	0.0039068529700919
"Gch1"	-0.0122486736497769	0.0254147947876448	-0.00646230625019569	0.00126356893697317
"Plin2"	-0.0122562215946895	0.0255036735021778	-0.00512810473413338	-0.00148771254442099
"Hs3st4"	-0.0123101800346747	0.0256234703392981	0.00123044593520015	0.0018903039527792
"Rhcg"	-0.0123599344981804	-0.0236555202519197	0.0177280025412156	-0.00117269213697771
"Prdx1"	-0.0123755517074588	-0.0234540533197403	0.0185455544382561	-0.00274538608535772
"Nt5m"	-0.0123843876795746	0.0244813499323968	0.0134944885134624	0.00540901086960803
"Pld5"	-0.012406035526326	0.0231524609519366	0.0196774001409364	-0.00111820259008334
"Mboat7"	-0.0124193536266209	0.0228895364418189	-0.0206302218087874	-0.000100018683905266
"Hsd3b2"	-0.0124739040528642	0.0224855974610534	0.0219244656848331	0.00035368519318503
"Cdk6"	-0.0124779735111797	0.0242466690080355	0.0145313387824583	0.00156254480196188
"Ugt2b5"	-0.0124887468502453	-0.0253384153050705	0.00575753908202841	0.00203228539003987
"Nat8f1"	-0.0125206276268181	-0.0195347896029984	-0.029698790213494	0.00265027098293115
"Pmm1"	-0.0125355932076442	0.0255109307729159	-0.000506784839830733	0.000351488316702737
"Mtor"	-0.0125594829741124	0.016956588140933	0.0344415465963483	-0.000840303823118028
"Slc11a1"	-0.0125831952776476	-0.0184025346753758	0.0318884100547796	-0.000635894381851804
"Paics"	-0.012589855219959	0.0215746309684549	0.0245261703537917	-0.00320815090175722
"Scn7a"	-0.012603919056875	-0.022247051540768	0.0224475458732142	-0.0045648721460355
"Pctp"	-0.0126191898151513	0.0251355713635871	0.00740894709418081	0.000834928323247553
"Nme4"	-0.0126392659309908	-0.023510925801852	0.0176508638894786	-0.00220120154671541
"Atp5a1"	-0.0126413948640003	0.00603708243351884	0.0447210829440051	0.00414237409515577
"Pgm2l1"	-0.0126548709278552	0.025443116286306	0.000886701196942982	-0.0017717656160898
"Sfxn4"	-0.0126873141010749	-0.0253714691776088	0.00312181524649168	-0.000654581912270154
"Lypla1"	-0.0127035142512026	0.0150906132592108	-0.0369966106422171	0.00146037788702392
"Chst2"	-0.0127348100669311	-0.0254038332014025	0.000206650312371059	-0.0012122460025253
"Fabp1"	-0.0127443886191193	0.0251726966566053	0.00611556996281643	-0.0015708744140058
"Dohh"	-0.0127858523198626	0.00554439459925915	0.0447824612574513	0.00713553407141094
"Adcy5"	-0.0128390422720675	0.0252430836573706	0.00413681891064649	0.00139236097746136
"LOC102631912"	-0.0128397511258559	-0.0253458241257974	-0.000222495552165349	-0.00102437886353761
"Dao"	-0.0128715000614963	-0.0230625380311664	-0.0189370491290911	-0.00175809511039855
"Sgsh"	-0.012872843934259	-0.0200934541921583	0.0278845684339176	-0.000288944991116114
"Nat1"	-0.0128756077459876	-0.0246649897036141	-0.0103971846228136	-0.000616038316160176
"Slc31a2"	-0.0129112439785742	-0.0247430768165347	0.0096015130828719	-0.00125151576652168
"Cacna1d"	-0.0129178196709944	-0.0214703530265073	0.0242120397634858	-0.00193090441698196
"Dsel"	-0.0130883083890583	-0.0181438107602794	0.0316434602095119	-0.00212938090139111
"Cdk12"	-0.0131179494551325	0.0243474212968026	0.0116800409947768	0.00302597457816615
"Atp1a2"	-0.0131179746311242	-0.0210373961484134	0.0250545676877454	-0.000620461742793447
"Angptl3"	-0.0131238797643616	0.0251579691380475	0.00215216542213245	-0.00408622711225292
"Cacna1g"	-0.0131792097491617	0.0227420518879591	0.0194392583962437	0.0015271755112427
"Msr1"	-0.0131856692444063	0.025043477700689	0.00419542303857723	0.00109457515174563
"Cpt1b"	-0.0132375897133944	0.011897964127249	0.0400110520963738	-0.00215807727807351
"Slc20a1"	-0.0132388987188813	-0.0231411932362305	-0.0176730353304169	0.000805795509379918
"Phf8"	-0.0132421936763959	0.0249250208822725	0.00562181045258284	-0.00253808508962077
"Slc45a1"	-0.0132451761192616	-0.0238373623752197	0.0143100815098777	-0.00117588267231881
"Acot10"	-0.013274928812412	-0.0245844488940039	0.0091454096996103	-5.98604875473328e-05
"Atp6ap2"	-0.0133154179267101	0.0165375436636748	0.0340881607304149	-0.00674717490157828
"Dad1"	-0.013357730092486	-0.0199503998845266	-0.0273986800588699	0.00710670619010525
"Slc7a7"	-0.0133807693984003	0.0222560772410018	-0.0207415562731459	-0.00312177104158027
"Slc7a9"	-0.0134173894136545	0.0243966434755909	-0.0100045705309108	0.00560105348486225
"Mogs"	-0.0134211869275652	-0.00574910744929176	0.044025191384856	-0.00641555780056924
"Slc45a2"	-0.0134519351067189	0.0247191684422253	-0.00670489297232887	0.000689922142686417
"Aass"	-0.0135362763569326	-0.0239568155804923	-0.0125760904576302	-0.000978070187832451
