"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"
"V1207"	-0.00534837017691007	-0.0149646884805335	-0.0292689000544336	-0.0157504314802595	-0.0274953172324565	-0.0057977479470132	-0.0211938527410984	-0.0128830074807339	-0.00379599174967917	0.0113157258737934	0.0257035242817378	-0.0186173841972581	0.0285565792803266	-0.0080389509244724	0.00953142075813478	-0.00152208379554847	0.00988892733725773	0.0379586477307303	-0.0160302541241888	0.0130920922133905	-0.0159044973411685	-0.00248359306021866	-0.0295239205075917	0.0298678601439866	0.0126150543606627	0.026335215229086	0.00879892414043391	-0.00106596664827738	0.00727680126823628	-0.00217177353882592	-0.00596176254682905	-0.0139695702760108	-0.00097971102742498
"V143"	-0.00535786277068392	-0.00268523099817772	0.00602438745711114	0.00224447317479299	0.01336771120168	0.00366947411253218	0.0303432678305738	0.0253019173716996	-0.0236331709900559	0.0076421466653029	0.00490926624651308	0.00271024209349275	0.00657787414635556	-0.00114263602405042	-0.0100077916187562	0.0275253867263285	0.0310229753863326	-0.00437199746214621	-0.00264198971464171	0.0377693118969985	-0.0274523155134622	0.0349833024614037	0.00214726244135901	0.00531232904834363	-0.0321108257997209	-0.0338276925748069	-0.0515854048515527	0.00548850452649782	0.0230201348416743	0.00263623322611819	-0.0294698153179057	0.0044471024855384	0.000501856189389619
"V627"	-0.00536420752477698	-0.0191146714626067	-0.0151300898359938	0.0199429179644993	-0.0518476449520025	-0.0139161145964476	-0.0100726484791655	-0.00964992730491645	-0.00473178705307601	0.00471705597772179	0.0151954623240821	0.00552530444773654	-0.00233184079420473	-0.0222049575393078	0.0120124658240233	-0.0198991596512545	0.00873763305910518	-0.00796687041576628	0.0104725887825704	0.0266138588142258	-0.0277327620478225	0.0023752286611357	-0.0138982078506467	0.0312311219775254	0.0163574435118943	-0.0239020472256925	0.0176821106159942	-0.00148806049919207	0.0119268763117872	-0.0227610905188565	-0.012063993745088	0.00208545016138007	-0.00463206671027024
"V820"	-0.00537587858222741	0.0357492468534262	-0.00385215960624856	0.000925128386129686	0.013967920811442	-0.00693208929198128	-0.0077024892435208	0.00405506944546364	-0.0204699802706974	-0.0051242586996473	-0.023523031375016	0.0258565257480934	-0.0161376504594458	0.0248429327746288	-0.0418224380005126	-0.000516616079196856	-0.00899374929323679	-0.00693353714413443	-0.0385279990297698	-0.00954568109903356	-0.0197696309293236	-0.0214238270402788	-0.0120588022451348	0.0131055350222274	-0.0166905806259079	0.0161548911835257	0.0111644583360016	0.00369287962529327	0.0207810015698518	-0.0157802331365707	5.23229414701738e-05	-0.0168005057744216	0.00173576974018712
"V1723"	-0.00537856899948183	0.0293318973278252	-0.0454787116792831	-0.0413047593742587	-0.00316398087586377	0.0073837743483135	0.00948915264913091	-0.0284999320744577	0.00944896646440658	0.00387109118152263	-0.0030458113540587	-0.0103334052162517	0.00617736486203876	-0.000402737101858285	-0.000333889067694552	0.00303505358339858	-0.0126929230514897	0.0152422807760649	0.0280675444020526	-0.00137692991264938	0.00315696943429611	-0.0193186424515718	0.00145350910857865	-0.00236948243890552	-0.0160645502891952	-0.00798600892786171	-0.0225473544561944	0.00234868675536525	-0.00477092587898084	0.00223157973906571	-0.00511421306726003	0.00421912784865486	0.0014495939019769
"V2865"	-0.00538542410787069	0.000265258304287706	0.0192990451994449	-0.0481733259340802	0.0273031526670648	-0.0232725679172663	-0.00901355552490585	0.0108403825503095	-0.0162967674259699	0.00372091876109967	0.0033654700680755	0.00289048576997103	-0.0180550252253405	0.00788930640707284	0.0245902980639667	0.0321217839937938	-0.00550559827856328	-0.00193940661473177	-0.00165987162212439	0.0292009375532176	0.00271180060959462	-0.00531785973885869	0.0265250931517268	0.00432189596161821	0.00568654201000425	0.0238590571360433	-0.0107372793905812	-0.00459150522967889	-0.00640298916465678	0.0197785288390782	-0.0098367601243297	0.0212069673489238	0.00440240070060266
"V332"	-0.00540392546320907	0.00286529358988009	-0.0138339797853229	-0.000454642370850332	0.000974576497737793	0.01383783452291	0.00175511529555038	-0.0398405857601478	0.00766852872470352	-0.00814989695850739	0.000641324912447127	0.0106730589117906	0.00816482533026999	0.0334588244699001	-0.0205508201882209	0.0116132261883786	0.0299498272331899	0.000615536425395632	0.00416636982332959	0.0503550403883471	0.012783559279207	0.0189222360501887	-0.0415416303426357	0.0238431124012369	-0.00775316536976576	-0.00436379885047455	0.00272553202138631	0.00357358310590971	0.019931458529505	0.0114313882068162	0.0152638913485612	-0.00239097186613993	0.000315543344932402
"V873"	-0.00541170455978649	-0.00700603842233192	0.0142219895817186	0.00266109185898353	0.0184324374271533	-0.0348994745696492	-0.0017759674985805	0.0294209650932049	0.0356787585780159	-0.00780244533383255	-0.0281528410672615	-0.00187377420325406	-0.0395433311010926	0.00346217752510429	0.00268599115557306	-0.039945641019103	-0.00431183367388884	0.0136679422621857	0.00437141682913372	0.011136661230133	-0.010650366904311	0.00276792832880904	0.00412771967677007	0.00188382560549067	-0.00456427568617753	0.0190150536991378	0.00662147386510303	-0.00355726880767608	0.0253880560911383	-4.92711664715981e-05	-0.0120105362874015	0.0126872224211845	0.00167155221171027
"V2096"	-0.00543433191065599	0.00377238754214923	0.000188799821277149	0.0034058365932709	-0.0195465075080113	-0.0249188259784286	0.00497620321431498	-0.0149736691410349	-0.0188828534843727	0.00658420461030757	0.0220063578340137	-0.0358216514869282	0.0134838977607787	-0.0307232282810983	0.00928381038675648	0.023537620752891	0.0206611123668378	-0.0287911235572465	0.0255900122843613	0.0320198022466756	0.0345003103197789	0.00896094248724904	-0.00993726399127969	-0.00306795926926468	0.00136547933562503	0.00464932889432411	-0.0114095025186932	0.0038794626057406	0.0293279033487076	-0.00764206623487017	-0.0174926093058439	0.00197975480333898	0.0028128692271347
"V119"	-0.00545114923703858	-0.00518799081857642	-0.0213963564368584	0.0372218773793715	-0.00210809445451636	0.0188582056599959	-0.0012701857409357	0.00526676655001977	0.0228365656364757	-0.00279697540984072	0.0260487927110051	0.0228967368562764	-0.0422899054970105	0.00947910558067602	0.0115099420469318	-0.00479816859266838	0.0280941306311021	0.00154556673080412	-0.00358393563593796	-0.0238338387584699	-0.0123974851258116	-0.0122371537647049	-0.0332386398300165	0.0102372655786695	-0.0042826036478142	-0.0105746884848242	0.0142030857261831	0.0014614180655093	0.000269586496154858	0.00621145793712207	0.00048727442649999	-0.01832284563705	0.00391096873477258
"V205"	-0.00546260202919606	0.0162180094802933	-0.0336428324054281	-0.00940357094832871	0.0236819473981931	0.00625362599969567	0.0151057746861783	0.00405351953387879	0.0338510622387128	-0.00393678476881605	0.019355930952502	-0.016945448385869	-0.0196446009413466	0.00889209859911118	0.0110584363729545	-0.0135218028630092	0.00453470821708104	0.0328174484783012	0.0334879961746768	-0.00127137839901214	-0.0326225353235454	0.0122626380549146	-0.0132824772469479	0.00512513062738042	0.00196804245859183	-0.00879775166822102	-0.0359262592685526	-0.014657533925502	-0.00647118596004269	0.00107353747502383	-0.00498579516320401	0.000894845194195826	0.00394688532328884
"V1864"	-0.00546771128243815	-0.00222999260235226	-0.0119836468692637	-0.0180526958151513	-0.0213888987856182	0.00302541807625572	0.0101958260685963	0.0170662301939059	0.0366085540752154	-0.055669609077087	-0.0172115256316668	0.0169225272875488	-0.0144915910584113	0.00798947395332456	-0.0161705953867804	-0.000418524938845816	-0.0353981713523089	0.00671727445159653	-0.00105072789171984	-0.0116364263766132	-0.00650237420425968	0.0144187700328121	0.00334965544434718	-0.0113944791482919	0.00189633420053538	-0.00671233429724474	0.0136092143775939	0.00384157958982165	-0.0159737781480018	0.0298192617375766	0.00601055004628747	0.00320867867036569	-0.0045583577723552
"V1042"	-0.00546821474296392	0.0163509687866679	-0.00973447834718436	-0.034324782049987	0.00119215200678891	-0.00897871169961099	0.0338165896859885	0.0386057292213602	-0.0195545333604302	-0.0130721254869074	0.000939818281929875	0.00963393718566273	-0.00857679815282714	0.0124355606795286	0.0114560858264427	-0.00720639279859307	-0.00689994193082485	-0.0150902175654291	0.0249801411583016	0.00559310788911836	0.0281931488600001	0.0278356966559604	0.0225307079074683	-0.0127940695776979	0.0257307152239802	0.0102903374270864	0.0152092500300007	0.00659100148400223	0.00370798370650549	-0.00783881079172357	0.0172526972904307	-0.0244506142866341	-0.000459937378471906
"V1375"	-0.00549281038311531	0.0178169947621312	0.0106333383387042	0.0369662502585698	-0.0091759231375171	-0.0257813520609704	-0.013545361413318	0.0315767270732198	-0.00740221795320027	-0.00776428582392436	-0.045546083901777	-0.00980381730998797	0.0136991597948036	-0.00363280749817237	0.0116695022569322	0.0098119975181272	-0.00808135116020815	-0.000586224394394761	-0.0127565676887038	-0.0108504899168414	-0.00464237983198751	-0.0159953895230541	0.0212490522013094	0.0366429972616097	-0.00209432796853698	-0.00156676160499498	0.0139052963891516	-0.00424029096122651	0.00063287253661495	0.00513187255260271	-0.00034641806817692	0.00242458114940506	0.00057376796860306
"V1098"	-0.0054934558497388	-0.0132150213322825	-0.00128805318268181	-0.00751617339642405	-0.014325275980851	0.00903097342150468	-0.0277220675974814	0.00512553523611908	0.029721127105709	0.0158598341199887	0.0327203899650576	0.0149983122180187	-0.00526065649105275	0.00628224086035619	0.0252319787297806	-0.0282367993760512	-0.0232563387317941	-0.00416825908797849	-0.0317741388989399	-0.00555679660646952	0.0123262163829789	0.0242463939418154	0.0290902198109356	-0.0220366672767254	-0.0119646128830305	0.0353601018493174	-0.0069895168730111	-0.00120264111431746	0.0286346025230615	-0.0178315697567613	-0.014687670837717	-0.0156899274239187	0.00446385749271162
"V402"	-0.00549493485509981	0.0170750494401719	0.00608803023942059	0.0248576741787204	0.0223934737700732	0.0289575647430307	0.0122759797009271	-0.00372889434074595	-0.00854799989893013	-0.010242132464605	0.00125192490423585	-0.0143304623499844	0.0166225745011876	-0.0175231992122734	0.00823687257099406	0.0445571475076612	-0.022988687648214	-0.0101620496507127	-0.0339014792545594	-0.0151469556638259	-0.0117407790785028	0.0236475805791985	-0.00981062020898667	0.00512001953940272	-0.0279988060595177	-0.00482183697076495	0.0352120001409385	-0.00327912154893644	0.004288743892153	0.0221394067402947	-0.0275054911459083	-0.00980980230433876	0.000777605347964164
"V1879"	-0.00549659563461925	0.00118732375080069	0.00177874107335628	0.0232057254799625	0.0027021034145782	0.00602199432882745	0.024567574345182	-0.0206719214829958	-0.0146625055634615	-0.00553616359643892	0.0364766245226803	-0.0235404043096941	0.0486899548962456	-0.0277786514007967	0.0105141791080952	-0.0112773700008942	-0.00490470866453386	0.0196949496692587	-0.00334819883913371	-0.0192462717600331	0.0152344592083144	-0.0225393075236381	-0.00321605383178919	-0.00969117861462406	0.0149079259262174	-0.0122834408758112	0.017131478622349	0.00954340208235247	-0.0106562309632308	0.0427843373299287	-0.000286329036806578	0.00781776461025562	0.00335816676045735
"V1193"	-0.0055242949324621	0.00526608600419202	0.0330502439891926	-0.0077657469535382	-0.00174828344523614	0.0135941038197955	-0.0155017607423728	-0.00269864838756845	-0.00430795265153012	0.048576332863528	-0.0511825284212011	0.00656102685189831	0.00348917503518385	0.00858052886579439	0.0174274492433095	0.00413000509307014	0.0103878621642936	0.0115214189150964	-0.00187935612938277	0.0301335689143699	-0.0103064751574026	0.0102126941526573	-0.00720819910365726	0.00955360614748973	-0.00604450873821673	-0.011158937057282	-0.0161411500265797	-0.0133291639057726	0.00448497315699381	0.00713347493984956	-0.00496279026171541	-0.00727510465440152	-0.00322960985704837
"V1700"	-0.00553622439081021	0.0205979214191508	-0.0184889844837291	0.00869393011135101	-0.0196760460459295	0.00389962704050399	0.0167660840753495	0.00646375877820824	-0.0326541789361761	-0.0115681798548561	-0.0110170521908927	-0.00309890186231444	0.00363269795126869	0.028644075619718	-0.0069399438969105	0.0388996092168181	-0.0171403945845796	0.027017184939137	-0.00460755859510288	-0.00347459118571303	0.0471342600286207	-0.0128929913070614	-0.00290460635106554	0.0218021889120756	0.0127929351621241	-0.00368987729493014	0.026997898075069	0.00244629041060799	0.00184081836208592	0.0180148111941866	-0.0119839322819729	-0.0101971117893577	-0.00391309397681301
"V568"	-0.00554193442274451	-0.00501850780597827	-0.00309906127991971	0.0200245545980811	-0.0515377255312539	-0.0053231335854575	-0.0203482886273358	0.01181297972241	0.00566180238524961	0.00948115863876861	-0.0148494625793688	0.00355393059177135	0.0345877402014701	-0.0187665236272769	0.00451901188275963	0.00863489725728757	-0.016077261289933	-0.0338200818793402	-0.0135988673553056	0.0127599906784556	0.012250195472786	-0.017441862057427	0.00129696583540401	-0.0177999809789087	-0.0120029458216099	0.0161809380936636	0.0352165629675175	-0.00120523730167776	0.00500063933641372	-0.0102561773372825	0.0145048952824795	-0.00413647251133581	0.00210098031619866
"V702"	-0.00554458916362666	0.0444123417267612	-0.0238424856927432	-0.0207254998756831	0.0179062497905203	0.00205679890332918	-0.0143894618191475	0.00379633012661297	-0.0124590377470877	-0.0143585142615409	0.00837434910749394	-0.0103344315307336	0.0239917514989285	-0.00129375481548542	0.0104877173675252	-0.0158178980448386	-0.0100117404638233	0.0374472594343504	0.0245990247787021	0.0143103904907173	0.0282499952015739	0.000673010342158829	-0.012309144842828	-0.00605398029837296	0.00853035409669598	0.0115642424828612	-0.00249306063923392	0.0162467326277271	0.000757195546415991	-0.0166280930441823	-0.0092266085048364	0.00938689305368275	0.00174555539980376
"V2289"	-0.00554733027155416	0.0132777171365047	-0.0251577455321751	-0.0139471755056337	-0.019199058576731	-0.0023703697764152	-0.0264496767083381	-0.00890109048580577	0.0345812038836218	0.0239216424364831	-0.025773355225009	-0.0252750166216479	0.0145470534627219	0.0161600969002304	0.0236064259837432	0.00709369270206782	0.0158207198198629	0.0083191997117429	-0.0132708250408904	0.00108806086182786	-0.0178445526721822	0.0253987557397452	-0.00777543377587453	0.0242643983774752	-0.00974006522244182	0.020658292888001	0.0141118829073921	0.0407532582591758	0.0197002100066823	0.0277479899961748	0.032210160302595	-0.0116859551936976	0.00347934091926768
"V1471"	-0.00555320337746862	0.0233888843647062	-0.0106080735818275	0.00188576061331942	-0.0154916810698637	-0.0341694536299389	0.00653344229930862	-0.0319410384913536	0.0147960454577628	0.0104794025980673	-0.0144391969458952	-0.00551716696076382	-0.00421500809813435	-0.0244067782566672	0.016957571877719	0.00409486247233064	0.013574003774321	-0.0124588389763059	0.0284995829202622	0.0383890137452777	-0.00839610011675684	0.00884837080434453	0.0363590207895565	0.00474356231007784	0.023918424009834	0.0170065740663033	-0.0150662494927326	0.00136505186400048	-0.0095717121212478	0.0164426253842867	0.0212735548076658	-0.00116616626179171	0.00100283553407922
"V420"	-0.00555568929414601	0.0116447004705487	-0.000429512300235916	-0.00791377990457224	0.0178487456968293	0.0321454641856532	0.00885562525634717	0.0354776066453829	0.00361086970626864	-0.00252213421276987	-0.0388644591088851	-0.0128104958666903	-0.0318999274437887	0.0119720166671805	-0.0195928772099654	-0.0124740465572571	-0.00243888705713897	-0.0199882039472741	0.00851029448600252	0.00823656730845162	-0.0292915534127701	-0.0273663582856168	0.0183971514357786	-0.0119228831107045	0.0163304374998117	0.0139186712197081	0.00891691624618058	0.000605652841583875	-0.0175934084664396	-0.00379329990238772	0.0111481012440631	-0.0262193784438162	0.00187587233045253
"V1918"	-0.00556372947713846	-0.0359440366121053	0.0165756063556557	-0.00166064519349859	0.0232150798122017	0.00615841274515641	0.0206672473589332	0.0025487265153822	0.00973035609968787	0.0105766390429675	0.00811987358852898	-0.0104362222954879	0.0251686343349431	0.00774754093847658	0.0528251050929022	-0.0047225410883764	-0.0222364530640935	0.001857995597539	0.00423113591075804	0.00169344644509445	-0.0099918351368233	0.0148871347241498	-0.011128488480241	-0.0372329628520071	-0.0157052935156236	0.0163538912143024	0.00247911168698723	0.00765675231696773	0.0133893793427887	-0.00193001157603136	0.00288386772575891	-0.00994232512050376	-0.00194731760561787
"V2826"	-0.00556465816004172	-0.0160014193990506	-0.00729794976362308	0.00984887080322375	0.0392273203701803	0.0170536974821257	0.000378706551684044	-0.0281124619676989	-0.0238569020972473	-0.0118768756633339	-0.0127767357268631	-0.0222012256316036	-2.82720938038931e-05	-0.0200737240266686	0.0424137035893499	-0.00448132944818313	-0.0183991446019007	0.0246916388629531	0.0261575513985995	0.00831471015780552	0.00205770000563191	0.00208758467885076	0.0201338042356245	0.00599537191355095	0.0010855182569608	0.00380605387000111	0.0169045421656353	0.00425849809194768	0.0226437236919954	-0.00434547864125382	0.00582647422701147	-0.0209346816946635	-0.0055701333054269
"V248"	-0.00557137942224802	0.0268993235220958	-0.0105578341418057	0.00169445669873644	-0.00340493732366898	0.0145534875674127	0.0345494485270968	0.0158076999299102	-0.0197896233698436	-0.0283146380597618	0.00585368299268743	-0.0270992255868104	0.0273075535158064	-0.0174283432708902	0.004102412835287	0.00312704526706204	-0.0202026421897001	0.0158835926106436	-0.00275259251676189	0.0206394732809173	0.0212819536530322	-0.02789847498532	0.0348872894587749	-0.00558678146941897	-0.0117060306113587	0.0137534634205109	0.00568695424277782	-0.00422415923273951	-0.0105529609036834	-0.000218381252141257	0.0185243746533544	0.000544784485385449	-0.00103270571391634
"V852"	-0.00561064002971504	0.00326398006324457	-0.0117627084533245	-0.0212736682026941	-0.0144957185219223	-0.0305905021293194	-0.00990964825997867	0.000188193614852984	0.0241889523360171	-0.018365395013668	0.00698106433633671	-0.0276144608388626	0.0115090078386041	-0.00167881508401268	0.0272433582452327	0.00682654149043683	0.0374059579416383	-0.00575540095511222	0.00103164639311464	-0.0288596529528738	-0.0184247010047867	0.023144603847334	0.0191365633414224	0.034542338556835	-0.0107585583345844	0.0206921080978423	-0.0103368470005729	0.0308721200676906	-0.0339444684074401	-0.015627181602261	0.00207613996270651	-0.00853185346879704	-0.000506502962470603
"V1480"	-0.00561650080484025	-0.00822252908527823	-0.0189053542413363	0.049951948331359	0.0116660743078704	-0.0381776753930678	0.016463840675691	-0.0186185052933937	-0.00329527642619971	0.00674477648226916	-0.0115466682405898	0.0266278056405727	0.0196259914514211	-0.00709101705488281	-0.0133159568632324	-0.00183977732521312	-0.000958250667140573	-0.0137835133033492	0.017123615278666	-0.00147647784758275	0.0106939775870618	-0.0101807267967818	-0.00349272294059276	-0.00632269927448646	0.00329919168557562	-0.00829971143772018	0.0415612619080485	0.0103276950678685	0.00426907069261268	0.000297039494104678	0.00795876960906918	0.012299661664931	-0.000312796842592919
"V571"	-0.00561992803509541	0.0136636081507902	-0.00459188590809476	-0.0117808077364327	0.00100900717005167	0.00400802365127047	0.0238565386050847	0.050778049502854	-0.0261276755055608	0.0126106901667724	-0.0190841448033927	0.00913059236807794	-0.0090229941402744	-0.00060119441179516	0.0163742888478967	-0.0166481458550686	0.00139589570036819	-0.0341786261738719	0.0382996564040394	-0.000508226750023933	-0.00723362668564279	-0.0104078627087642	0.000385978310593126	0.00906214118369102	0.0159655919952117	-0.0306801388092957	-0.0106060653140498	-0.0152256829650131	0.0462734607371712	-0.00311555066470746	-0.0183898803388219	-0.0152516802309163	-0.000102206176810859
"V2622"	-0.00563003176088427	-0.013502986007547	0.00783763256772218	0.0247170601992773	-0.0310433513155542	-0.0285679863099543	-0.0204276505719509	0.008017347370929	-0.000857919487828245	0.0133347005125992	0.00224114253235808	-0.0170288088626481	-0.0171857220145268	0.0179531762186211	-0.031460983313336	-0.00190973214109737	0.0171431399353237	-0.00271634513767456	-0.00925896938983716	0.0362004033723696	0.015921240353748	-0.0119480472365439	-0.0098730293207366	-0.0269543466149499	0.00116354017264106	-0.0350719894979833	0.029777633651623	0.0143548043920842	0.0394874304713252	0.00824183573786975	-0.000402922591476021	-0.0339457883055756	0.0017152037529833
"V2388"	-0.00567848343826964	0.0120120917366106	-0.0376063309719169	0.0333211195218441	0.00105013303841725	-0.00598870470317462	-0.018320845110869	-0.0143610280960807	-0.0199176854201358	-0.0130223831481162	0.000188940437499177	-0.0245944828874687	-0.00965498339868695	-0.013434239517592	0.0182850766734234	0.0116046342316362	0.0151805774743597	-0.0115313659199154	0.0385295422654431	-0.0249986533795603	-0.00406944606911628	-0.00310016455957278	-0.0228954463349222	0.00563138536923739	-0.0275936338589772	0.000604171274675371	-0.0019814130593011	-0.0090429493790013	0.030500073213755	0.019843828171757	-0.00562098704561344	0.0103901869430349	0.00270762886079801
"V996"	-0.00572384012874311	0.00994858964003114	0.00897005722614702	-0.00492904743123043	-0.034745202597667	-0.0111016226491894	-0.00149479067181563	0.0161916333754613	-0.0129790580748351	0.0117115574609814	0.0234293938375005	-0.00803920092086937	0.00794676064372708	-0.0027994595855425	0.00668661745416443	-0.0218715538542958	0.00465745733053775	0.0062357102981439	-0.062193107481714	-0.0144718571940589	-0.00497817088605603	-0.0296821519564557	-0.0320525459144744	-0.0112369505605676	0.00352109681972039	-0.0247164557834681	-0.0184295047806654	-0.00327566638832532	0.0150471062692211	0.0144628940932467	-0.023420171214771	-0.0132344358555475	0.00224503802701669
"V1527"	-0.00572566360816595	0.0142828452014655	0.00110686213791108	0.000677788975863089	0.0115533719740833	-0.039570331445728	-0.00178835381735293	0.00445477330498663	0.0260179494045075	-0.00185600857476856	-0.00709193507519791	0.00665648570938214	-0.0313975315531222	-0.0328297760583394	0.0270572547898561	0.0390467824240587	0.0284538134728975	-0.00106267142103691	0.0175787096538343	-0.00341651625643051	-0.00546605545871534	0.000104486777794675	-0.0202455158846169	-0.0152797044031042	0.0192406545127951	-0.0116772756373611	0.0126019014345248	0.0104786623176004	0.00246785676787809	-0.00501084538139048	0.0132224191897276	-0.00761567492604795	-0.00405132833694989
"V717"	-0.00573902502260883	0.0249148998994208	-0.00149545545904746	0.00563098838337527	0.00371783746126513	-0.00413032774969826	-0.0201488182081474	0.013710302335843	0.00304149010933879	-0.0341677554581059	-0.0134309906286504	-0.0273971241185946	0.0376316115049894	-0.0139155584451475	-0.00629024235986948	-0.028904572171687	-0.00185385215816722	0.00812005127687383	0.023242310558076	0.0123515372455207	0.0183886252396019	-0.0264206357850975	0.0318016493226062	-0.022620380334573	0.00303389364013403	0.0248510769857357	0.0162318777555999	0.00311540073579579	-0.00819159247209408	0.0368483522330477	0.00449601778516691	-0.0190369582343737	-0.000197462739472287
"V2537"	-0.00574381782433761	0.0191497721174167	0.00339814830464032	-0.0128498118660707	0.0248064927920387	-0.0338843581850765	0.0186820656619828	0.00699991867737899	0.0238619865609741	-0.0234640647282654	-0.00942442293841325	0.0401185295948469	-0.00592958964108672	0.0134933347050507	-0.0263960348201401	0.00785917288589528	0.015796435769458	-0.0199408290708597	-0.0178110848408739	0.00436465445390832	-0.0236565791443952	-0.0011565604422405	-0.00494191321056379	-0.0212847006291881	0.0194762850253343	0.00570259288963761	-0.0152467673145973	-0.00561140604619375	-0.00446201403221302	-0.0102280173251787	0.00360438412920928	0.000590418774727495	0.00310048576967404
"V1034"	-0.00574698141272165	-0.0124731243933331	0.00213778967155068	-0.0436778833353357	-0.0366919573150163	-0.00707380154215832	0.00368058972157286	0.00647192354090211	-0.0143053642969119	0.0177233106976986	0.0247733414604603	-0.0111604473423764	-0.00102685938405136	-0.0253476918341763	0.00150072693228691	-0.00261295999360071	0.044510067179756	-0.0161219866904313	-0.00756841252869651	0.00968465806341447	-0.0122732979871036	0.00106623363008044	-0.00994221426051247	-0.0164663530390638	0.00590887332884978	0.0154393459514182	0.00894894242699839	0.000677157399325983	0.0245930643804348	-0.000782044313853822	0.0413897946690169	-0.0100909859149328	-0.00802917082414219
"V2607"	-0.00575436962759257	0.00968986508806856	-0.0307788933248136	-0.00361269395308568	-0.00879111772705961	0.0132030200381649	0.0230090893065992	0.0131770222837447	-8.99943046355667e-05	-0.0297866015897292	-0.00792985107429056	0.00997336516414284	0.0167695632679435	0.0192188402262603	0.0230849186121215	-0.00354106222459138	0.0214369636089698	0.00437719169474027	0.0435294723280752	-0.00110757773566061	-0.0140490091684374	-0.0288896060123105	0.0283785250369497	0.00863016724068775	0.00707100745695306	-0.0307008368481726	0.039283576847875	0.00503066771626515	-0.0016072200614962	0.0048457604991778	-0.0302919233837831	-0.0117554395974452	-0.00366708978135592
"V2119"	-0.00576396002945009	-0.0203273640548088	-0.0135564170755917	0.0310263656073651	0.00600309713125545	0.00452035594599951	0.000125589609924636	0.0225845642190679	-0.0302851344637513	-0.00609299286637461	-0.0441535664942396	-0.00563376238223976	-0.000361162670259413	-0.0305994106750674	0.00161868310497948	-0.00887050828155836	0.0358628705513978	-0.00613802978641994	0.0116887417087579	0.0267665019084377	0.00571357531825589	-0.00593529437224488	0.00215095646608891	0.0118356787219438	0.0179517247469768	-0.0109102437461802	-0.0102076513849953	0.0114240703514642	0.00657203104687166	0.0103208580746944	0.0115641306378221	0.0251280819467796	0.00326748632031779
"V1272"	-0.00576590020334211	0.00328240245345432	-0.02259416208721	0.00241099721695067	-0.0137609057578294	-0.018541026884947	-0.000102787787696254	0.0177343682348243	-0.0505661030919546	0.0279206066861024	-0.0194099387366888	-0.00111302410262112	-0.00633287322369114	0.0191491807561728	0.0226145012201096	0.000380634814182181	-0.0138756602012513	-0.0177207782511159	0.0156228794869613	0.0351323278579854	-0.00196357332215538	0.0293616624822753	0.0059420697967464	0.00435925056614802	-0.0158760227678948	-0.0111407875057833	0.000751563625305298	-0.00649501431025793	-0.0095124020156384	0.0195022466881651	-0.0127655768164765	-0.00521731179364419	-0.000202064551435955
"V2667"	-0.00578136716693098	-0.00550583490532027	0.00514180233059585	-0.0156442562902788	0.00227452094373068	-0.00226625933490331	0.027585738821757	-0.0162972781920149	0.0193110287408839	-0.000367693954822703	-0.0282551093104998	0.0161044351268162	-0.0424209381807992	-0.0237969578182551	0.0153159578530307	0.00532659076743506	-0.0112607784706231	0.0173874132920075	-0.0174968732444004	0.0395160457093956	-0.0124695640834986	0.00956669028882414	0.0267171505081255	0.0309263684697136	-0.00267462536929293	-0.0170093510289749	-0.00766632952091589	0.0149344541188698	-0.0104020914656142	0.0191698002150139	0.00293229862368845	-0.0328369873447403	0.00341663769912103
"V1555"	-0.0057866228122903	0.0187162218915382	-0.0460301976012375	-0.0100756660173915	-0.0174853998847483	0.0105136649510239	0.0122303167600699	0.0248024203725167	0.00282867114837873	-0.026902304539116	-0.0172032105919785	0.0402061275580309	-0.00356431076127044	0.0144747629742592	0.0153062633147278	-0.00585205956224648	-0.00894501557044668	0.0147542330307981	0.0178713198644041	0.0049951383614305	0.000142894733720755	-0.0139765611932554	-0.0022732476158022	-0.00330843977416329	-0.018829737644448	0.0223120087365638	0.00467489721255744	-0.000524291038701116	0.00418338602961235	-0.011512252501613	-0.0119199265810542	-0.00305953144897779	-0.00436661732595177
"V118"	-0.00579606218174725	0.00103063290394051	-0.00175114308818957	0.0408835800286689	-0.0125825912815866	0.00148272035993393	-0.0338766334303067	-0.0349417686094268	0.0178217732407899	0.00373473123571196	-0.00362734940647214	0.0144562370928475	-0.00753751508420854	-0.0257596403013402	0.00249855393172111	-0.00671742609160328	0.0350477882564004	0.0122621284808893	-0.0244170506083264	-0.00150374422910833	-0.0104950445151897	0.00152138586409933	-0.0045921398440316	-0.00117553713638934	0.026240419561833	-0.00250342736303053	-0.0407482419418351	-0.000139350495505205	-0.0145841922605154	-0.0265575648033596	0.00360517594403578	-0.00205121172012899	0.00776697037947906
