"PC1"	"PC2"	"PC3"	"PC4"	"PC5"
"Phgdh.3"	0.00944070017922526	0.00246189397119922	8.96778232212995e-05	-0.0120629127930608	-3.23729109561964e-05
"G6pc2.4"	0.00943967614244997	-0.000513479770876037	0.00560135072707126	-0.00227459168329514	8.486725607773e-05
"Lipm"	0.00943881423165565	0.00350946467981896	0.00281111853905368	-0.00777893604970902	-0.000196025481171171
"Phf2.3"	0.00943881255679583	-0.00229075549927197	-0.00504240079162393	-0.00261639564443614	0.000254816748750084
"Cyp20a1.3"	0.00943784938753637	0.000396642727062604	-0.00547597509058687	0.00378061264290437	0.000455361906723885
"Kcns3"	0.00943751689205908	0.00404408625818081	-0.00364518392189647	-0.00200487055621398	0.000236050674223169
"Control-target.669"	0.00943668048336245	-0.00156278643102502	-0.00546445551202605	0.000702862926547374	-5.48640902424098e-06
"Slc46a1.3"	0.00943625515709438	0.0012070962430053	0.00541212378112069	0.00320302081801726	0.000109893579176618
"Plod1.3"	0.00943587467879135	-0.00166170547693291	0.00541958599684153	0.00119639314726072	0.000187413222049031
"Fig4.4"	0.00943386262061663	0.0020707291152824	0.00516155164665622	0.00275933719510949	0.000271992140581652
"Slc5a2.5"	0.00943279005864837	0.00512550707832753	-0.00169491252806506	0.00036710049376346	0.000106847155055778
"Slc17a8.2"	0.00943224687851385	0.00276384313276407	0.00482486742887304	-0.00232667932351364	-0.00018489212105188
"Chrnd.2"	0.00943215433396323	-0.00110652419331968	-0.00560244723887414	-0.00102366153705688	0.000133234360121743
"Chrng.2"	0.00943165128570251	-0.00515193341276952	0.00158791139898143	0.000835144508400026	0.000193058939145604
"Mgat4b.2"	0.00943152547704186	1.91419441115427e-06	0.00571093392331044	-0.0014878156789735	1.61645124432288e-06
"Aldh1a3.2"	0.0094313928441448	-0.00480547298038777	0.00211765234397514	-0.00347016435983907	-8.41059781831778e-05
"Ces1d.5"	0.00943125631663524	-0.00408536953489123	0.00270928537361208	0.0061213702961703	0.00019265953282
"Mccc2.5"	0.00943070371035197	0.00525303426287925	0.00117284517579136	0.000805369825435185	0.00043421437990586
"Cyp2r1.3"	0.00943059780515574	0.0049606777886094	-0.00194878458683194	0.00251448707373078	4.27261169724481e-05
"Mfsd2a.3"	0.00943055018233064	0.0033919334521679	-0.00368660207511888	0.00598749897711416	9.53717995691823e-05
"Srm.5"	0.00942993031768175	0.00218851238459912	0.00510452396189977	-0.00297073900427479	-0.000195934304871498
"Sult2a3.5"	0.00942886193785837	0.00438894133440352	-0.00333326581109674	-7.99519731345164e-05	9.86575265803377e-05
"Pgs1.3"	0.00942828612283774	0.00211424971390648	-0.00523471975272464	-0.00193083561684444	-3.41478624555296e-05
"Spns1.4"	0.00942790313665691	-0.00296209674835819	0.0031742940277571	-0.0086232528464866	-9.88788361359751e-05
"Bpgm.1"	0.00942755430952063	0.00424762514660873	0.00334810223976786	-0.00278538379387236	3.26766668175428e-05
"Abcf1"	0.00942732607303592	0.00412072414571142	-0.0034685304569447	0.00317206787176701	-0.000374673584315495
"A4gnt.5"	0.00942707392934168	0.0051788230437401	0.00141981863949091	-0.00176001816840128	-3.37198551820202e-06
"Mthfd2l.3"	0.00942612377175941	-0.00248476640592409	-0.00508754036739138	0.00138405105617189	0.000118528211803044
"Qsox1"	0.00942536348998667	-0.00266496645622346	0.00494774964268601	-0.00201962779280209	-0.000108231359840457
"Abcb6.5"	0.00942531001501613	0.00194055387885007	0.00527912794157125	0.00255313838737874	-5.37660545487527e-05
"Cox4i1.5"	0.00942472600971495	-0.00278269355822023	-0.00494606935806521	0.000434879952114819	1.132622894803e-05
"Sgsh.5"	0.00942440013759996	-0.00507627360247384	0.00179877131965693	0.00194384728460115	-0.00032595942564981
"Trpc7.1"	0.0094239163712086	-0.00348566058697382	-0.0043989734469959	0.000917799870790275	0.000123726890326371
"Mthfd1l.2"	0.00942374468835694	-0.00519161321775324	-0.00109343855045755	-0.00280483979535297	6.73043300520769e-06
"G6pc3.4"	0.00942310778926175	-0.00321442014243344	-0.00463777917938581	0.000789992508439884	0.000190024129535524
"Slc4a11"	0.00942306612303805	0.00151814534705628	-0.00542622041658893	0.00277801391057172	2.69405505403029e-05
"Kcna7.5"	0.00942277616692561	0.000705917237914967	-0.00540910387370921	-0.00453881309334165	0.000293535346706455
"B4galt2.1"	0.00942174024830991	-0.00216563524837272	-0.00285920584745979	-0.0106542837078788	0.000400600868576596
"Fto.2"	0.0094210867543334	0.00519259860690327	-0.00143773674171471	0.00190233232220881	-0.00017450197664174
"Slc9a4.5"	0.00942103693851811	0.00140265411832285	-0.0053145162610132	-0.00416192200577278	0.000137009936025701
"Acot9.1"	0.00941957576988238	-0.000933484133830704	0.00549745134351438	0.00369155761053616	-2.44003873767025e-05
"Plp1.2"	0.00941923495288076	-0.00284691673945935	-0.0049002104529304	0.0014149697950734	-0.000107276204973059
"Scly.3"	0.00941876399260672	0.00401577778344436	0.00381627166781599	-0.00192390703267992	5.11027919324058e-05
"Aspg.4"	0.00941831832540482	-0.000590598669551053	-0.00558181551339566	0.00347516265474924	-1.79140866371195e-07
"Slc39a9.1"	0.00941738346884	0.00072337767121735	-0.00574755725411606	0.000733930437257903	0.00023283122185766
"Control-target.902"	0.00941707898904737	-0.00185102375603678	0.00495655335133191	0.00546717054498017	0.000204562205919206
"Pigo.4"	0.0094169377200859	0.000749325351256332	0.00521798928815821	-0.00578221448620926	-6.25253018644829e-06
"Abcc4.4"	0.00941673383485204	0.000199476922530704	0.00572903407645942	0.00225376031611199	-0.000271484566741564
"Cyp24a1.3"	0.0094165795652294	-0.00084622009978441	0.00494294105908809	0.00695857514834529	-0.000243127149317609
"P2rx1"	0.00941643427378045	0.00518526290166819	-0.00167290757781028	0.00114330789797114	4.45521047053792e-05
"Slc36a2"	0.00941567454124762	-0.000855305364953766	-0.0057240599070651	-0.00110164649903651	3.79753390602368e-06
"Control-target.325"	0.00941521267137878	0.000561122131111688	-0.00477284811072067	0.00779890661823346	0.000190782707376002
"Slc22a13.5"	0.0094143857262222	0.00241252656769316	8.52823493100972e-05	-0.0124393873809956	0.000406427790022055
"B3gnt9.3"	0.0094143587182261	0.00540476633430966	-0.000352828265672012	-0.00141424927221181	0.000107137740096683
"Mmaa.1"	0.00941430506295573	-0.00269897932521207	0.00470419965720107	0.00441268608050402	8.31268408354096e-05
"Pgm5.1"	0.0094141268275721	0.00355760222616527	0.00429507428120083	0.00235137581154566	4.19320620216187e-05
"Pigt"	0.00941362292175098	-0.00513015747156078	-0.00194333187305294	-0.000509881841304569	9.11962971814381e-05
"Ephx3"	0.00941313033302156	0.00471423862233048	-0.00210810169421342	0.00481958076706473	1.50628798289044e-05
"Pla2g12a.1"	0.00941305334241027	-0.00532109945828422	0.00123909118848189	0.000439017690437243	0.000239042810391131
"Slc6a8"	0.00941278789984314	-0.00456077016224237	0.00268179117266982	-0.00411822109455948	-0.000216926321638433
"Kctd11.2"	0.00941276141561505	0.0047174383367535	0.00192104338202451	-0.0052368120070743	-0.000358307026411326
"Idh3a.2"	0.00941225060974168	-0.00115215972443097	-0.00568233942583047	-0.00101948841077011	4.8542410247406e-05
"Cacna1b.2"	0.00941186474831914	0.00535356829138783	0.0010194515459746	-0.00105110796989905	1.33278615862744e-05
"Abhd14b.1"	0.009411424766393	-0.0033709459771322	0.00427824551548507	-0.00394237291904338	-0.00022837064027698
"Dohh.4"	0.00941135030154201	0.000739567896675133	-0.00121876851087954	-0.0134722482895171	0.000104151571353496
"Entpd8.2"	0.00941122048172479	0.00291148341847647	0.00468459017268745	0.00369635109121034	1.79900068847888e-05
"Naa40.1"	0.0094109368528052	0.00087956990321954	0.00575783394576677	-0.000333908557342009	0.000360304693846957
"Pip4k2a.5"	0.00941086380036369	-0.00535879623950187	0.00105771172787008	0.000761313075228299	0.000380809140091396
"Gstp-ps.3"	0.0094095358166692	0.00373608664533492	0.00192446297805445	0.00906766260385252	0.000151234420769022
"Abcd1.4"	0.0094091181155588	-0.000978201209913968	-0.00574452702498239	-0.000564367571670714	8.63125511397264e-06
"Atp8a2.1"	0.00940907889425076	-0.00456297799924497	0.00286719285078179	0.00347231853018798	-0.000222578100847767
"Kcnmb3.4"	0.0094088763713674	-0.00335665908995146	-0.00438942677628982	0.00338060146614945	-4.47676966156455e-05
"Prps2.4"	0.00940849999233503	0.00470520968905885	-0.00294219648600229	0.00108503570779879	0.000440213351987072
"Cdk13"	0.00940821359895133	-0.00210154914969225	-0.00539180085187633	0.000648204564666619	0.000135498361254285
"Pigb.1"	0.00940756324164542	0.00329058157606995	-0.00267012822369667	-0.0091471327935275	4.7159696855313e-05
"Hpse.4"	0.00940722082456314	-0.00202835843178515	-0.00537735343945792	-0.00188631158432983	-0.000146165002351361
"Slc7a8.5"	0.00940635820880991	0.00389200029881651	0.00394410731289342	0.00283347302237872	0.000350247306939543
"Gabrd.5"	0.00940625583476153	0.00395049485620965	0.00198035204066248	0.00843913507133466	0.000225654239765531
"Abca7.4"	0.00940518915742214	1.56793513948843e-06	0.00585583622476071	0.000582517009104562	9.29132927955776e-05
"Chat.3"	0.009404939059548	0.00423895807837274	-0.00361836630878787	0.00202582916405743	4.3123090632325e-05
"Extl3.2"	0.00940467934385506	-0.00323583871460914	-0.00449870099865778	-0.00350764921044925	0.00029627033595192
"Abcb5"	0.00940412734575005	-0.00274837836956358	-0.00456300160919471	0.00530251778845973	3.5180596285049e-05
"Control-target.743"	0.00940403957904748	-0.00499198982889913	-0.00219205536757966	0.00250751572363506	7.62623382465107e-05
"Kcnj12.2"	0.00940306480370531	0.003059994754394	-0.00483714275408972	-0.00141654106522885	-0.000251852959620352
"Slc7a1"	0.00940283817935886	-0.00548165893672797	-0.000172393102412023	0.000664391673669576	2.52714270931726e-06
"Lpin1.5"	0.0094028254181895	0.00446625896353779	-0.00269419641603063	0.00500197342966756	0.00021990800637276
"Nat6.4"	0.00940249897627907	0.00424569728749715	0.00366921141031588	0.00152765150361467	-0.000114279316044927
"Cyp20a1.5"	0.00940189174836322	-0.00463754804486375	-0.00312632096853981	-0.000923431495908348	3.85289448388121e-05
"Nat8f1.4"	0.00940183025182031	0.00476904596672241	0.00229825263280511	0.00428557307995305	5.17483417649195e-05
"Aifm1.5"	0.0094015915319531	0.00385655150467081	0.000621434323950857	-0.00987126167385537	-0.000176177638638271
"Nos1.1"	0.00940116254581742	0.00430234000001065	0.00349456049095946	0.0025858574224574	-0.000367086469546965
"Slc19a1.1"	0.00940109392007004	-0.00538069474539781	1.88331459303808e-05	0.0028713709580655	0.000345349283820713
"Sephs2.3"	0.00940036675756705	0.000487162160975504	0.00583534406605586	-0.00124807242564829	9.58515438570459e-05
"Ivd.5"	0.00939975005988052	0.00202827497769001	-0.00513836370592032	0.00447394169833982	0.000239758434988423
"Sfpq.2"	0.0093996433677301	0.00355236802495493	-0.00448196775066156	-0.000805856479747012	-5.14725431337037e-05
"Pik3c2b.4"	0.00939922097819848	-0.00540842643448832	-0.00107464820182219	0.000528302157445429	6.07652631748685e-05
"Txndc12.3"	0.00939866876361689	-0.0038141641569431	-0.00417943389246667	-0.00181412654875584	0.000113536579325702
"Catsper1.1"	0.0093985783799012	0.00540663691308628	6.41202022136095e-05	0.00267089086013033	1.95277567316803e-06
"Acss1.1"	0.0093982748083587	-0.00537133740479232	0.000605283518548377	0.00276328662556338	1.52350337737914e-05
"Smox.3"	0.00939815631201603	-0.00412736776141615	0.00143267899878236	-0.00865487710077543	0.000118824667436883
"Chpf.1"	0.00939811138823955	0.0054989186569216	-0.000242484932932716	0.000644288583824339	4.68073882073165e-05
"L2hgdh.2"	0.0093973470205823	-0.00530127379541295	-0.00161483813944992	-0.000154608917780373	0.00027914167919597
"Gdpd3.2"	0.00939724614172899	-0.00504165255374913	-0.00164255439267193	0.0041228856931578	0.000385193083181274
"Ppat"	0.00939724317551111	0.000745866930827959	-0.00558902692376562	-0.00404822287014831	0.000142786684538012
"Cryl1.2"	0.00939691150914824	-0.00358406119083265	0.000401970432043061	0.0106422782163856	-0.000109837296242937
"Gtdc1"	0.00939660289965998	0.00350369411110729	-0.00451766746738946	0.00139196208829113	-8.92229624399779e-05
"Slc16a2.1"	0.00939638529212872	0.00405277142013311	0.00387193459542917	-0.00241341968041496	-6.0289004200373e-06
"Chrna10.3"	0.00939529851689394	0.00537722459718811	-0.00124093716943003	0.00118972126970407	-6.93858346518681e-05
"Pten.5"	0.00939507898222278	-0.00259429414243414	0.0048778146760996	0.00438137643309464	2.90192770727601e-05
"Gpx1.1"	0.00939426580429843	-0.00549451083042197	0.000528406480808889	0.000769486456842744	0.000178183954927457
"Slc39a9"	0.00939386546398454	-0.00389372018905995	0.00113693046671139	-0.0096258116751806	5.03065632469634e-05
"Slc22a16"	0.00939363849299607	0.00321954186078695	-0.00378861377516711	0.00704599773101614	0.000606092039615333
"Asic1.5"	0.00939227317674274	0.00493229254912329	-0.00267318689651094	-0.000493816576250407	2.81864915178815e-05
"Pgs1.1"	0.00939129108296322	-0.00199927568954896	-0.00205168236000475	-0.0122230528730091	0.000112877685363517
"Slc5a5"	0.00939066314917548	-0.00546338109991812	0.000639185397427856	0.00176600034833956	0.000131416826316822
"Clic5.3"	0.00938995974180121	0.000216970265602917	0.00591657379131936	0.000620270164327595	0.00013826237489184
"Dhrs3.5"	0.00938963740727798	0.00153277949332122	-0.00538266705992504	0.00445050126204513	0.000130816231835534
"Pde7b.1"	0.009389335102425	0.00240807329124783	0.00483231521548611	0.00542489943622707	0.000200823211579917
"Slc39a4.3"	0.00938919814716254	-0.00273834445717827	0.00513929646428496	0.00100761995481917	0.000124960499338295
"Ugt2b36.4"	0.00938897275244144	0.00474452854347061	0.00285539103891135	0.00269934217711526	-7.09439131374476e-05
"Sult1c1.5"	0.00938889748203102	-0.00365847330046071	5.86241422304444e-05	-0.0106290261758353	0.000252418242621389
"Atp9b.5"	0.00938776133644374	-0.0048952812697445	0.00279406603688172	0.000398526106036295	0.000260655553600164
"Dbh.5"	0.00938762505426641	-0.00545716213794134	-0.000997755247022596	0.00105051081768373	2.74873073263305e-05
"Hif3a.5"	0.00938571584735646	-8.65725291778283e-05	-0.00537598516197571	-0.00604796520173388	2.41437653567855e-05
"Ckmt2.4"	0.00938570824501165	0.00536113130438512	0.00154572372595955	0.000699592652371601	0.00029865776350128
"Gadl1.1"	0.00938540939507732	-0.00481534460936002	-0.00180977976174198	-0.00562579477704928	-6.61860239641818e-05
"Pde6h.2"	0.00938469308789153	0.00533373037500236	-0.0016917770620925	-2.15261387945278e-05	0.000213253470462494
"Pnpla5"	0.00938393199260534	2.55300524074855e-05	0.00595255324170501	-6.92613707228478e-05	0.000270395445518416
"Nsdhl"	0.00938332897362766	0.00330574032755632	0.0013498269713901	-0.0109645384771908	5.45815176669717e-05
"Tet2.1"	0.00938297295758619	0.00513622908613906	0.00198836258073838	-0.00278162082209721	-0.000124500139025634
"Fmo2.2"	0.00938295786603048	0.00500848224972657	-0.00251118320391947	0.00167129689138572	-1.17599533868457e-05
"Cacna2d4"	0.00938292980250473	-0.00191398395203065	-0.00556958908942159	0.00125233544632389	0.000339017219367667
"Foxo1.2"	0.00938232862086988	-0.000115270435286926	0.00591905413035881	0.00162722814262731	-0.000297911134716466
"Slc9a3.2"	0.00938187167705032	-0.00352007523891293	0.00460848635075612	-0.000863551147576606	9.80851174024344e-05
"P2rx3.4"	0.0093816111089173	0.00122859414658945	-0.00562758385152516	0.00350170737936958	0.000129771929263068
"Pxdn"	0.00938136823939415	0.00503620186561332	0.00122467100504365	0.00536356061622121	0.000242308345942059
"B3galt1.1"	0.00938126204966781	0.00413267929316752	-0.0037741990180231	0.00319410601294277	1.72233974271118e-05
"Cyp2c65"	0.00938070332607775	0.00501834412057462	0.00183691815697775	0.0044125870854271	-0.000358496300144983
"Cox7a2l"	0.00938062003831138	-0.00547685324601871	-0.00111287711440996	-0.000592393064667915	-0.000107473667964891
"Slc25a25"	0.00937939911768888	-0.00544016774498385	0.00111560450937706	-0.00180932037160416	0.000138969435765849
"Rdh19.3"	0.00937914129238027	0.00332801564426203	-0.00468204490709914	-0.00249037200478792	0.000298170864992978
"B3gnt7.3"	0.00937883412352288	-0.00515051375121153	0.0022977821692586	0.000663568915753463	0.000160198055205338
"Scarb1.3"	0.0093786771292665	-0.00130454268730941	-7.61650670564841e-05	0.0138519887702891	0.00032567360024113
"Gusb.1"	0.00937792354795134	-0.00353914884240402	-0.00345633836865318	-0.00733755707425984	8.17189850584611e-05
"Pde1a.4"	0.00937767249451366	-0.00401849463279414	0.00408174362261131	0.00188591962213287	0.000257490499378836
"Slc43a1.5"	0.00937699212978596	-0.00305272787769941	0.00461315312638412	-0.00467812171555762	-3.15999962347936e-06
"Cox15.4"	0.00937670088987858	-0.000333469385244766	-0.000793453159840524	-0.0141154107916459	-0.000172640289075815
"Nat9"	0.00937625592107105	-0.00378830941776334	-0.00430645622855473	0.00222118853101039	3.51986633046657e-05
"Neu4.1"	0.00937613014792397	0.00477363305303843	-0.00264812680923364	-0.00396091831376312	4.50111808584079e-05
"Slc35c1.3"	0.00937582597229289	0.00192036171621761	-0.0055830047531955	-0.0016170553783773	9.97941981214549e-05
"Mthfs"	0.00937566707984202	0.000176436662367908	0.00596360955720854	-0.00120413038924474	0.000113822718470089
"Acer2.4"	0.00937547205592294	-0.00554438178767095	0.00066043087116037	-0.00125036001288168	7.38935568646154e-05
"Pnlip.3"	0.00937485163677326	0.00103175970306446	-0.00564365494529813	0.00401011263671797	-3.12739599804636e-05
"Gria1.1"	0.0093746289699329	0.00356566588623538	0.00460584620810781	0.000937987716521001	0.000108275410868592
"Xylb.2"	0.0093741332270174	-0.00226373815654796	-0.00547933525146345	-0.000532577268946342	6.18506933086815e-05
"Vkorc1.5"	0.00937394582540289	0.00349892124976805	-0.00468401314272716	-0.000121190851957317	1.39859020556621e-06
"Ndst2.3"	0.00937336795761142	-0.00556544102485622	0.000719977626715657	-0.000428524436256731	1.08544543410537e-05
"Atp8b1.4"	0.00937316406341082	0.00309874745244459	0.00493604749395804	0.00190315317684391	0.000136455995831919
"Rpl35.2"	0.0093724365681631	-0.000622477169467348	-0.002023129964817	-0.0133787683142367	-0.000712816389934717
"Acot2.2"	0.00937243253463652	-0.00109237212021528	0.00573908060369567	0.00312543537227804	5.53434829247311e-05
"B3galt5.3"	0.0093714641549224	0.00483285432486887	-0.00304672870221995	0.000659087393698396	-1.79883910797661e-05
"Sdr39u1.3"	0.00937066038900479	0.00434423652404209	0.00322858514278282	-0.00483036561533329	0.000281531113475842
"Slc16a8"	0.00936996301746395	0.00093230523163593	-0.00592515587744342	0.000500143342890849	0.000154929533889283
"Hyal4.4"	0.00936903634274906	-0.00535079124744754	-0.00174423240194763	0.00152351873626	0.000117825499381403
"Slc38a7.4"	0.00936798745531291	-0.00558964656169107	-0.000219682925478635	0.0016299333806557	7.3111692612372e-05
"Man1a.2"	0.00936692430106226	-0.00217414034895294	0.00544031860791924	0.00271580628699836	-0.000364889311939906
"Control-target.869"	0.00936584613255126	-0.00316556976492996	-0.00432978923125448	0.00591212097286415	3.06349201139457e-05
"Por"	0.00936564855981546	-0.00542186476268805	0.00119052499794787	0.00274972637279145	6.60244135545427e-05
"Qsox1.3"	0.00936536721248802	-0.00484883362947925	0.00155723568204824	0.00633862909412825	0.000288218416762264
"Aldh18a1.1"	0.00936536385568307	-0.00254178252814079	0.00399376230170534	0.00861049241848381	0.000325706259496103
"Nudt1"	0.00936495036156195	0.00553821513870265	-0.00114748519276373	0.000209770052961975	0.000121185068403767
"Gnptab.4"	0.00936490776805304	-0.00221335513424206	0.00552877338664035	-0.0011504729299823	-4.13422835409446e-05
"Tet3.2"	0.00936368172446642	0.00496099394827297	0.00285725948830969	0.000940440742857116	6.76065803488901e-05
"Gm21948.2"	0.00936297343037809	-0.000338341118053152	0.00533606129804491	0.0067002085678327	-4.17282225835301e-05
"Pam.1"	0.00936224948803047	0.00515575619281869	0.0023195816130187	-0.00207666647792948	3.94253704879876e-05
"Atp11b.2"	0.00936214968385789	0.00537657277562025	-0.00119502407429456	0.00341918578396882	-0.000287580517958645
"Pla2g10.2"	0.00936202660884329	0.00175826022686563	-0.00430679863924736	-0.00906848642369842	-5.20709508808879e-05
"Itpkc"	0.00936061516842277	0.00565289825945329	0.000227543883206652	0.000379176260335748	6.29123290921025e-05
"Control-target.739"	0.00936035242734224	-0.00445107682859682	0.00335945946473981	0.00391154990879235	8.55714566024874e-05
"Asna1"	0.00935997438930257	0.00406805123259665	-0.00281837365448216	-0.00745846100268101	0.000379398386826521
"G6pdx"	0.00935857360948116	-0.0048901523850235	0.00278189005454282	-0.00305182735883471	-2.51860907228493e-05
"Ndufs6"	0.00935818742132839	0.00123724266110452	0.00590934985823256	-0.000644282656948339	1.25854792103583e-05
"Slc22a30.3"	0.00935769109953791	-0.000587880685205282	0.00602576259281691	0.000603977662454139	-7.3247370361626e-06
"Kmo.4"	0.00935745352130949	0.00272482669711141	-0.00529262540075533	-0.00125859699691478	-0.000120337737817461
"Kcnq2.3"	0.00935740501595298	0.00566005302954317	1.48482793292698e-05	-0.000915296147452001	-1.95936805109778e-05
"Kctd9.5"	0.0093572203325896	0.0040749891791215	-0.00421717835590748	0.000325713567199018	0.000194416450758951
"Nudt11"	0.0093569159771125	-0.00144599502494494	0.00585881573500153	-0.000722145987422274	-2.10335861520202e-05
"LOC102631912.4"	0.00935680676472675	0.00420157047504505	0.00399998088259529	0.00188701148206157	0.000425616591711717
"Pip5k1b.5"	0.00935655519428566	0.00532978249657764	-0.00208246715340245	0.000166107010246431	-0.000184978489286931
"Cox15"	0.00935629885983143	-0.0033551530911936	-0.00281394313453865	-0.00955186921025603	-0.000136848485381473
"Cyp4a31.4"	0.00935626328475016	0.0022672965963574	0.00312948249968223	-0.0109705419947014	6.01310048906085e-05
"Pygl.4"	0.00935603887088917	0.0013641443531387	0.00572890004595113	0.00329073059721762	0.00051441235975541
"Acbd5.4"	0.00935540888094125	0.00553438279804868	-0.00112491250107261	-0.00183509010922531	-4.8614744954481e-05
"Slc34a3"	0.00935506044312018	-0.00346822811722153	-0.004806907838309	0.000481001455150701	4.21162499552232e-05
"Kcnk16.4"	0.00935457418904595	0.00335433076541026	-0.0042754901106463	-0.00573271754721557	0.000323343176540489
"Atp5a1"	0.0093540870421897	-0.00149746615652518	-0.000828609074073291	-0.0138419675738067	0.000461078557113555
"Kcnf1"	0.00935391440996454	0.00488743370436546	0.00197416130409171	-0.00571595721723859	0.000293672919714645
"Atp6v1c2.5"	0.00935366338529667	-0.00161420400599006	0.00535200173377256	0.00551509343831091	0.000210843264827136
"Fig4.1"	0.009353655538214	-0.00149820988171718	0.00586574376480702	-3.84589154253252e-05	3.52942526846928e-05
"Control-target.138"	0.00935359969536894	0.00538989882616178	0.00187081082244243	-0.00120336108022289	-0.000142087118946602
"Glb1.2"	0.00935272692933106	0.000864686011278088	0.00560338851217859	-0.00520661955323096	6.69312803798298e-05
"Adcy2.2"	0.00935206475468837	-0.00287214899987266	0.00511182916137257	-0.00291087882984828	0.000331518997999395
"Atp5b.1"	0.00935157644722504	-0.00365305477636062	-0.00346652575929455	-0.00746501939569208	-3.2400655462269e-05
"Dgkk.3"	0.00935129401918681	0.00171425427697858	-0.00516120752341366	-0.00635128205756779	0.000192486960960367
"Kcna2.4"	0.00935075135039467	-0.00526534221048858	-0.00230873080611377	-0.000702238301889712	0.000199249075851928
"Alkbh1.4"	0.00935074763089169	0.00518543664574848	-0.00252368287788676	-0.000134293791343723	0.000273149368799031
"Slc44a2.4"	0.00935067039448345	0.00239593492558437	0.0054469508709554	0.00225148909133626	0.000289852931439249
"Insig1.2"	0.00935032127889546	0.00314790757953381	0.00502255387437968	-0.00182398332903581	-0.000427191902231522
"Acer2.2"	0.00934934382030464	0.00229828256436906	-0.00522135782664083	0.00470265524079987	0.000109236016871288
"Aprt.3"	0.00934925467779065	-0.00391294660994673	-0.0042035707282268	-0.00338707077561141	-0.000208371327630683
"Pomt1"	0.00934920987187655	0.00330329958438961	-0.00493851441230432	-0.00137449343826815	0.000307045080216696
"Oas1a.5"	0.00934876731447492	-0.00109011936070089	-0.00594139477549075	-0.00178922550144145	-0.000161213908559252
"Maneal.5"	0.0093487101399301	0.000910601883865587	0.00598360321382479	0.00164053899396251	0.000208398754368578
"Kcnh5"	0.00934865417905876	-0.00568357465289705	-0.00045367500349802	-0.000678130220578434	6.27840048095677e-05
"Pnmt.5"	0.00934817871946417	-0.00353939065367928	-0.00472681101501532	0.00182112365766277	0.000170722142880484
"Slc30a3.2"	0.00934779504109222	-0.00529889160930277	0.00226666825663647	0.000368647784451722	0.000150288889086867
"Pnliprp2"	0.0093473417598844	-0.00476275802092497	0.00332775562722778	-0.00126096938567005	-7.83733709741487e-05
"Pde7a.1"	0.00934732437702474	0.00534665593569826	-0.00214285695728284	-0.000263859821793092	9.31784197158919e-05
"Pla2g4a.5"	0.00934666692628595	0.0048156832203324	0.00281370099876654	-0.00405430214524297	0.000243948312154281
"Control-target.245"	0.00934647601102798	0.00539624320004382	0.00105234501104658	0.00408173769420149	0.000124184895818364
"Trpm6.2"	0.00934611404855112	0.00461294799623498	0.00345734965081973	0.00246515952225533	-1.99711764084231e-05
"Inpp5j.5"	0.00934506835465702	-0.00436852789845796	0.00383434816692923	0.00224113106173972	4.14655217879165e-05
"Control-target.352"	0.00934426444559438	0.00142302872376548	0.00592360147313187	0.000510673734282942	0.000144010171620448
"Nudt4"	0.00934335030660001	-0.00185785736720387	-0.00532686132511163	0.00542379825554387	-6.05420128140977e-05
"Cyp4f14.4"	0.00934189400037475	0.00518359760518234	-0.0026158587160891	-4.74159371689371e-05	-7.80610001341686e-05
"Galnt3.2"	0.00934170392430971	0.00465018063907977	0.00351600009580095	0.00166766678661739	5.67265530224579e-05
"Slc9a5.2"	0.00934166878766319	0.00288689836401795	-0.00527847091467272	0.00103719700246939	0.000157280108315037
"Tnfrsf1a.1"	0.00934140579143609	0.00375359969200879	0.00165307061315448	-0.0103247774314529	2.01034481323494e-05
"Ankrd23.4"	0.00934030834604398	0.00385199236704492	-0.00454778840645706	-5.72457690083981e-05	-6.95555098635887e-05
"Control-target.356"	0.00934027019642675	-0.0052730577854691	-0.00158359828426622	0.00436274905320922	0.000254011925364849
"Rdh14.3"	0.00934015679343062	-0.00375928949114275	-0.00255043955047415	0.00923243212698007	0.000373137002229826
"Ephx2.3"	0.00933990915971591	-0.000665745850124887	0.00528387698895907	0.00724996879110021	0.000481300743993147
"Kcnab3.5"	0.00933990700945347	-0.000250150943387147	0.00612863393289807	-0.000476543918822047	0.00025537678555664
"Itpa.1"	0.00933960531495847	-0.00555345985325642	-0.000169882927291488	0.00368526505179641	0.000178673826637405
"Kcnj9.4"	0.00933801188236737	0.00561917002901463	-0.00108015118965773	-0.00167277250332313	0.000163758998726038
"Acot12.5"	0.00933800222499162	-0.00449582332134479	-0.00381091079873642	0.000861415189668742	7.18173642065874e-05
"Control-target.634"	0.00933719454583469	0.00562783351086694	0.00124148966171182	-0.000520249289678293	0.000316582071513574
"Slc18b1.1"	0.00933680992936722	-0.00197746063525418	0.00568056629295903	0.00248706294327271	0.000162775540862176
"Gltp"	0.00933675769177096	-0.00523202397780188	-0.00211383946272322	-0.0034208595775773	-9.6536740422302e-05
"Gfod2.5"	0.00933645666888842	-0.0052402129273594	-0.000332934643058107	0.00600039787595717	0.000216329312287751
"Ftcd"	0.00933605082559936	0.00427452654253319	-0.00322593353735167	0.0061094688943902	0.000132470619373767
"Slc35f2.5"	0.00933571023961699	-0.00469678764716471	0.00349784422229887	0.00154921751874	-4.89799385671119e-05
"Trpc3"	0.00933559440693801	0.000837737462455026	0.00603471852815752	-0.00195146537691946	0.000286619737770199
