"GeneID"	"P7"	"P3"	"B6"	"Nude"	"ThreeD"
"Acot8"	-0.0290557102881619	-0.0279120903648126	-0.15187431484788	-0.167837009577968	0.174507591666232
"Acot9"	-0.0105374284978542	-0.0348905594704001	-0.152539521593992	0.0676269964580532	-0.0818547746209293
"Acox1"	-0.105494687946463	-0.109790669441104	-0.0862649456182518	-0.199492292677244	-0.012370608563674
"Acox2"	0.0263537033309853	0.00575571604415102	-0.0545264606912534	-0.101054491917644	0.190860535254073
"Acox3"	-0.0579918824373646	-0.0991926627196772	-0.161848109510946	-0.09611399286516	-0.300412876360054
"Acoxl"	-0.0378688763191619	-0.00980332666867248	0.0553920129083904	-0.0769579914038644	0.117725097131189
"Acsbg1"	0.0109156120907675	0.0201629812973586	0.0138429082232197	0.0206207544826521	0.00330982799671205
"Acsbg2"	-0.0432712909130181	-0.0291847024297316	-0.0989659269859991	-0.0664246943818735	-0.118643777314006
"Acsf2"	-0.0299923121549049	-0.0465318498579713	0.0475441891658661	-0.09750629419358	0.135323861348188
"Acsf3"	0.0332428479821308	0.0253526216397225	-0.0350525581778	-0.105916199889758	0.0819172492318148
"Acsl1"	-0.0848197719372771	-0.0096606592624562	-0.00573509707041236	-0.0703441194091523	-0.282210007674914
"Acsl3"	5.77561032013921e-05	-0.00262801097895387	-0.035079560446695	-0.106361125560749	-0.0999732602319093
"Acsl4"	-0.529827890358572	-0.298767472793641	-0.292944910177091	-0.305439649529	-0.411456751874824
"Acsl5"	-0.197676147141713	-0.108626391750191	-0.0303429707622119	0.0769938443822624	0.0341115759282907
"Acsl6"	-0.0326455433013812	-0.0139071065464299	0.0549422897498281	-0.0826163061847188	0.0395872643133887
"Acsm1"	-0.0266133568152446	-0.0257804899913045	0.0291119751785816	0.036576324535365	0.0137063447910399
"Acsm2"	-0.0428971998702125	-0.0638802783423323	-0.0962669576390127	-0.192434594715226	0.0408755427808588
"Acsm3"	-0.0627313062401878	-0.0523935184650867	-0.196059594517253	-0.037429109984094	-0.0740502333832272
"Acsm4"	0.0583022724926257	0.00679645555120432	0.0509834780689086	0.0743289050678068	0.080734241521068
"Acsm5"	-0.0304543866502783	-0.00240101599743039	-0.0333701015930452	-0.0114640556666633	-0.0546968877210437
"Acss1"	0.00968502077239361	-0.00189205840344038	-0.00761506373384729	-0.0574682954115601	0.153891489007041
"Acss2"	-0.00446972876257061	0.0250954585182694	0.153369419297211	0.024644711737408	0.0369083891237503
"Acss3"	-0.0640727242933335	-0.0641168722079127	-0.0666753927840307	-0.159825188865261	-0.0824830546521127
"Acvr1c"	-0.106378901027022	-0.131566342120447	-0.170605484599702	-0.0264203545372175	0.0127548863681506
"Acy1"	-0.0215819593187719	0.00608195255144132	-0.00452834251061786	-0.0541606365215013	0.0986063142811689
"Acy3"	-0.0695092304249537	-0.0278001653382796	0.178768567901391	0.0946748071321158	-0.0183307269610751
"Acyp1"	0.0437704878552743	0.0560380118196387	-0.0311878529520783	0.020160991803088	0.35912072392483
"Acyp2"	0.000710475938713229	0.0325394113419369	-0.0194735375486298	0.0343325452913893	0.170161235305679
"Ada"	-0.01392186765532	0.0127189810740699	-0.108292797617105	-0.100657926364774	-0.162406733802612
"Adad1"	-0.0163945544191632	-0.00114348877032867	0.0347779837580028	-0.111032155224906	-0.0845375859917556
"Adad2"	-0.0101177298645656	0.0122242185871443	0.00611098067270385	-0.00495931207685965	0.285716340107819
"Adal"	-0.0440048699869341	-0.0302863967906361	0.0250454635869847	0.0170902566707227	0.101855396306159
"Adcy1"	-0.111210299285333	-0.118621950093387	-0.0901076930652986	-0.127550045877406	-0.0939251872483084
