"Barcodes"	"P7"	"B6"	"Nude"	"ThreeD"
"BRDN0003508436"	0.0275482393534884	0.17512824709169	0.0183915571416395	0.197161522198377
"BRDN0003500298"	-0.0302684418088787	0.512510101887497	0.0513778345221781	-0.295919160101148
"BRDN0003494108"	-0.011296822878497	-0.0519714542171881	0.277541814226497	0.138472633041773
"BRDN0003509101"	-0.0475957241586689	-0.18273967059267	0.162227831544767	-0.980094101639336
"BRDN0003496764"	0.0936674229088033	-0.281877491454715	0.113289465956911	-0.581075164093692
"BRDN0003499352"	-0.0178229289444353	-0.0800415394220663	-0.167696958851152	-0.208606143294468
"BRDN0003499346"	-0.0164996390618255	-0.0530232245932383	-0.0795468785833607	0.268063024527559
"BRDN0003503961"	-0.0476679150408291	0.00291153449036994	-0.0307638412209685	0.22213900695397
"BRDN0003503740"	-0.0384106950466481	0.0906974582479483	0.179839988137539	-0.0982527882349308
"BRDN0003500964"	-0.00198873500439423	0.104045674696711	0.0436825691562881	0.147762087454874
"BRDN0003509386"	0.00549827286136542	-0.372416986703033	-0.0181299958388281	-0.132106876517008
"BRDN0003501900"	-0.0251345340575175	-0.271196139915043	0.0190323308470912	0.431719577049604
"BRDN0003509695"	0.021366058698989	-0.0958161300181311	-0.0706120726510108	-0.340532918557116
"BRDN0003503164"	-0.0194806900334652	0.182039757866917	0.0549061020764182	2.02585432711275
"BRDN0003507129"	0.127117305890066	-0.140102030701429	-0.0494726732414157	-0.815761054199669
"BRDN0003500161"	-0.0555919811910135	0.000890029087646176	-0.0739393524842889	0.000629357734964135
"BRDN0003510377"	-0.000541246536410718	-0.0576541539812897	0.259439988619493	1.41836956192953
"BRDN0003509782"	0.0669246367656165	0.210711139053528	0.0382214590965405	-0.216297624114495
"BRDN0003503858"	-0.0393452378939859	0.0578014234889782	-0.000577739280559861	0.232577742539326
"BRDN0003498517"	-0.0220081668827655	-0.228142496001093	0.0205186813128358	-0.482893838730633
"BRDN0003493723"	0.0542529016016491	0.0966694416755473	-0.133895450676253	0.119913789662314
"BRDN0003494274"	-0.040516553156722	-0.0726022678133975	-0.0825259183678474	0.37002276873682
"BRDN0003495136"	-0.0222104037333497	-0.114674849557365	-0.0150045273862629	-0.483964577616736
"BRDN0003493696"	0.0206282496464411	-0.105125252181686	-0.148042706525302	-0.213638079558665
"BRDN0003500170"	0.0311495833442308	-0.0700161694303424	-0.188558763290148	-0.185656600329068
"BRDN0003503506"	0.00505265186780438	0.034990250896706	-0.221858601316082	0.0316168903322331
"BRDN0003511687"	0.0654284745700348	-0.0192119143342302	0.09540274487689	0.151798339223512
"BRDN0003510841"	-0.0255616695707536	0.0294264380240044	-0.0282356434043449	0.00900815724095169
"BRDN0003504965"	-0.112448172384617	-0.102484823026925	-0.196459038020202	-0.103528588669792
"BRDN0003509908"	-0.0344464470573604	0.215833311121529	0.224798809474482	-0.34079544612608
"BRDN0003499694"	0.0366366918089986	-0.350356664025377	0.184644906935936	-0.358195995210453
"BRDN0003500437"	-0.013275469663284	-0.051076778331853	0.169497972730492	-0.505534607227211
"BRDN0003493935"	-0.0154248607634027	-0.260511022392282	-0.0683479605447003	-0.17160283159911
"BRDN0003500789"	-0.10536539317945	-0.273266665377934	-0.468366299217102	0.179770234803824
"BRDN0003508663"	-0.0672272863966755	-0.352619394607093	0.143813622752551	-0.0699006517258855
"BRDN0003493857"	-0.00202484569562824	-0.0496810594189606	0.0245189843676734	-0.0493945422509632
"BRDN0003503932"	0.00501557075190785	-0.0259063149072662	-0.0135250320159922	0.295113900844972
"BRDN0003498765"	0.0111019426313861	0.00869805277677508	-0.078855893603583	0.216392134389134
"BRDN0003504379"	0.00168476955409088	0.00831612388831061	0.159068604384066	0.800131826603595
"BRDN0003502381"	0.00278087709251978	0.0887366571143543	0.0321180521592454	-0.169020056889806
"BRDN0003499459"	-0.0142934324406093	0.117591871332111	0.254796918839561	0.269566567374515
"BRDN0003500421"	-0.0419115633449769	0.000437498832253302	0.0905189431014605	0.12796281883776
"BRDN0003496902"	0.032267344376855	-0.0396849543745259	-0.00168994146248214	0.344687606846855
"BRDN0003498789"	-0.0689995446732194	-0.0485245686687426	-0.188065292254608	0.173241049473984
"BRDN0003501242"	-0.0191121201721523	0.180300972507568	-0.18222812567404	0.0139996246056747
"BRDN0003500430"	0.00973707981313371	-0.0651080294615505	0.0865250089283359	0.216281185735424
"BRDN0003503447"	0.0016493525005184	-0.0963914865465301	-0.047986387156221	0.581662674371988
"BRDN0003495800"	0.0311817408011304	0.155492781911016	0.0111096136288339	-0.369069729867133
"BRDN0003497891"	-0.04844686571518	0.140612051899002	-0.311277492421554	0.0284368015964355
"BRDN0003498077"	-0.0246949934125469	-0.0206103425864904	-0.201800574203033	-0.327140015348244
"BRDN0003508685"	-0.0362501418516734	0.681618189158191	0.619200818223199	0.453694959800158
"BRDN0003506336"	0.0375055679073229	-0.0152352308038072	0.025649420203455	-0.024241471527739
"BRDN0003496786"	0.0446225045831656	-0.143038711093243	-0.0540128455756421	-0.319629328792588
"BRDN0003510047"	-0.057064097594068	0.311644322568977	-0.344816844499904	0.194123199209012
"BRDN0003497826"	-0.0153431117116295	8.70939621276413e-05	0.0698068302127129	0.02574439341147
"BRDN0003493617"	0.0549847521342183	0.122620909476542	-0.196528661275961	-0.0329741504439343
"BRDN0003493551"	-0.343465943322565	-0.029848122479573	-0.257782226492978	0.167327831926064
"BRDN0003504863"	-0.0585393044503089	-0.114637609621621	0.0726788737600574	-1.02450362383985
"BRDN0003498590"	0.0698276204805604	0.0406724968752357	-0.0315933976445715	0.124470450409819
"BRDN0003507662"	-0.083926349886319	0.0174026278563069	0.0562935933398951	0.79284228898734
"BRDN0003499507"	-0.0189863674910607	-0.0143494522036331	-0.181009970969305	0.363147359008664
"BRDN0003507930"	-0.00655388790842249	0.0530525475501267	-0.501922639064164	-0.10238101393834
"BRDN0003496211"	-0.0353505330672666	0.26867865646327	0.148476431238198	-0.00384408101058381
"BRDN0003509702"	-0.00610825839522695	-0.331784131409133	-0.392465474853365	0.168631634340923
"BRDN0003507207"	-0.00436266148226013	0.167206307002042	0.28075713160141	-0.120317989141988
"BRDN0003503806"	-0.0111621384088572	0.0161784261437816	-0.0781974138992671	0.209186475333966
"BRDN0003510372"	-0.0219477709289609	0.170626270312846	0.0477666525618573	-0.136715002633307
"BRDN0003495102"	-0.025827549047806	0.260737885100376	0.191728278532955	0.300006575062639
"BRDN0003493656"	0.049994228515151	-0.101332212808467	-0.00701181948679414	0.169068143851493
"BRDN0003500547"	0.0151317732986317	0.250923635194775	-0.0774584382169837	0.2747156314195
"BRDN0003506778"	-0.0415117842959126	0.0745326349354195	0.0400242821462097	0.954850581528412
"BRDN0003505383"	-0.040732537508298	0.00887612641602067	-0.14675690767311	-0.0533072237546861
"BRDN0003496963"	0.110506022797065	-0.20172877458466	0.0073532296840748	0.464614677481474
"BRDN0003498670"	-0.0258426267068872	0.0193782560034663	0.156439122947438	0.121198900905798
"BRDN0003503201"	-0.100608191547799	-0.254615616147692	0.0668464661706039	-0.194456149094968
"BRDN0003502047"	0.00901009516272405	0.248906780582878	0.384348766591234	0.127316736520528
"BRDN0003500318"	-0.0507016595181786	-0.049144315833905	0.0346038263167821	0.211059564237701
"BRDN0003497793"	-0.023301977294764	-0.0262768570466432	-0.188705394218445	0.174509345844797
"BRDN0003504734"	-0.00260298480531951	0.259807082973328	-0.0665448405701921	-0.0175455590668925
"BRDN0003496423"	0.000636893503222935	-0.0204435706288216	0.163600411700517	-0.673082625303417
"BRDN0003504370"	0.0765087365339951	-0.155045938642176	-0.00698614812001314	-0.372357845698995
"BRDN0003495091"	0.072237074264497	-0.0275855722335616	0.0393117903516802	-0.212411015442048
"BRDN0003504956"	0.00684781812718633	0.310230416040694	-0.00537038039464607	0.460632963473503
"BRDN0003496282"	0.0818124949327762	-0.0264198955712868	-0.0271887175934092	-0.375459846125486
"BRDN0003498317"	-0.260963671683953	-0.226635181589167	-0.213441230425032	-0.330664985832434
"BRDN0003495813"	-0.0272602927489442	0.0319783127573162	-0.172694848638224	0.386037875947417
"BRDN0003497389"	-0.0451883345515193	-0.077784754302347	0.211394882142818	-0.550189515229641
"BRDN0003502905"	0.0273245741053131	0.0949284702626462	0.20119753007132	-0.0435797886149453
"BRDN0003500845"	-0.00823544782225204	-0.109776332338338	0.163409288404743	-0.313707610474845
"BRDN0003503520"	-0.00428708359577981	-0.235416008280464	-0.255080663586308	0.151417730750385
"BRDN0003504266"	0.0814565322790556	0.152675678664677	-0.0714197929609943	-0.535517543045813
"BRDN0003501239"	-0.0422056474009791	-0.230893355566878	-0.122380990059337	-0.0263565248559701
"BRDN0003497896"	0.00745971081865193	-0.0613301307822128	-0.288775699710129	-0.777101548629737
"BRDN0003506287"	0.0471676550938409	0.192525721257484	0.245820159402957	0.945958403640345
"BRDN0003493897"	0.00515013598926803	0.143058698815774	0.219763850379078	0.587375567073437
"BRDN0003503446"	-0.0279184945687531	-0.131459896304181	-0.0946362304766662	0.0324350501025527
"BRDN0003497939"	0.063475100963279	0.128147973354943	0.111152508276078	-0.0255480903232222
"BRDN0003497370"	-0.0231352465071516	-0.0821659229635808	0.0187872756073127	0.259112158207434
"BRDN0003494514"	-0.0464185527494511	-0.0200489977911647	0.293471265361144	0.287882258101495
"BRDN0003494452"	-0.241310179612876	-0.174191289248041	-0.231953034233992	-0.028183301856255
"BRDN0003511172"	0.0701483220606026	0.102543009461643	-0.279041509378945	-0.595113693801931
"BRDN0003511004"	-0.0145634598008345	-0.226347124216994	0.077820274510443	0.0246134361978078
"BRDN0003511055"	-0.0464106091250317	-0.00740477677649831	-0.0945579552297691	-0.0980519249774351
"BRDN0003500115"	0.0207635447591267	0.0685339738544186	-0.0632602442885132	-0.252005248268795
"BRDN0003503111"	-0.00548094765300574	-0.0463717059782242	-0.262834084029329	-0.276761601311166
"BRDN0003501100"	-0.0408452724168478	0.128463962575706	0.0878716991963396	0.42375394757299
"BRDN0003501361"	-0.335058583356391	-0.569318771763904	-0.56110773894664	0.168735863179003
"BRDN0003503539"	-0.162612136566052	-0.149238825117441	-0.150622244690314	-0.315772591009334
"BRDN0003500579"	0.00647563704758471	-0.0443015584393108	-0.250010581443849	0.350478778905605
"BRDN0003507179"	-0.00760051196761907	-0.165824913678719	-0.0499877738385914	0.160979528628225
"BRDN0003510351"	0.0177431046199237	0.0529048373498363	0.332432378813004	0.0909669585671771
"BRDN0003510059"	0.0488761937566884	0.194682140884253	-0.0586652059264357	0.0471886118622378
"BRDN0003495589"	-0.0103153300390438	-0.301693961843216	-0.42253183828562	-0.15640256338997
"BRDN0003496907"	0.0114516569294164	0.123134414452467	-0.163733478049248	0.201295741457882
"BRDN0003505447"	-0.0974121957854328	-0.113057008044342	-0.0443273085808593	0.715155149456022
"BRDN0003501955"	0.0301463258416813	-0.0455122062718812	-0.0522534375279411	0.395650286396683
"BRDN0003503653"	-0.288984550530843	-0.298237277221752	-0.567786620455487	0.116995498458804
"BRDN0003496564"	-0.0490034441328379	-0.162502539915273	-0.206194951446425	0.261802594923092
"BRDN0003511314"	0.0514030567264342	-0.315128576620167	0.00473824590613786	-0.887627244246316
"BRDN0003495814"	-0.0231790507166535	0.119745855667863	0.000431283078914879	-0.0639961810636069
"BRDN0003500869"	0.0654898822137385	0.150630803760993	0.270758864747978	-0.799740527622262
"BRDN0003500085"	-0.371956004042553	-0.152112230147971	-0.0330651906203463	-0.327230210275681
"BRDN0003503149"	0.024737460981848	-0.00929737283889659	0.0896321850222223	0.212181932080238
"BRDN0003494408"	-0.0227814324126261	-0.158324406268927	-0.032121543139581	0.153343245797151
"BRDN0003497429"	-0.0218400135463594	-0.360506904203733	-0.0547470535280134	0.16102074851982
"BRDN0003499697"	0.0342374118602857	0.19879484394318	0.366513534865086	-1.00383641164652
"BRDN0003506076"	-0.00373549056340634	-0.106052950239304	0.0700558482509271	-0.056861029144348
"BRDN0003509673"	0.0424875281372545	-0.192446224869172	-0.190147007272583	-0.362872897488385
"BRDN0003494400"	0.00645324477788389	-0.155779330870724	-0.352562359345544	-0.738663966124357
"BRDN0003505351"	0.0179438215353572	-0.0158588787630236	-0.147552069187474	0.152666718552333
"BRDN0003499031"	-0.106987994245349	0.0327158403036042	-0.0258804139608467	0.551452200280138
"BRDN0003493720"	0.0228009966852379	-0.0701745880951693	-0.0521964534916004	0.44010495633747
"BRDN0003500890"	-0.0376258843424556	0.134649758760782	0.0854337992055478	0.348776870216914
"BRDN0003507116"	-0.0219456584776648	-0.228367731732938	0.0298551066469801	-0.285542139586725
"BRDN0003510648"	-0.095885127803243	-0.143955690711168	-0.0552607844854217	0.540804776031167
"BRDN0003498225"	0.0135283994950325	-0.205485964403009	0.0727122713059511	-0.039251989726415
"BRDN0003503083"	-0.0024210770133771	-0.221586226669306	-0.149999686202047	-0.191274424042182
"BRDN0003498736"	-0.0159019403910682	0.023971381935355	0.112221655888424	-0.120704856122475
"BRDN0003493517"	-0.0230333186877992	0.0242661888384333	-0.052659022052654	0.29464310921372
"BRDN0003507051"	-0.0417570731179093	0.00605616175475931	0.177220998592498	0.391844145699525
"BRDN0003508405"	-0.111052254593972	-0.197357514402042	-0.216846903293833	0.0665248635934643
"BRDN0003499235"	0.0378408432877405	-0.121005844718061	-0.050275848396816	-0.661358519670471
"BRDN0003509164"	0.177954612301234	-0.105271247533747	-0.234915411939068	-0.799321487830618
"BRDN0003495229"	-0.0402986708601783	0.0111303351739663	0.004281436325818	0.359529426029807
"BRDN0003510954"	0.0903929238231068	0.00382125589411283	0.0765131282892264	0.116784045367067
"BRDN0003504554"	-0.0177209037823247	-0.066785407161747	-0.0429289467376644	-0.251635481839405
"BRDN0003506391"	-0.0272644394106995	0.157016282237541	0.243398993838239	0.539829554927952
"BRDN0003510616"	0.00943310624206239	0.302441432039304	0.343939896346216	-0.74767370800145
"BRDN0003496386"	0.0109127849810015	-0.121005608915244	-0.117247495446701	-0.758226098310991
