"GeneID"	"P7_1"	"P7_2"	"P7_3"	"P3_1"	"P3_2"	"P3_3"	"B6_R1C1"	"B6_R1C2"	"B6_R1C3"	"B6_R1C4"	"B6_R2C1"	"B6_R2C2"	"B6_R2C3"	"B6_R2C4"	"B6_R3C1"	"B6_R3C2"	"B6_R3C3"	"B6_R3C4"	"Nude_R1C1"	"Nude_R1C2"	"Nude_R1C3"	"Nude_R1C4"	"Nude_R2C1"	"Nude_R2C2"	"Nude_R2C3"	"Nude_R2C4"	"Nude_R3C1"	"Nude_R3C2"	"Nude_R3C3"	"Nude_R3C4"	"3D_1"	"3D_2"	"3D_3"
"Ggt6"	-0.0452049585010602	0.0220849640053447	-0.0548317341716272	-0.0566167262717316	0.0279192987689054	-0.029388877981858	-0.283321477640394	0.287132086079934	0.159313964379162	0.00999563560994507	0.0725298883800373	0.105780520066399	0.0189301352134493	0.115372703894453	0.0950327637813977	-0.191727550901198	0.0181061979754399	0.161712874437781	-0.117268353455404	-0.360764141923866	-0.0255884417298018	-0.483762053315388	-0.107756782088669	0.13975758111561	-0.320434875024316	0.142406429310355	-0.062023823818452	0.388912371451848	-0.228297194915665	-0.0863354258260596	0.00876422696673337	0.251180115898208	0.249699231303242
"Ggt7"	-0.0285801714070738	-0.0703430626375797	-0.036993986177992	-0.0316625580256797	-0.0151327786901816	-0.014085459838586	0.0339532915332521	-0.146433825780782	-0.142300082049298	0.0223090040207296	0.20748727686185	-0.171828799353444	0.143554705204842	-0.315254681378908	-0.259889335570423	0.0829995540204171	0.0258148573934811	-0.140913574292052	-0.0215459517239771	-0.28754749248369	-0.0109932649667895	-0.550030050400097	-0.00303945329330907	-0.178526321735582	-0.0650303268470514	-0.220504518324724	0.305193494275098	-0.0833602868933621	0.0151711417818753	-0.094520439169918	0.573274029081601	0.0181871951492157	-0.164339564988689
"Gip"	0.0188838835645679	-0.0345633789129626	0.0184172592297397	0.0101882727863542	0.00520561226380978	-0.0327892076582527	-0.030982160300781	0.073907048547836	-0.0444863689956916	-0.245186377869306	-0.348144524155321	-0.0759283600451857	0.0368950507026529	0.083062449030659	0.407453503665404	-0.0760656952196625	-0.153262368541716	0.154690437130157	0.182640116920498	-0.0893804098237999	0.0313232941047599	-0.176783950655245	-0.030736101555731	-0.111398877943104	0.0885432753950125	0.388171461219358	0.309402345107338	0.158495416519564	0.0442374390809023	-0.0564246785859236	0.208135829996327	-0.0892139292168229	0.143228408598905
"Gk2"	-0.0245793486163269	-0.0283636671021268	-0.0273386332626599	0.000108909992903765	-0.0300465158468345	-0.000189546620230583	-0.12530527154844	-0.0958219417789651	-0.128909316126914	0.107404814136607	0.341147201568267	-0.314592465575927	0.0331557590989649	-0.0575766269887216	-0.0193669660064459	0.126228574436967	-0.00317228828735323	-0.0988892727298488	-0.11923461050687	-0.270624700456727	-0.0681799146113884	-0.0575797994074647	0.220615037186304	-0.216558111309191	-0.220677044933075	0.174133420808897	-0.418422856958107	-0.225195753226173	-0.0217092629093803	-0.190755483535522	-0.0307052265820553	-0.12577070932522	-0.0827740395010966
"Gk5"	0.0413993078068855	-0.0150875293221069	-0.001436587002863	0.0392533568119268	0.021279270952577	0.00883446857029556	0.18234629165679	-0.23830901707619	-0.337876323071607	-0.0730441312292983	-0.182074115770492	0.0940311967077619	-0.0886102992177283	-0.352408625499098	-0.0356115199432873	-0.0632183679552916	0.107363902251579	-0.121962652026665	-0.263632807058367	-0.0783482670808907	0.257342912393696	0.065359834054537	-0.0221848370413912	-0.264272178249952	-0.193052662078838	-0.380365167098151	0.331418276572639	0.205431931862804	0.20722588762452	0.203706643273938	0.0886516911820575	-0.0489446087597535	-0.112468148772726
"Gla"	-0.00253059791506497	-0.0946716565145785	-0.010245581138927	-0.0278722568659181	-0.0758276472148539	0.0203897695369814	0.0131414859522639	-0.22579566578407	-0.0967672213488531	0.0285369136387618	-0.311972901446181	0.376665455294912	0.256112500810093	0.0260966796303627	0.0849683062545155	-0.226356665230261	-0.172243580944542	0.093778732373679	0.217662609933364	0.243854570916441	0.0758535171738305	0.110785452619286	-0.0688220274422912	0.180925524665558	-0.0550129843576928	-0.211084701985998	-0.0854553757592395	-0.272706183372503	0.051712985251178	-0.107854789774967	-0.0373450062266836	-0.411913784960722	0.028209427566579
"Glb1"	-0.0665100082768805	0.036849679627121	-0.0187436391897047	-0.0145967349984805	0.110207386578296	0.000667710095777923	-0.317380246619425	0.115571769647102	-0.143463051459084	-0.00332107412096024	-0.235807708412567	-0.303274791695624	0.19478110616961	0.206327298818838	0.0946064563925195	0.171146332745867	0.0971265533180043	0.180815669762184	0.338580144313349	-0.23628135451078	0.0554771177673	-0.210088306266042	-0.13715106828218	-0.0909384838882653	-0.184118152720199	0.226237309518224	-0.118083846784549	-0.313319483273368	-0.00105763135356331	0.0727992002157506	0.0689605791401225	0.184802327460841	-0.161487886324699
"Glb1l"	-0.0727875628442572	-0.134459091656741	-0.03735208163164	-0.0584036107466732	-0.0800875659867183	-0.0375548783301861	-0.326060908006908	-0.0868168900656972	0.265328709057751	-0.00127308409313739	-0.237264294519495	0.0815742068035331	-0.203992841579889	-0.0634632955825777	-0.108918865054264	0.109713130203709	0.115644312647804	0.123996618284314	-0.561882572337653	-0.251902396771319	-0.00504033457010189	0.188838103613572	-0.24538656163381	0.457337152420688	0.0948879361787613	-0.19538196259895	-0.344013401812251	0.51908048964613	-0.30000118702843	0.32553627376526	-0.111132014981409	-0.104491375240897	-0.311188312140425
"Glb1l2"	-0.0956656830337963	-0.0915659883923846	-0.0564059443452006	-0.0839255660838284	-0.106935551223496	-0.0308027560801997	-0.284462054553146	-0.311830490673917	-0.141575069922726	-0.437896447323106	0.042411510342164	-0.210450917895585	-0.260948498192965	-0.0981576925221889	-0.192700334134664	-0.169026766767496	-0.295448659661498	-0.122307287875304	-0.105605267269934	0.0532690435401206	-0.304495903746741	-0.105986271874522	-0.0681448065632568	-0.198014984604244	-0.0910050577299296	-0.103428044133577	-0.101357305483716	-0.106612211270521	0.547803635254793	0.0470572217206258	-0.344553857789672	-0.179607521413808	-0.461616511628308
"Glb1l3"	-0.0106517383306683	-0.00122755147128617	-0.00397921660509909	-0.0170881223631217	0.000183942246204381	0.0400753412866074	0.0173416555985248	-0.0764596280882894	0.502460485952827	0.279136806901302	0.140289912829797	-0.0657984762173426	0.119866117086753	0.0689665151574696	-0.137783972027307	-0.0674879755326199	0.0564633765116497	0.130790378351638	-0.0679268348597516	-0.024460125218419	0.0506923911857409	0.481113701162108	0.367656729126964	-0.0130380812958091	0.41453573508091	-0.0788443551074769	0.0552362763385989	-0.0952602018031361	0.0777421852265985	-0.0146548575679075	-0.262233666612154	0.0405701683848561	-0.119569033387973
"Glce"	0.0370400611311771	0.036069257570701	-0.0104975126947824	-0.00234338976568394	-0.00733751750898308	-0.0322893038038784	-0.0434252188857782	-0.417006467197013	0.156612960909832	-0.249806953945883	-0.148918903172465	-0.0236409199176299	0.148652841572454	0.227332330333252	0.120655281628542	-0.0205297965047604	-0.119087179320824	0.121987257797375	0.402298827372905	-0.161697000629314	0.00383556263195969	0.114423614327649	-0.0854549619586801	-0.122622820970362	0.119157233736919	-0.244636718352295	-0.321001948690403	-0.0112454824134322	-0.066524289387229	0.359453141428486	0.0638579661090981	-0.093791381541371	-0.44396536371243
"Gldc"	-0.0398183241588194	-0.0569743908334468	-0.0353281150172141	-0.0461449234364372	-0.0569928276836549	-0.0230874458101402	0.0625181238322556	0.0844067281789381	0.320403168004519	0.303927408932817	-0.181827684227005	0.224767512306108	0.0226608399278396	0.0801608340260305	0.200188933948128	0.335099057875142	0.332466694903603	-0.0887997027622273	-0.0970087275192778	-0.153361116582934	-0.0519199697679358	0.0426474059752482	0.175070886950733	-0.0453614393984441	0.441745381412246	0.107213170072871	0.0941857603546004	-0.244041818053524	0.359948569466342	0.173884102077774	-0.00438922548805637	-0.25745573270879	0.00205972987484101
"Glo1"	0.0105198024560039	-0.0519904495877458	-0.0837722086913572	0.0447751583980536	-0.0613839900777338	-0.0185479838814163	-0.184581416350461	0.110760634376142	-0.362394603152657	-0.00290017438563202	0.112725684855487	0.663910428713164	-0.114404697966942	0.0783103767526072	0.0643983951940729	-0.254336107528531	-0.108483004559515	-0.378697921787914	0.0851817550173841	0.13407784687224	0.324595888139142	-0.273618674534234	-0.35442488071454	-0.0543215839491994	0.0442486834868521	-0.262636974475442	-0.0651340313172452	0.0901581553160066	0.0303449426993127	-0.496280694902172	0.172929324319596	0.163693048875033	0.195410807371972
"Glod4"	-0.043184027009711	0.00301317707405713	-0.0602699442575871	-0.0728885112996069	-0.00325619158749084	0.0179382025292447	-0.185480179765835	0.0892381399676395	-0.22449182874859	0.0176486574506838	0.0420216262859767	0.049681972057569	-0.151468219973499	-0.000210747791712662	0.206039593377238	-0.320730638913541	-0.16579609873756	-0.125257596545153	-0.0457693383114571	0.0117670288394933	0.136079855664314	0.239140634549798	-0.374113723365804	-0.101783570277944	-0.00552291895351155	0.0989474115241985	0.410219712506483	-0.0430816372808202	0.337318491046204	0.161007325611216	0.0600644343878368	0.0463089833836756	0.315055610778855
"Glod5"	-0.00640237327461165	-0.0260221849451007	-0.134744713739567	0.0233120595340482	-0.0644597034737715	-0.0485745289016862	-0.155021471387047	0.346228690565297	-0.0731091346168903	-0.360626653371957	-0.30748692343817	-0.284602205584732	-0.164594684819023	0.0912863782237618	-0.0517737583573849	-0.382588041953064	-0.499565849441106	0.225786494949345	-0.360042025937482	-0.453428535687023	-0.223178119493173	-0.434099385127032	0.0202497441969705	-0.0509858081405776	-0.178544043692525	-0.0811721302587088	-0.27917558869196	-0.140412810285396	-0.21330383556975	-0.218813320511693	-0.177908639896674	-0.119193771467234	-0.275064331809428
"Glra1"	-0.191262713464507	-0.104903219687478	-0.059961233412744	-0.200914342998244	-0.0896303080278579	-0.106088202183949	-0.141466928770085	-0.339940856338087	0.0311353512905865	-0.166254421224366	-0.141412579520447	-0.836535986557467	0.288400070705196	-0.214700327159491	-0.11562857489386	-0.101801065759028	-0.411417559345703	0.127423776602665	0.150805731329618	-0.169781428362515	-0.219060496361648	0.0189036681425778	-0.501519783170776	-0.496684111828381	-0.407748878900721	-0.113206574015563	-0.239892344696126	-0.0110908397192829	-0.229712618138471	0.142137676473048	-0.287876192439622	-0.326720819305061	-0.246205880254121
"Glra2"	-0.0179114274347591	-0.0172676480317223	0.00870965237259404	0.0451636280158592	-0.0322623793354306	0.00625763095477626	0.0519033177065947	0.106102971097305	-0.0303731647505194	-0.288023010064497	0.228288787796053	-0.157607263879769	0.105669536571504	-0.338516582676193	-0.0027557028057237	-0.0402290719923301	0.130904449908596	0.196774096507362	0.275226700886807	-0.0290237848854014	-0.0745240834641661	0.156977863048291	-0.167631267009718	-0.0239245325048464	-0.102421876861657	-0.05649434953771	0.0543154650365512	-0.247260293518886	0.411233316815896	-0.0948859439740718	-0.0876151202693967	0.0322387984959044	0.0576434707834721
"Glra3"	0.0456869910914529	-0.0324504329287194	-0.0390987898712061	0.0530586221163543	-0.0243487587883508	-0.0252392042270871	0.0730976327602678	0.156550300395719	0.248674645826595	-0.0375135907999897	-0.0610581334721566	-0.187130570483432	-0.154232686184617	-0.0187715611696913	0.142965457619342	0.333134784701518	0.543874172293017	-0.19384827326082	-0.0856512209903451	-0.00906876030358182	-0.0580725790352653	-0.0265941120679496	0.342403375367833	0.173699796965909	-0.247992735672516	-0.0815252748369674	-0.25502872774454	-0.115934195496906	-0.14760913090874	0.0111403051564937	0.310682476876421	0.163078964023389	0.0331178736750593
"Glra4"	0.0337257560870412	-0.00698611581741514	0.0213393793285385	0.071485129993015	0.0278749579342935	0.0535344231513994	-0.0116475368494474	-0.0107001666357684	0.0677045321675887	0.15331799898788	0.228354879647723	-0.19746335736797	0.00975502352074693	0.160942194553292	0.00883554350766653	0.247069224590429	0.131126097835273	0.124442466073717	-0.130034689454646	-0.0411767100754371	-0.0625327381431137	0.238937382807365	0.224111569504669	0.0399345342805246	0.229664922277681	0.120785505901927	-0.401764658608581	0.2609021904774	0.477562039185505	-0.104089359222747	0.218716598320907	0.245279031123713	0.469682760769068
"Glrb"	-0.0786746020818572	-0.0575249304817394	-0.013893168246997	0.00889567423113677	-0.0470263891647317	0.00515577016990104	0.0299520346126125	-0.447573903937034	-0.10954148281044	-0.0141429022067379	0.1626094008124	0.160199889361678	-0.0913828414076958	-0.170331441781321	-0.0742930194728476	0.0657008999096218	0.283048414112783	-0.097958741474256	0.0376809427662424	-0.0613443053896441	-0.0276761263998915	0.381469816825751	-0.076447060314324	-0.011942735462039	0.295383966390529	-0.0999348941078411	0.334537288021836	-0.0452310185451701	-0.0637623703635131	0.487773311542382	0.10527251377259	0.0835935279045702	-0.0755583322426112
"Glrx"	-0.0343097391439011	-0.140787872398464	-0.110512511666067	-0.0551455177785819	-0.130575154692386	-0.119645665326665	-0.18923069412064	-0.214173727967023	-0.18571245091468	0.396512574790684	-0.170295365393331	-0.20515148292135	0.214726530762037	-0.285600925301615	-0.195392449407406	0.151033288205954	0.0664489103838738	-0.148701032596608	-0.081727810235543	-0.00821049733867415	0.218612898801826	0.174931443249542	-0.352193195415819	-0.452662110043519	0.30765705868625	-0.365115429626977	0.0181208936419349	-0.217337376692111	-0.0249015325368329	-0.0146794210591561	-0.170681268633578	-0.254139948323615	-0.2190041474068
"Glrx2"	-0.0944413719772625	-0.008539115958521	-0.0827772630312933	-0.115384480275123	-0.0693741614038836	-0.0999812309241043	-0.157136429951114	0.101617020657331	0.0310717467276326	-0.185371504992833	-0.0605923791842348	0.276374591608141	-0.0681664949734752	-0.151895370792607	-0.260974895445016	-0.113355206272333	-0.0531454137547279	-0.0503116441930614	-0.12838379334258	-0.454099681790288	0.119385122657831	-0.346033179242768	-0.449939841021268	-0.262008223072616	-0.288557901755433	-0.293864478241287	0.0729414419250188	-0.175341744663119	-0.371240748943144	0.210324881478301	-0.223750956639621	-0.202696817808165	-0.482076551924489
"Glrx3"	-0.618424062767823	-0.649733604801899	-0.633193948531103	-0.368094189864027	-0.416035378622921	-0.467509465968039	-0.289386152660962	-0.0991671141581294	-0.490248767887972	-0.555581262176119	-0.343292291887904	-0.420775326307791	-0.198379519809152	0.0490384907167792	-0.381914373856576	-0.271770100072589	-0.185888778079039	-0.372395568740788	0.255999119116437	-0.348188981362907	0.00432744217629136	-0.0363429851261038	-0.264995389963432	-0.122465456905587	0.0349306002508462	0.0162322822291451	-0.410302209981492	-0.565910648242	0.0702657857513694	-0.278519476307989	-0.167065968119114	-0.210361180827499	-0.232167188105804
"Glrx5"	-0.291286840778989	-0.283138559646855	-0.312613561450489	-0.0674412995009504	-0.0493256785520216	-0.0597302108770607	-0.338892943476721	-0.128166725621919	0.00881475264604209	0.271397096176782	-0.129077886391299	-0.214971679203583	-0.0379195651588616	-0.341894607183855	-0.281157412251187	-0.0277522738090701	-0.165006995610345	-0.336860230062815	-0.0189292521006207	-0.185470079713104	-0.08973873507524	-0.450173036665455	-0.186764445346075	-0.396198038850465	-0.349199369277259	-0.44027812619555	-0.185770737611779	-0.405381164303099	-0.111010004612071	-0.398847556050202	-0.0198194268723855	0.110227012184406	0.0976532746368102
"Gls"	-0.190303184779747	-0.0974505573228765	-0.136053858916949	-0.0762994813527047	-0.0650896979625749	-0.0526929383914892	0.091219004445625	0.0848477922865251	0.00591804593440412	0.0224600213788744	0.11815831317228	-0.179609011935215	0.0201701408354958	0.132426513023737	0.00848618444172461	-0.127058773555621	-0.203858339858473	-0.0348490258581253	-0.0637386673340343	-0.0680990559663588	0.102188417459099	-0.0769205261792774	0.336671576911395	-0.284459599108885	0.117262909711948	-0.299148397684	-0.360929517942182	-0.26604521735948	0.0234915825692237	-0.200630582426817	0.0522427745347635	-0.0132099264754466	-0.257762603568985
"Gls2"	0.011405851639118	-0.00317085518773702	-0.0107900160011777	-0.0135167389489157	-0.000445838311432493	0.00420278193103964	-0.0135819666559923	-0.36658164292623	0.0989651754155053	-0.0606808145889538	-0.0473246940933079	-0.248166620832564	-0.0461967628354121	0.0143817317278443	-0.163347657070955	0.0566418133744273	0.0692744656699139	0.0130634300570247	-0.095330230567073	-0.0858123770453869	-0.0318793380516815	0.0445681850783433	0.231893072013253	-0.0258276106873076	0.268980335201625	0.270479574343563	-0.0193344157329735	0.00914641300538398	0.0285992086845972	0.145791890645215	0.191587645510746	-0.00136032778330701	0.370272932351994
"Glt1d1"	-0.0647855865005028	-0.0384599302643479	-0.0908680948167984	-0.0238465126972369	-0.0812891579012125	-0.0542171961987635	-0.0989618168284005	0.0855469941916927	0.176118442813488	0.0502752136825864	-0.216836664128754	-0.492394957855457	0.248142577700916	0.166259553839481	-0.127362044171657	-0.0433401237197976	-0.456043201440582	0.0620801413164039	-0.538438312517545	0.0184984508778714	0.108648106939347	-0.289821893969855	0.0116266051573863	0.0708016055855668	-0.26705040681608	-0.109715983067348	-0.352625472463796	-0.117850669051816	-0.388120335915309	0.23343442771745	-0.0854967777788461	0.00343869539352066	0.0127269097701014
"Glt6d1"	-0.0568317251921565	0.0373175533250476	-0.00210323282732985	-0.0106905116530793	-0.00795092737544816	0.00435210411310331	0.0650138444607962	0.34677415437182	-0.12495916748414	0.104710202473174	0.0680501869532058	0.449594706680372	0.139719443614562	0.225576411911231	0.0610062963041806	0.330557033560385	0.328550920989516	0.0370632963479724	0.098815769007488	0.207589315264142	0.227808647900238	-0.266002505088769	0.0480895722094243	-0.110121658406013	-0.158268036507269	-0.263066712884999	0.118674679422334	0.0168522552628622	-0.0242873317957752	-0.0235413900047007	0.3152551932532	0.472899267496896	0.143162709489072
"Glt8d1"	-0.02215563013762	0.026191263314711	0.0194673777603686	0.0200558079823693	0.0175503741357526	0.0492452738907961	0.206594929183522	0.333675606014825	-0.38633491926475	0.0292285602714037	-0.0504843084298945	-0.31421108805742	-0.120309206618737	-0.128164605092458	-0.0692712939369125	0.0502034545815894	0.0535428721199227	0.000854714540737376	0.171928658604843	-0.119034345066044	-0.00515849509870652	-0.308812183716827	0.034368886161905	0.616380040546082	-0.208510451987722	0.122601751415512	-0.0461781737333912	-0.117604369140213	-0.112281653462528	0.348861166442444	0.180445445308556	0.0633931306590328	0.195238445381869
"Glt8d2"	-0.0415879469160912	-0.0316922253624849	-0.00578075129729471	-0.0193249010502829	0.0232539796330295	0.0074453826633217	-0.348055480369653	0.208942448865522	0.0502990961824739	0.0328430634548469	-0.111112564792271	-0.00180591900064505	0.214777931275254	0.156429750574617	-0.0962357281210408	0.304483647715535	0.153827795700829	-0.120117709212835	0.579314444304306	-0.220759165223326	0.0398498978009297	0.158053751877465	-0.11477017158915	0.174333041947606	0.384079821658284	0.288059136624786	-0.195351169721509	0.00367488298543643	0.242243049378397	-0.0224580694447604	0.105294342668971	-0.00148643540067243	0.230983506681641
"Gltp"	-0.0675501085757214	-0.120395724399996	-0.132686231059741	-0.018617354296815	-0.0922784811391076	-0.0461584675769661	-0.381131955057915	0.0186920435419417	-0.241325838308285	-0.0386429310117916	-0.0943496283421855	0.0989570099487516	-0.177927622110729	-0.14130656876519	0.0882184477270072	-0.0791046728111673	0.0670672263052531	-0.00344271380664932	0.0759461271793024	-0.0582158915526185	-0.137375284236427	-0.0418149510862812	0.0111183703729563	-0.00125546521303009	0.0741482903635949	0.0188039537902052	0.137197097592241	0.119724003979367	0.18200263623377	-0.0545120444694247	-0.023564208008037	-0.132734691744014	-0.0920203625853856
"Glud1"	0.0412633338945666	0.0186516024149023	0.0581576289929816	0.0102694454072408	0.0472460075318672	0.0112673994031692	-0.21300132696952	-0.125018073702579	-0.140889166917372	0.0424607104945222	-0.0925935174853563	-0.0964192704429728	-0.0857199749787822	-0.0050693184003838	-0.0450623123496355	-0.0410077008429619	0.0427017493304943	0.144606831665985	0.12377878807519	0.132909674154222	-0.0081228102472791	0.186768984982238	-0.238045730725781	0.0183073312950397	-0.224586654412999	0.27943353115478	-0.290944310292265	-0.0967468886235398	-0.0879160630996356	-0.0840501447034789	0.0132014396323565	0.131467553877826	0.151743367764572
"Glul"	0.081251453103031	0.0942642135762147	0.0140526849741908	0.0684625736645313	0.0747079425863179	0.0548575010844224	0.185599659985279	-0.0316128137544026	0.62018993083661	-0.00575954570402452	0.0694351611008864	0.180509595038924	0.338657838325465	0.153787294698179	-0.100871383718492	0.174598558639295	-0.104023038107704	0.0543986267019579	-0.26288708053898	0.373032138420013	-0.184953217421549	0.0802110606555001	0.0539230771717941	-0.0737799483848562	0.327765357786007	-0.0572486586094882	0.144143317453227	0.432846094617629	0.0376640860857078	0.0217689224829904	0.0871795042651257	0.124136183578007	0.300731730083138
"Glyat"	0.0146866947831653	-0.0383730435375688	-0.0352543375915537	0.0246584473916745	0.00643147201937783	-0.0300236778118697	0.143676590976174	-0.173381042882651	0.0987077187073572	0.22404528401427	0.394551002226089	-0.0553398606217338	0.0816737793946654	-0.0321076883208572	0.154955156541314	-0.209170667491932	-0.0324421896749253	0.0709325940565041	0.32649622496627	0.0801742062707065	0.126203798172974	-0.0847899822567434	0.153917422752239	0.01559193008609	0.00721181250280362	-0.318299856027717	-0.0240540972544172	-0.077321637366479	0.142966638995704	-0.104221419395453	-0.158018463247325	0.0024467017304757	0.113421939323521
"Glyctk"	-0.00616195322923728	-0.0312714865620997	-0.0108262399781731	0.0109494685533194	-0.0171090771429354	0.00448429773777778	0.322333543907185	0.200581652251542	0.224435147939385	0.0175040554470609	0.0128985139354761	0.207877416839409	0.19676167471297	0.083041891644198	0.107024006049602	0.106361041721294	0.0817522839503234	0.22825578115461	-0.016897790458312	0.294273862608043	0.23346801105266	0.000623793671251537	0.0684773018390657	-0.129882786625954	0.0191783613119936	-0.07484748929477	0.203904567790853	-0.174616224629667	-0.120994495331408	0.196409001235874	-0.111019300630288	0.1395387900037	-0.0168193328034809
"Glyr1"	0.0474393963521769	-0.0201301762410695	0.00849658601090997	0.0541486506566523	0.0132730356434861	0.0223461159824647	0.213961186058146	0.0495320904597573	0.159255860941578	-0.0575985103676794	-0.111322119250168	-0.261878225227324	-0.0280079087777308	0.162047265389223	0.187925529474705	0.411942365986208	0.258434909115517	0.415544945895629	0.703919060863774	-0.00536484192341048	0.466256576161822	0.41159213555457	0.2844966953889	-0.091012144565924	0.197278263627579	0.68646153580073	0.530762024427652	0.328916680186041	0.187059646432331	0.245318714127007	0.179488357385704	0.21159038807381	-0.0679626146607738
"Gm10362"	-0.0437070245441908	-0.0120358608077018	-0.0857601554587486	-0.0629147511036884	-0.0808906526550718	-0.0563514459283638	-0.182901901761148	-0.306043057918776	-0.449157841224923	-0.497667283685944	-0.063775983713889	0.00105292328340613	-0.187079791984791	0.303200609538961	0.0204174375732526	-0.15498112018904	-0.251970885295529	-0.0233026474165424	-0.0694119413835979	-0.0418432966830136	-0.0940727268036838	-0.0626052596359263	-0.403822862680937	-0.280677693035157	0.233850527426306	-0.339771886783402	-0.428066246554661	-0.34911425950605	-0.609283676387355	-0.751416686273718	-0.0116565250839728	0.100702569376887	-0.0742189782733823
"Gm10639"	-0.198088421495729	-0.223504775125153	-0.104475862234983	-0.135348637657349	-0.184659059857315	-0.089242111842274	-0.659373679813097	-0.277081744333687	-0.0604760431546206	-0.121228836601312	-0.271605950564316	-0.309358247448176	-0.368127832605733	-0.323173435149332	-0.0902969870103437	-0.0463383179491806	-0.0894795244102871	-0.0584420960852975	-0.0406372356307545	-0.0890395981026352	-0.0360264060756362	-0.156015783965065	-0.284359224357628	0.260480569060274	0.0381501923040164	-0.260673099598042	-0.117210018737152	-0.311155746472868	0.226238592275209	-0.0880413243670648	-0.478429346096066	-0.39069014618584	-0.0738536409974272
"Gm21948"	-0.014215199709014	-0.0591381179204246	0.000670082415010166	-0.0597907154199983	-0.0283821150203809	0.0159456563877579	-0.0495453054903824	0.101294375467209	0.0947115115043016	-0.175112722613678	0.0348917638798184	0.0183479600704495	0.0847665018503567	0.352468074111138	-0.150034996549666	0.167216862091491	0.0206598206407314	0.0373892498536413	0.0461595100356676	-0.217855576577147	0.163457191198204	-0.113384200973063	0.111376602938022	-0.0163545999139697	-0.233834863424072	0.250248724828029	0.0447202283121984	0.120255335205304	-0.110989501247708	-0.0458854611440549	-0.135595374615766	0.442306918436745	0.0634567390168539
"Gm2a"	-0.101932951137463	-0.125707854729949	0.0416105052930365	-0.0484345592605092	-0.0557874013521948	-0.0148664365148236	0.223449883538657	-0.0281174966588347	-0.12147115830104	-0.188237898023879	-0.129228267101022	0.0261329240886163	-0.202041554968136	-0.0188436431727104	0.154720088689807	-0.101386345674048	0.0258851616145366	0.0650756505695871	-0.106831095836321	-0.153091802245049	-0.0766494281772004	0.185149063684189	-0.179737105996463	-0.21144661764283	0.35552514675274	-0.021572113015701	0.345127217338268	-0.097809439276775	-0.461246024225285	0.645700240576504	-0.274445243837437	0.144196514956803	-0.0100446134316973
"Gm3244"	-0.17545384166644	-0.111734753414133	-0.141076500722945	-0.155590653927385	-0.14851133188497	-0.157877922814907	-0.383889716704818	-0.343459641152385	-0.61351374039095	-0.492249956952119	-0.156940333694399	-0.14445793040607	-0.396385142941279	-0.508939744343315	-0.272909515878001	0.125242443334409	0.0407008856968217	-0.251836487140411	-0.61512035359447	-0.450035243651037	-0.314487119146312	-0.378573899512603	-0.224458167047099	-0.169654496108909	-0.18075103706926	-0.536030918861144	-0.191268438831095	0.0248596499967828	-0.405634442119064	-0.0673064826963762	-0.173503401328893	-0.281966831676719	-0.384275130534403
"Gm3776"	-0.0878685001898741	-0.178816062425398	-0.146736196924397	-0.0937595610177036	-0.0930096903614233	-0.0570175723413765	-0.227388218343264	0.0735833262169258	-0.234934575373645	0.259457778091183	-0.489091821303867	0.000384149423097722	-0.181621175280124	-0.321059120311053	0.047501790791592	0.0659913298054503	0.188540281925349	-0.00158774176764558	-0.409296917425636	0.234985454779731	0.137816053099843	-0.0826165486199022	-0.176302803519358	0.166179500776584	0.0952236358576446	-0.167561228129355	0.20240581145775	0.0412175373829516	0.139806214528783	0.115377286987573	-0.231457473248682	-0.0632955186114895	-0.0656973833375893
"Gm3873"	-0.113181339160188	-0.135033824903738	-0.149618057765307	-0.129865860790206	-0.127228348332394	-0.0993187916479925	0.0178699028043256	-0.30547949067188	-0.0812803028734903	0.085044259570159	0.0432689203984079	-0.404062297551577	-0.361160602885898	0.0145158418032165	-0.107537843180629	-0.477408471261593	-0.731819478610591	-0.409384118152367	-0.244971080414994	-0.288163131499515	-0.420660371742336	-0.296336745625638	0.103068448041371	-0.293037065941753	-0.244188666051371	0.489844582587882	-0.314587535683016	-0.0443606295602263	0.0518589126887396	-0.22990349098182	-0.0252008332119524	-0.212427201919875	-0.378301456514859
"Gm4943"	-0.0236425741993016	-0.0698585474880611	-0.0627791873177816	0.0262390953089179	-0.0141606897311434	-0.0627898681403737	-0.216071381762186	0.201951840735408	-0.000397591353507776	0.37005684512903	-0.0348800159547233	0.343124831049478	-0.110622591073651	0.118595664532318	-0.196567614742022	-0.018030401525024	0.174861535930226	-0.0633318715036472	0.138455587253047	-0.0986394165451606	-0.0874029396316489	-0.0617865417850274	-0.0528408881554379	-0.0354976026169674	0.0134572657447041	0.404752730008609	0.19803123441444	0.242899639208176	0.359819805329705	0.346648265954606	-0.00677227156752216	-0.128395286943195	0.183928572592537
