"Barcodes"	"P7"	"B6"	"Nude"	"ThreeD"
"BRDN0003497849"	-0.0499421310301451	-0.0615628414089292	0.198283331842086	0.350302924802444
"BRDN0003495355"	0.0135383515445771	0.0421262853091094	0.078097743852459	0.0425717083947288
"BRDN0003511406"	-0.0334986359930703	0.000387708541585784	-0.00965134156613444	-0.0766563147407756
"BRDN0003498724"	0.183343825423271	-0.104027230863679	-0.108396094605575	-0.824948530235049
"BRDN0003495331"	0.0183948232409484	0.301582811976092	0.0169700195909966	-0.113177730020775
"BRDN0003500900"	0.0516530677510658	-0.163074896987783	-0.28907190917113	-0.283558222402251
"BRDN0003502708"	-0.0143735481032612	-0.103227466270556	-0.0251594727121949	-0.104083772133507
"BRDN0003499742"	0.0411634213850183	0.138480834698279	-0.0389520949207735	0.412613385591063
"BRDN0003505408"	0.0429631342991965	0.20678705279542	-0.0597680637262065	-0.763998329241546
"BRDN0003505698"	-0.0386450056715323	0.168219563058575	-0.0231644880696832	0.184320537286187
"BRDN0003511710"	0.000583901489113699	0.053930520420926	-0.130267936139908	-0.108378116732125
"BRDN0003507033"	0.0184588700953814	-0.0617999403493529	0.0855681102402691	-0.479161270342168
"BRDN0003501393"	0.0121401437300148	0.0944375698235847	-0.163043988578676	0.193127157613744
"BRDN0003505537"	0.0592737094746177	-0.0705385250836612	-0.0490252724161564	-0.575315468276703
"BRDN0003502772"	0.145407623666106	-0.0626277831270481	-0.0373097889301169	-0.299708706703442
"BRDN0003503824"	-0.0198858124978153	0.00935723209497753	0.112732343248356	0.0793580663101567
"BRDN0003502619"	0.132459498603262	0.208594030882135	0.120385507493098	-0.478791437904912
"BRDN0003500375"	-0.0344375589497058	-0.0463221061599458	0.248801336542956	0.103511008664128
"BRDN0003502410"	0.112843277388137	-0.216011973980321	-0.141130996135805	-0.0280645348706041
"BRDN0003497656"	-0.0364414666644174	0.376940000177612	0.00226032143041335	-0.101432775382364
"BRDN0003504261"	-0.0742218634288941	-0.0609440167946608	-0.170202103817867	-0.20521489811165
"BRDN0003506710"	-0.00913793956188107	-0.0775434636589639	0.068346947986654	-0.186132733124598
"BRDN0003506632"	0.0363203190247144	-0.260115716307667	0.0433716303672533	-0.418245870014444
"BRDN0003501420"	0.0242241632774136	0.414926184948718	-0.0616183295638234	-0.315722890493947
"BRDN0003494225"	0.0353260273190469	-0.0998692621491754	-0.152415216744283	0.264790017056871
"BRDN0003506151"	0.276989762420421	0.257271180810899	0.443106791488557	-1.20709861291952
"BRDN0003509210"	0.158540302236709	-0.096931175378232	-0.291230709784649	-0.874102710437677
"BRDN0003504515"	-0.0795538460797004	-0.145905977389481	-0.284337958072383	-0.737381332957265
"BRDN0003511330"	0.0905512879735285	0.200554954632372	0.00932206407449493	-0.27623461368042
"BRDN0003498510"	0.07020912135998	0.309295076735937	0.1702763161844	-0.0936733423065985
"BRDN0003494871"	-0.147351672892138	0.32221990253942	0.438297395534821	0.472795508819714
"BRDN0003508149"	0.0122172308181944	0.221714441993807	0.288203703971019	0.117127897290448
"BRDN0003508436"	0.0295644773856213	0.177018783696563	0.0416218919021358	0.193543329940053
"BRDN0003500298"	-0.0535038038992719	0.488206357311315	0.0535441260511847	-0.311670566283831
"BRDN0003494108"	-0.0107346087054382	-0.0505793782065277	0.275087038621189	0.133734109435314
"BRDN0003509101"	-0.0641909647997242	-0.180560173361811	0.198282287684359	-0.979078495055334
"BRDN0003496764"	0.1034849960346	-0.273567387299763	0.116196723662327	-0.707128712886939
"BRDN0003499352"	-0.0245661363683141	-0.0897949205129601	-0.167058484273909	-0.262344388997397
"BRDN0003499346"	-0.0148484039241676	-0.03312314854248	-0.0784369655372155	0.218334325028977
"BRDN0003503961"	-0.0351971773908926	0.0103488067990435	-0.010139300223414	0.229789526137174
"BRDN0003503740"	-0.0281602227474255	0.0925074509807307	0.185415633258805	-0.156962301566321
"BRDN0003500964"	-0.01954123326462	0.0904822912361602	0.0330584478029145	-0.0167194054915983
"BRDN0003509386"	0.0269527015051822	-0.361299361229324	-0.00663566770620297	0.00511517025872086
"BRDN0003501900"	-0.0518366772322885	-0.265937444815258	0.0147458248313241	0.424950000354243
"BRDN0003509695"	0.0194461231143236	-0.0961928238624062	-0.0793534863645673	-0.35180107164476
"BRDN0003503164"	-0.0100515550369849	0.204877464181268	0.0818117138404113	2.06523841604556
"BRDN0003507129"	0.13401301699735	-0.134277352226035	-0.0328366917098263	-0.87871026351761
"BRDN0003500161"	-0.0697714033229959	-0.0307082655894721	-0.0789321317520614	0.0316508574106359
"BRDN0003510377"	-0.000761428807139067	-0.072911501485704	0.263492466702542	1.4158958121372
"BRDN0003509782"	0.0555397133538489	0.211659541891138	0.00731341739706758	-0.276122794261185
"BRDN0003503858"	-0.0292459255041566	0.0638507322968597	0.00776560992814794	0.132447168275121
"BRDN0003498517"	-0.003517800917757	-0.201347478627561	-0.001292759088865	-0.548746108011547
"BRDN0003493723"	0.0562826442753614	0.105456446506287	-0.107909172109466	0.116345777768294
"BRDN0003494274"	-0.0147765524957792	-0.0549111493588487	-0.0749061347741471	0.432796450033314
"BRDN0003495136"	-0.0208250838739861	-0.113302905858832	-0.0232081147219232	-0.350044547246992
"BRDN0003493696"	0.00471741546311539	-0.114604431729433	-0.136119024308705	-0.198901564717014
"BRDN0003500170"	-0.00230033168709452	-0.070497051535315	-0.148553313807997	-0.207888992615131
"BRDN0003503506"	0.0171958438870212	0.0550422685478773	-0.189024201747681	0.0675011074792115
"BRDN0003511687"	0.0531015370823229	-0.0301519887055907	0.0634448924395437	0.165192438713084
"BRDN0003510841"	0.0142058291477909	0.053381247770449	-0.0252630626164152	-0.0890955814793553
"BRDN0003504965"	-0.0996257654009807	-0.101394183489361	-0.214284545561126	-0.233323836982747
"BRDN0003509908"	-0.0360390852555485	0.215643875365013	0.227270741225458	-0.321137283735294
"BRDN0003499694"	0.0393524968334018	-0.347388623964757	0.191780281046859	-0.255561303558182
"BRDN0003500437"	-0.0114760641708461	-0.0292097094978976	0.171119611466762	-0.513927925046462
"BRDN0003493935"	-0.00403184900640585	-0.259050732609599	-0.0903592201064754	-0.131309613828181
"BRDN0003500789"	-0.0920467169007432	-0.269839330756148	-0.46614575779002	0.184207464158483
"BRDN0003508663"	-0.0538959249464898	-0.345627873541784	0.110650242276896	-0.0222383663271986
"BRDN0003493857"	0.0281409034128625	-0.0334260610476415	0.0521368661378776	-0.150371982650207
"BRDN0003503932"	0.0054658775182951	-0.0177501061760214	-0.0207721589395179	0.291854306493427
"BRDN0003498765"	0.0253286451096757	0.0192840888234404	-0.0739303925594468	0.210623314025411
"BRDN0003504379"	0.0105796417008237	0.0260530774435941	0.182208417193216	0.828286860121376
"BRDN0003502381"	-0.0181305987085724	0.0571609263319584	-0.00444132388155639	-0.15853169964985
"BRDN0003499459"	-0.0246078557372728	0.115935342893641	0.245689210080169	0.299615965574289
"BRDN0003500421"	-0.0418259531495903	0.00531285368250804	0.109241810809225	0.150395883065046
"BRDN0003496902"	0.0190623822902791	-0.0500732086127588	-0.0272708583544776	0.289668958922008
"BRDN0003498789"	-0.0687333979715888	-0.0529543608028337	-0.207080181472064	0.168704464966571
"BRDN0003501242"	-0.0194361282450042	0.183412839289722	-0.170648897473621	-0.0256309963841565
"BRDN0003500430"	-0.00736721849890036	-0.0587599754779491	0.0663303797910449	0.169339863210536
"BRDN0003503447"	0.00561549411755431	-0.0769531314687519	-0.0509582962783102	0.581489646921021
"BRDN0003495800"	0.0323949286202062	0.161426285204163	0.029154580981361	-0.447425893280869
"BRDN0003497891"	-0.0568970852687292	0.136975860793764	-0.308531984410797	0.0185399869778186
"BRDN0003498077"	-0.001613331944236	0.000751328666156612	-0.179912412156918	-0.226662805355293
"BRDN0003508685"	-0.0642281873805766	0.658883471434748	0.610241001138654	0.540312786349551
"BRDN0003506336"	0.0317576403029122	-0.0178090659035332	0.0237117497769846	-0.0285396617211557
"BRDN0003496786"	0.0680763036272679	-0.129648794869734	-0.0124185158331831	-0.304733294389862
"BRDN0003510047"	-0.0497303858765098	0.297416178528786	-0.322947212285915	0.238979600750607
"BRDN0003497826"	-0.0200343316962684	0.000189344672055933	0.0664577714726296	0.0145172558363943
"BRDN0003493617"	0.0708281088354973	0.140058518933021	-0.163302222286142	-0.0242492116978472
"BRDN0003493551"	-0.339552278509531	-0.0114929965281287	-0.256431118377544	0.160152354816913
"BRDN0003504863"	-0.0474486578753174	-0.115411055021947	0.113632075949373	-1.06041235851164
"BRDN0003498590"	0.0741786728176581	0.0532471520084941	0.0172795187245286	0.129172248077533
"BRDN0003507662"	-0.0822240706844375	0.0359775093193315	0.0762822304326456	0.752050308815396
"BRDN0003499507"	-0.0174352840166012	-0.00404107532498045	-0.190401481170626	0.502890741546413
"BRDN0003507930"	-0.0230371313672372	0.0439591216790127	-0.5205764728079	-0.102756391928338
"BRDN0003496211"	-0.0381136117073878	0.259370953354822	0.14043600907818	0.126057414812584
"BRDN0003509702"	0.0320019819099052	-0.313951310454168	-0.352178899958412	0.23059539323391
"BRDN0003507207"	-0.00854975570403374	0.165382903697804	0.273887786754993	-0.0622799389276734
"BRDN0003503806"	-0.0356984396605396	0.023784827333038	-0.0831037977091438	0.204970485279334
"BRDN0003510372"	-0.000469511534711028	0.181714004514146	0.0811092026151612	-0.131497474416487
"BRDN0003495102"	-0.0180160573840587	0.266033653517691	0.192144461645938	0.296066770606361
"BRDN0003493656"	0.0515541956691416	-0.100577719578864	-0.0071645789012304	0.357779530783653
"BRDN0003500547"	-0.0104954444139218	0.240907133568161	-0.0742510256840676	0.291936861515989
"BRDN0003506778"	-0.058837485563585	0.0656895182534112	0.0472766565486729	1.04571493779896
"BRDN0003505383"	-0.0141788783880691	0.0235653120237306	-0.102854577154366	-0.0148036606816818
"BRDN0003496963"	0.0883279209963089	-0.228795340498004	0.0126415947557797	0.49776699127498
"BRDN0003498670"	-0.0358395781489886	0.0187100873791927	0.134446594702866	0.169256435596492
"BRDN0003503201"	-0.0993228285619806	-0.266780743411383	0.0784095497930692	-0.200744886546761
"BRDN0003502047"	-0.0262542501979815	0.226704297024062	0.398023919887334	0.326170649084143
"BRDN0003500318"	-0.0635175305761278	-0.0535362366087634	0.0299614922716124	0.198873400666623
"BRDN0003497793"	-0.0232145527164934	-0.0267898887539709	-0.16431673767277	0.199768275061599
"BRDN0003504734"	0.000433690517966712	0.274089905193274	-0.0586437340609055	0.0746456937688817
"BRDN0003496423"	-0.00523289217622425	-0.0264403023818599	0.141035379380755	-0.691309676292278
"BRDN0003504370"	0.103933073365092	-0.112785820040685	0.0262630878538239	-0.355401427919371
"BRDN0003495091"	0.0734377291820747	-0.044742477454438	-0.0251978387601657	-0.157502530317941
"BRDN0003504956"	0.00150032071852937	0.295303244622707	-0.0727741802543113	0.396141458344129
"BRDN0003496282"	0.0868163061997545	-0.0143335157442537	-0.00870143062516666	-0.367341666473689
"BRDN0003498317"	-0.250909930915419	-0.215909190591381	-0.201355503519884	-0.340187376277567
"BRDN0003495813"	-0.0387697463398278	0.0255484893632508	-0.156200369685941	0.459456098059263
"BRDN0003497389"	-0.0465978738429483	-0.0765447826889043	0.204633978966085	-0.624477556269774
"BRDN0003502905"	0.0299953898493023	0.0987666368785056	0.204435341242794	-0.0993387842449402
"BRDN0003500845"	-0.0137441576112035	-0.114843061514617	0.160104234863714	-0.325739821127992
"BRDN0003503520"	-0.000914707434846035	-0.245852358855637	-0.24726929539144	0.28884631981873
"BRDN0003504266"	0.0931154615514769	0.198586402920908	-0.0602307744660884	-0.612060780516102
"BRDN0003501239"	-0.0380777221671979	-0.227682100914403	-0.114817177859466	-0.0285723530173927
"BRDN0003497896"	0.0309942485053158	-0.0531380961849819	-0.320082171209806	-0.881218176649815
"BRDN0003506287"	0.0536992536458578	0.195309431182846	0.256372889675577	0.950824700396481
"BRDN0003493897"	-0.00191993225990926	0.136515866955526	0.196411348307009	0.672101991207573
"BRDN0003503446"	-0.00143332386590768	-0.135454931141687	-0.085102494583369	-0.0555614163552591
"BRDN0003497939"	0.051439881074682	0.12343641099519	0.0982616212392616	-0.0837826747739089
"BRDN0003497370"	-0.0196125420212603	-0.0660185683211597	0.050895157612487	0.268197856034306
"BRDN0003494514"	-0.0340392938489988	-0.0114043848219839	0.297472148702504	0.286528156222923
"BRDN0003494452"	-0.24074975128645	-0.175116485398341	-0.233529800989192	-0.099027071208378
"BRDN0003511172"	0.0806972848125772	0.113075138670294	-0.274736436852391	-0.555834554269549
"BRDN0003511004"	0.0313741994647967	-0.193187712244655	0.0826568937500477	0.110361598804002
"BRDN0003511055"	-0.0494106253210009	-0.0299871853848735	-0.105890156582979	-0.065842242550336
"BRDN0003500115"	0.0287841236020706	0.0844482070524099	-0.0364299669676707	-0.171772797372713
"BRDN0003503111"	-0.026813233040098	-0.0574359168776318	-0.286865829556681	-0.405164923469514
"BRDN0003501100"	-0.0404176455713215	0.130819312628086	0.090331266519061	0.414208861256116
"BRDN0003501361"	-0.330634411622144	-0.547273194271966	-0.561421554489075	0.211150428352704
"BRDN0003503539"	-0.160188824238049	-0.152278325082178	-0.168943683488016	-0.321864786766723
"BRDN0003500579"	0.00715326973098408	-0.0480072039704557	-0.252001086636829	0.424398349623839
"BRDN0003507179"	-0.00682821600995616	-0.120267504558063	-0.0572209647358774	0.131827918565205
"BRDN0003510351"	0.0191510061377777	0.06095849466277	0.322801527570181	0.0478589358377736
"BRDN0003510059"	0.0513472374042269	0.211159018328778	-0.0523687874731714	-0.0430052333659657
"BRDN0003495589"	0.000886416085618347	-0.280904796116317	-0.427341927446339	-0.198410883729076
"BRDN0003496907"	0.0239659121885788	0.129602016492846	-0.180036361376852	0.1967636585703
"BRDN0003505447"	-0.0895349144633652	-0.0976080760472288	-0.0172671826986952	0.79728802843866
"BRDN0003501955"	0.0305069518982293	-0.0563791705141759	-0.0532259585582584	0.392468511601458
"BRDN0003503653"	-0.275314411306584	-0.289583850010356	-0.582405225283631	0.115672302141562
"BRDN0003496564"	-0.0444830834677325	-0.13040674522813	-0.250321828262653	0.163914552893019
"BRDN0003511314"	0.0356854481779189	-0.29714174435286	0.00292294662270204	-1.06505500409917
"BRDN0003495814"	-0.00634792295357237	0.13053841355978	0.0185466454781583	-0.00562024505883683
"BRDN0003500869"	0.0748858702172893	0.169409299346416	0.187294785808278	-0.795657602240631
"BRDN0003500085"	-0.372220521303297	-0.15533621153876	-0.0111164267286208	-0.33673355729732
"BRDN0003503149"	0.0544453281181397	-0.00345242144846909	0.0986384494656386	0.279413063865837
"BRDN0003494408"	-0.0228707136975151	-0.118540592816871	-0.0319662459700111	0.204367936141574
"BRDN0003497429"	-0.0129044022110788	-0.3944043975833	-0.0442767830490922	0.143739963451905
"BRDN0003499697"	0.0412193468785571	0.203440580453743	0.400180155560941	-1.01496755289563
"BRDN0003506076"	0.00796120944582188	-0.0900232776414183	0.0880445913422566	-0.00508930481589248
"BRDN0003509673"	0.0427921641131982	-0.174013452660006	-0.20479977624956	-0.374521306974712
"BRDN0003494400"	-0.00969169399121544	-0.168838913354525	-0.34784681241561	-0.760133977788019
"BRDN0003505351"	0.0186402247581899	-0.0121859545921722	-0.137446721221426	0.0829917967852773
"BRDN0003499031"	-0.125246417475173	0.0284144168593988	-0.0496034265761765	0.54688344005555
"BRDN0003493720"	0.0357822778815626	-0.0558313210924484	-0.0471370822346966	0.491690435648534
"BRDN0003500890"	-0.0374319551077125	0.134171900746313	0.0712616693306929	0.197712200098006
"BRDN0003507116"	-0.022452036165253	-0.254605823849099	0.0462920702762171	-0.3576234101414
"BRDN0003510648"	-0.085381628091503	-0.132082586681137	-0.0500379269013989	0.549756545622399
"BRDN0003498225"	0.0136777626178177	-0.202962687719338	0.0765245128102427	0.0261182482123104
"BRDN0003503083"	-0.00161652366548129	-0.230699682269459	-0.161678824101596	-0.206786375942726
"BRDN0003498736"	-0.0232749640397311	0.0266092692331025	0.0815071898846465	0.00762190206463904
"BRDN0003493517"	-0.0194669002943946	0.00767173647935523	-0.0519696497687935	0.290924589770219
"BRDN0003507051"	-0.0127314524345841	0.0201100442436629	0.188256432032189	0.370994732050774
"BRDN0003508405"	-0.107742040072089	-0.189903410865647	-0.208533037328282	-0.0425630866745037
"BRDN0003499235"	0.0475847977881799	-0.113560060173588	-0.0171385854934985	-0.576797199518114
"BRDN0003509164"	0.164323532956733	-0.121694870456431	-0.241350562446805	-0.837841705526666
"BRDN0003495229"	-0.039393955722494	0.00788913497990622	0.00291132495661483	0.356725392274333
"BRDN0003510954"	0.0809392031080723	0.0168726693834811	0.0972115440931272	0.114495485714504
"BRDN0003504554"	-0.015454226357663	-0.0557021646023577	-0.0287613282044742	-0.248880259004167
"BRDN0003506391"	-0.00503584380501602	0.188746424771317	0.271410560834477	0.55962660027783
"BRDN0003510616"	0.0308490766393827	0.32478580740943	0.364547776241433	-0.750630025896852
