"Barcodes"	"P7"	"P3"	"B6"	"Nude"	"ThreeD"
"BRDN0003505520"	0.0529444482579507	0.0158899789303814	0.0609468590772243	-0.155896400968747	0.348324353610844
"BRDN0003510206"	0.00669150295072684	0.0419799286764631	0.0558517353200499	0.155586014704494	-0.053354932034379
"BRDN0003510738"	-0.887430691167634	-0.927465458797645	-0.887210618240572	-0.86434892623672	-0.50444471752421
"BRDN0003499504"	0.00153488650890572	0.0188378037510864	-0.289060587480133	0.104147187462857	0.349525023005223
"BRDN0003500572"	0.081802210230605	0.0299806348143513	0.276351164137326	0.0657956760132119	0.246820319270543
"BRDN0003495571"	-0.057532360703492	-0.0504201092313259	-0.0198525338701177	-0.127501168206254	-0.636189631585393
"BRDN0003497966"	0.0559607547650165	0.0543896721955244	0.110829055279499	-0.172998597742281	0.719396544931334
"BRDN0003494530"	0.01258319027058	-0.0204010417848426	0.0559023349672649	-0.10411976478486	-0.077215796422906
"BRDN0003503311"	-0.00613167924072504	0.0686081986920623	0.0855459759456008	-0.0545885228336098	0.435272278418166
"BRDN0003509376"	-0.7402823750531	-0.25496016410832	-0.456095548359309	-0.786934527441938	0.0431861526019964
"BRDN0003503295"	-0.0088054235911651	0.0407452263035222	0.234358676888714	0.174537304294633	-0.0118871984127224
"BRDN0003506311"	0.0625406759269629	0.082174434326901	0.00317445843372772	-0.0326876009477356	0.641309107685213
"BRDN0003496669"	-0.116011854300395	-0.120527680386803	-0.314315188835078	-0.481114956168836	-0.466921832766867
"BRDN0003493552"	-0.136018184707911	-0.236037094828282	-0.0798142217056328	-0.317639388626631	-0.309948907166927
"BRDN0003495607"	-0.481387574897262	-0.469611940791253	-0.663721606550729	-0.436712029100602	-0.358254744206014
"BRDN0003511268"	0.0887593979141735	0.0816757884130021	0.0693939447181706	0.280225902214141	0.344879050863442
"BRDN0003502816"	0.00684514382338792	0.00401813849664184	-0.0105703999034174	0.208140514667893	0.514759223452185
"BRDN0003506363"	-0.31593110536255	-0.0621353250824094	-0.241112747461047	-0.328311406533734	0.620608491828359
"BRDN0003501679"	-0.0156329012551733	0.00790709877385587	-0.267725701275023	-0.190431171803387	-0.143940916053435
"BRDN0003502243"	-0.218222965397144	-0.144917007358984	-0.28208636519099	-0.163403565416391	-0.618918269995536
"BRDN0003511477"	0.0326360217045213	0.0407927962105149	0.164299362986776	-0.036007555262814	1.06255040802331
"BRDN0003502283"	-0.0291956498227253	-0.0084209279859585	0.01796104659955	0.0103994255898393	0.622536612037735
"BRDN0003500621"	-0.00559906773056009	-0.00843904336672841	0.0269730809152168	0.0524677728850828	0.146181519382374
"BRDN0003507214"	-0.0079365266070067	0.00466553508945968	0.0243116393257063	-0.0139330243675714	-0.0389463350550535
"BRDN0003503185"	0.0612631234117764	0.0402182868573914	0.191921397981691	0.100141590559989	0.125883080180591
"BRDN0003498187"	-0.567259507764904	-0.110568930299381	-0.0554865291764438	-0.356516686494338	-0.133087404712412
"BRDN0003498928"	0.00715704277612561	-0.00919595728912965	0.150069970475199	-0.0218294336657313	0.0140382525231138
"BRDN0003507653"	-0.0972369396358944	-0.134463047216576	-0.0256000256747477	0.053142914211119	-0.419006992701065
"BRDN0003495831"	0.0104036513268291	-0.0773090401591334	0.00263790637510813	0.11646600437562	0.367369975080199
"BRDN0003502711"	0.0159736534226417	-0.053086520977809	0.0273970962196569	-0.0385715758052741	0.325358909791851
"BRDN0003507784"	0.0401603087665228	0.0548515545690987	0.256255551226287	0.0593338690663386	0.377897408209641
"BRDN0003495068"	0.00406204264427087	-0.0285227940822778	0.257149910514624	0.0376242850168206	0.397593958865422
"BRDN0003503994"	-0.0327702311075563	0.00432781661887278	0.0502420497044718	-0.163993437867606	0.356685694368237
"BRDN0003509833"	-0.548155786382002	-0.527206638885375	-0.67506993179259	-0.665701910230326	-0.0714675627796679
"BRDN0003499749"	-0.0145487653349535	0.0410024160145867	0.291201952649848	-0.0753148481642585	0.105288575270235
"BRDN0003498551"	-0.112113549770953	-0.112369027788644	-0.282230267048002	-0.400315893753987	0.0958549323449862
"BRDN0003502151"	-0.303239787004157	-0.290290314166052	-0.277197645767028	-0.454952771479801	0.730760285099855
"BRDN0003498122"	0.0567939800898698	0.0377209962675644	-0.0374692326866061	0.0301730157676226	0.18970967063574
"BRDN0003499533"	0.108718764595697	0.120690505222244	0.186303485646239	0.0966961559150466	0.353985018324698
"BRDN0003495292"	0.0435227321537444	-0.0224746704818483	0.200035309817049	-0.116021056956621	0.155864965206051
"BRDN0003506395"	-0.038422562167402	0.00739648794947573	0.0738379850551561	-0.0995468737280103	0.20148624521285
"BRDN0003510482"	0.108000300707275	0.0363791068903486	0.195625169740825	0.341426769601269	0.192895769265361
"BRDN0003504201"	-0.108610395193642	-0.0375768689594053	-0.344236615348416	-0.232756816100677	0.0677084183800839
"BRDN0003500836"	-0.190436514944431	-0.17259754197207	-0.164087096063499	-0.366021341809426	1.22087973078732
"BRDN0003496318"	-0.0360924782801599	0.0190976233266553	-0.172344462023985	0.0309313483071999	0.0266215947355119
"BRDN0003509416"	-0.145019525860876	-0.0999065934340035	-0.260063701996719	-0.261572071652352	-0.495583359720866
"BRDN0003497520"	0.0826612205334329	0.133129025693778	0.16722129733634	0.196902916537023	0.214927890322763
"BRDN0003508678"	-0.107488724963665	-0.0746953598188013	-0.219626635136428	-0.0594336113619969	-0.318516291315125
"BRDN0003506104"	0.0269879797938719	0.0548181259099481	0.128415877061815	-0.00449739161529568	0.192914826700205
"BRDN0003506647"	0.0574904604404747	0.0324961693690933	0.114894037286742	0.0783237990339611	0.589763685762545
"BRDN0003499613"	-0.0845917189974414	-0.0162816586268049	-0.254901391028568	0.14749846997624	0.155779099867894
"BRDN0003502027"	-0.0119403290275181	-0.0223512971058602	0.0697040160847009	0.25795663142095	1.17806371321917
"BRDN0003511703"	0.0344253532992798	0.0227971437808346	-0.0155591296129962	-0.0588657271898797	-0.107952412509871
"BRDN0003496421"	-0.00698056698566539	0.0184132675202196	0.0834955091437893	0.216358013551391	0.613957885444258
"BRDN0003494173"	-0.0282196751756142	-0.00605017781837995	0.1090981495166	0.0333763872830355	-0.071034501209265
"BRDN0003509293"	-0.171405726075441	-0.268894030374251	-0.276762458115816	-0.376715489587261	-0.575494221187165
"BRDN0003503754"	-0.274793602227951	-0.311297863144912	-0.46718808652279	-0.222940374262907	-1.46080260524108
"BRDN0003496988"	0.0157129974079229	-0.0261910448107327	0.0655966098045895	0.0769415495635569	0.0190323866271984
"BRDN0003508385"	-0.00332841870096246	-0.00931217022329116	0.0990630437681071	-0.328846926422126	-0.338147196198933
"BRDN0003507380"	-0.04515475347302	0.064243567329989	0.0145958141699997	0.00507797498729023	0.00163411508662446
"BRDN0003497114"	-0.0778956528238636	-0.142803684214892	-0.141027480199304	-0.33407448694058	-0.0789859546623812
"BRDN0003508470"	-0.156585143774073	-0.223599402198418	-0.135490105609039	-0.505701492819146	-0.271084451914634
"BRDN0003502694"	-0.0337087566310036	-0.0618947533136717	-0.0152079213315968	0.100690469521127	0.179682245871527
"BRDN0003505318"	-0.0452188611147256	-0.207088526038671	-0.267151779742369	-0.190380190061395	-0.394148972964285
"BRDN0003509853"	-0.871873954241607	-0.563806893506819	-0.963162985899483	-0.816773550551619	-1.09914698838088
"BRDN0003499309"	-0.0977100184735724	-0.155104212942053	-0.194574806999247	-0.128491591839901	-0.500757431036581
"BRDN0003496094"	-0.177456572932351	-0.177631054793485	-0.0644909104707263	-0.356774125564842	-0.548707228360305
"BRDN0003510320"	-0.00331418446122451	0.0470803904302826	-0.0876744116938394	0.0316224222500684	0.224080449376419
"BRDN0003494939"	0.00162606428936341	-0.0784538681029436	-0.113812895385115	0.0861643519231453	-0.228286959002164
"BRDN0003495639"	-0.232386276199742	-0.272083630192132	-0.25037316698466	-0.350688771948895	-0.488942350957399
"BRDN0003495937"	0.0456752993839667	0.0616446748076904	0.0111663096644742	0.0858366913357887	0.10143490651467
"BRDN0003501085"	-0.0244056412790793	0.00425362985725438	-0.290731484560985	-0.0304547116036702	0.127618033761633
"BRDN0003507614"	0.0334434680257486	0.107711259590863	-0.174117358697829	0.196756098495599	0.141464963224243
"BRDN0003507168"	-0.00442307166535172	-0.00197014765305007	-0.172145518789663	0.069479316463189	-0.0639016982115132
"BRDN0003510065"	-0.031926561498243	0.00501218017451669	-0.117949040758983	0.0934826052854718	0.31863959551193
"BRDN0003508439"	0.0495740913582255	0.0635813713033304	0.167920499610388	0.128217374943665	0.182846947612367
"BRDN0003508868"	-0.0716473203375914	-0.0157334271346421	0.0903586336058285	0.210632932690915	0.361906946480195
"BRDN0003501044"	-0.187620672982442	-0.116351753213018	-0.363084546234867	-0.0449061817555532	-0.262826685163428
"BRDN0003493496"	0.0561410207221633	0.0278775059553625	-0.00541477623008555	0.0353868817750946	0.123251329050863
"BRDN0003509705"	-0.235056919494086	-0.250341550961386	-0.266973169629884	-0.375005254708436	-0.735332172725098
"BRDN0003498642"	-0.035564974373157	-0.0298371342784533	-0.250874635435898	0.0513425115393363	-0.0792557818108018
"BRDN0003501065"	-0.185485832089901	-0.100526076266273	0.120116135097053	0.0232060902249741	0.407860691538038
"BRDN0003501543"	-0.132720325007679	-0.18378256882581	-0.513651314701213	-0.0650440778171223	-0.572799557627055
"BRDN0003494925"	-0.117389252859227	-0.0307618310433839	-0.00269746782393486	-0.30245868316444	0.221277094525901
"BRDN0003510298"	0.0633815328731318	0.00344675790640655	-0.109279480519053	0.014461343030598	0.195938789018876
"BRDN0003502111"	-0.185759311757216	-0.311293784571306	-0.584767121770149	-0.358921092622761	-0.995709755610219
"BRDN0003506434"	0.00872956451115806	0.0294002678766789	-0.0328789616780539	0.123327152209089	0.192189070795713
"BRDN0003500974"	-0.104797830273651	-0.101425067017518	0.0228248364168678	-0.169470172181634	0.0276067913073943
"BRDN0003494263"	-0.0254931807980511	0.00932819600220609	0.286961656232449	-0.0510429795238955	0.0838964163951054
"BRDN0003495189"	0.0239477994912253	-0.0721271485071821	-0.0451149816684326	-0.2051499341869	0.0878920257674173
"BRDN0003509043"	-0.0254653796641128	-0.0245830257955397	-0.0542979595828046	0.0199275292258342	0.369370382897151
"BRDN0003494430"	-0.274886425008281	-0.428243423438035	-0.424186142031094	-0.600401462267615	-1.19033517453693
"BRDN0003499660"	-0.00206213840189058	0.0850208475736788	-0.0666077015381781	-0.0691820687534151	0.483645667732274
"BRDN0003496439"	0.0669877960437423	0.0244078976330077	-0.045135248132248	0.0785001865590683	-0.0944269984555909
"BRDN0003504472"	-0.830367827256537	-1.348249563253	-0.560051664066223	-0.422955744398484	-2.41262693939056
"BRDN0003498916"	-0.0225831273531808	-0.0590804461122176	-0.113988525317014	-0.142597092590811	-0.194961105609828
"BRDN0003509450"	-0.0199602524246816	-0.0522660072336662	-0.111437164920292	-0.0693022836927344	0.101938325317621
"BRDN0003507024"	-0.0238344918049176	-0.0318769147733575	0.110645087796167	-0.0668152631760575	-0.0166521105195168
"BRDN0003503364"	0.0115650527637009	-0.00617367207129855	0.193566435205582	-0.247863306432599	-0.26923743892397
"BRDN0003505737"	-0.454477811607767	-0.47126128223214	-0.346464784208289	-0.355091239678179	-0.581862986306886
"BRDN0003501922"	0.0310654698771015	0.0223405411827826	0.309477646612652	0.137163646533242	0.334553200320009
"BRDN0003501903"	0.0381723290316736	0.026233790669983	0.374821587794599	0.0579418459534416	0.141386237777976
"BRDN0003502418"	0.0774534059422011	0.172521052476446	0.253493021091759	-0.05390518216133	0.549532936240722
"BRDN0003497710"	0.0509047878396216	0.00834153381319208	0.183447411183909	-0.0368272521796097	-0.298584947810236
"BRDN0003503524"	-0.342231949455186	-0.165863744443134	-0.278835753884926	-0.425853421102045	0.274857012366396
"BRDN0003511587"	0.0478389752996517	-0.0191177192543041	-0.12340251859955	0.0534409927411135	-0.107423458285056
"BRDN0003506046"	-0.0343044177518972	-0.065139172161679	-0.165674488444138	-0.0450769848655788	-0.0782881962488568
"BRDN0003503959"	-0.0583891671303878	-0.18293905793324	-0.042280706572726	-0.193783545887147	-0.0972877513093491
"BRDN0003495676"	-0.158744803728019	-0.126222860386743	-0.101678986395198	-0.165401976986699	-0.285045520904303
"BRDN0003504123"	0.0437085637782152	0.0495526469974234	-0.14506183042283	0.0577350097439032	0.284084844110088
"BRDN0003511609"	0.0753698636501616	0.0903799812188088	0.14979296087419	0.107758874231004	-0.0269929960693377
"BRDN0003497548"	-0.104785672335744	-0.0236627255923794	-0.247682446945667	-0.179064299653596	-0.243721513957455
"BRDN0003506008"	-0.00201950772334811	0.00491374280733842	-0.142265326340515	-0.113751840832664	-0.226776191515941
"BRDN0003496817"	-0.0116698842733421	-0.0290658801538705	-0.036605186117991	-0.214025406854701	-0.266883302633254
"BRDN0003495272"	0.0602279071192252	-0.000699402389146789	0.314850049045152	-0.169462877787859	0.0734610173402025
"BRDN0003509037"	-0.0197061715967948	-0.0722284033964415	-0.198045281183843	0.102909460792931	-0.261989959279629
"BRDN0003507800"	0.0202774969864985	0.034151309823937	-0.0257484289564091	0.0701641871988908	0.582250379696439
"BRDN0003509921"	0.0665315424946202	0.0769714108303322	-0.110662280559706	0.19586743376425	0.350173661566757
"BRDN0003505911"	-0.0235037520979856	0.0396926172408005	0.172789357492397	0.174933973754289	0.446239656928673
"BRDN0003494364"	0.0886746527632747	0.122876268200909	0.128635694263134	-0.0259140167079126	0.514459445650884
"BRDN0003494098"	-0.0556724355085584	-0.0678634950311146	-0.159545895187161	-0.282555259446475	-0.443080023643004
"BRDN0003503975"	-0.0176515182926436	-0.0524495502796225	-0.176180820356849	0.182158406144019	0.328532981284434
"BRDN0003504848"	0.0400970691687362	0.0317561052684642	0.25008936736641	0.181974019031172	0.451271909157714
"BRDN0003498311"	-1.11709034405278	-0.663452857692787	-1.05108573521716	-0.853529201715967	-0.298760456769765
"BRDN0003499966"	-0.250000215428834	-0.0349434256581599	-0.00083920588996747	-0.380438552436954	1.19282879697092
"BRDN0003503657"	-0.124219558051739	-0.0176473154075265	-0.34649276509506	-0.0539966462114406	0.0669319909449706
"BRDN0003510293"	0.0893566484428956	0.0484575861583902	0.0260399332928474	0.08815632746979	0.100002315419196
"BRDN0003501506"	-0.180194727215889	-0.111798847430101	-0.0701765095514698	-0.226500134903082	-0.54579680876922
"BRDN0003496416"	-0.0166669279837814	-0.0726528376447771	0.176775197528896	0.0351108991361947	0.0133042336586306
"BRDN0003497676"	-0.271757276000769	-0.30520545996388	-0.385499875959039	-0.383480406411295	-1.18363677862112
"BRDN0003499873"	-0.0196212622601266	-0.0442556068089467	-0.386637781093437	0.0470893606897847	-0.669328389427681
"BRDN0003495066"	-0.000955595926702256	-0.00420541026076402	-0.231597291932607	-0.381758003914923	-0.387650586254054
"BRDN0003498541"	-0.14433250838881	-0.12956883953401	0.0197293429781168	-0.315098830569203	-0.57768923446173
"BRDN0003509923"	-0.137390412781076	-0.198116058582309	-0.302769829248465	0.0565327371019696	0.0957550389639175
"BRDN0003506650"	-0.0119333281090071	-0.0596020210247964	-0.182475263275362	-0.000922018221196305	0.170534047794392
"BRDN0003503574"	-0.499876160088683	-0.249488837751186	-0.599635109415698	-0.767109181154066	0.0168483739945775
"BRDN0003501766"	-0.0350346215798531	-0.027453565864056	0.175253023424744	0.262118487834447	-0.375861676374359
"BRDN0003505727"	-0.0257020661743678	-0.0513809809186263	-0.233991072179365	-0.236040180196953	-0.445491857421786
"BRDN0003494236"	0.100569197360436	0.00646356554377286	0.031982962502383	0.0023107428748276	0.0911635578693935
"BRDN0003499900"	-0.0239262694434865	0.0392361635670396	-0.00834803082475131	-0.198004740860237	-0.0152321173183979
"BRDN0003494551"	-0.0385072025677548	-0.00860224677032329	0.320525946902756	-0.217172226492643	-0.423183526716862
"BRDN0003500865"	0.0180875661607711	0.00732557531388357	-0.191924082897227	-0.0743533487313318	0.0226552719410314
"BRDN0003508795"	-0.0137978942026214	0.0485858446314538	0.0484851655679162	-0.163973814772549	0.0317580557483654
"BRDN0003494125"	0.0767025471472546	0.125024644542604	0.135153822717693	-0.231553245426094	-0.16214267934273
"BRDN0003499159"	-0.0542250722731458	-0.0414413106253017	0.0478597425861086	-0.162753912971876	0.799120470355809
"BRDN0003498173"	-0.956831047654712	-0.99507405849401	-0.870307061430923	-1.0271985054712	-1.9120068188919
"BRDN0003503764"	-0.281066698042882	-0.348331487817786	-0.408588559867371	0.0627896356436737	-0.991928736882273
"BRDN0003496260"	0.00224280148578324	0.00375533674533768	-0.0440077067092376	0.0461531926048698	-0.126574645985754
"BRDN0003497058"	0.0221100033093148	0.023668585786337	-0.0738691807889516	-0.0347183038546887	0.179803786797158
"BRDN0003508284"	-0.394432872579136	-0.424352691899628	-0.413536176913975	-0.309547011803529	-1.45655152229025
"BRDN0003500276"	-0.00130859453280333	-0.0164672578832522	-0.172165807560056	-0.115514102862009	-0.178617214891447
"BRDN0003493905"	-0.0260979065666558	0.0580057140988789	-0.0802176053738769	-0.0135794704672112	0.304288531087
"BRDN0003497930"	-0.260426829727221	-0.174310976694558	-0.371743869629024	0.015111133486304	-0.384481991210464
"BRDN0003504466"	0.0138036962164118	-0.00578460479421833	-0.0995293351426916	0.140531415652964	0.139462437311702
"BRDN0003499668"	-0.0224662835422808	-0.0523560892647416	-0.149838622127671	0.0473630671182003	-0.0493816353667702
"BRDN0003503774"	-0.275173520578423	-0.104744133334683	-0.245736477881311	-0.190598444526987	-0.257211580121428
"BRDN0003509719"	-0.00429771999411389	0.0610690813897044	-0.0584991050166014	0.0899639348393999	0.255612951816625
"BRDN0003509465"	0.060172404302582	0.0148991949675462	-0.113489383722573	-0.26856942077531	-0.15842772414639
"BRDN0003509316"	0.0523813304953613	-0.0440592018603723	-0.16107601641637	-0.0144725280348742	0.0884856079498291
"BRDN0003501083"	0.0191574710870733	0.0378263844071269	0.236726518370667	0.0897362558125079	-0.195520607286998
"BRDN0003493809"	0.0214217283136818	0.038284905053797	0.226912697489883	0.243872848886051	0.489671311132523
"BRDN0003499714"	0.0497746836703828	0.0802782552309207	-0.0924940479378375	-0.0308122792297226	-0.066200221471959
"BRDN0003501889"	0.00173422256095862	0.0100169834428615	0.21243600600998	0.0953811366948671	0.243909040288215
"BRDN0003496878"	-0.0905443784269428	-0.0437883917465954	-0.0947767710577401	-0.0332418318490836	-0.207041514054484
"BRDN0003496895"	0.00745696246690365	0.0120431338859642	0.110699469791831	-0.152210265309488	0.112159293236382
"BRDN0003509240"	-0.00865815801953318	0.0208481388797359	0.315330857896514	0.0527641156227439	0.509606154052511
"BRDN0003506508"	0.0564074212031856	0.0811702803476507	-0.0588277172140971	0.172726178146775	0.125781682864847
"BRDN0003500704"	-0.179994272060066	-0.267330976388175	-0.171285999586959	-0.356839755954749	-0.952190557434054
"BRDN0003494121"	0.0728815068529725	0.114636990724711	0.0297424694348205	0.15785034144135	-0.122510132316341
"BRDN0003500200"	0.0450702742677064	0.036369440018179	0.0739142233839669	0.0465047115411419	0.0331016814036862
"BRDN0003501001"	-0.00168202059655595	-0.0201179141359192	0.0456882988628866	-0.124963829904462	0.130301938654859
"BRDN0003507957"	0.0637750381965523	0.0586231592515887	0.237963200231967	-0.0475791705374052	0.334371467284508
"BRDN0003493546"	-1.07529141996543	-0.781858663389145	-0.906018725042186	-0.826872700676557	-0.216549594150505
"BRDN0003498400"	0.00858809625454032	-0.00248753340259565	0.295918868205499	0.00618836786832038	0.232220560909115
"BRDN0003507020"	-0.206534254849531	-0.273973849524572	-0.0670066594421688	-0.485271629947371	-0.57775958192847
"BRDN0003494282"	-0.0531034650689629	0.0105592214359975	0.189045850464566	0.265872647200132	0.371279507521813
"BRDN0003504348"	-0.254197056878169	-0.266365664032283	-0.314307232099019	-0.706870475423365	-0.669385215588517
"BRDN0003498712"	-0.00413270375093616	0.0129109681734765	-0.165578533998807	0.0774432347054174	-0.497149654515253
"BRDN0003494840"	-0.134974902386418	-0.0480171439771284	-0.362191550612057	-0.240470228786753	-0.369832724534844
"BRDN0003497549"	-0.0331240424795932	-0.0620775176533236	0.0551824452217716	-0.270815465340546	0.112249052962379
"BRDN0003506383"	-0.0948886751862646	-0.0162740668570111	-0.180339987877063	-0.225242268181008	0.315902872780154
"BRDN0003505524"	-0.00204763636561	0.00718964144509118	-0.178783966011699	-0.142842926667062	-0.26547079438263
"BRDN0003496050"	0.0872739485478404	0.0198832483494591	0.121757571245116	0.0489174341616751	0.124487909497235
"BRDN0003511697"	-0.056587458061097	-0.0148434457543657	0.0733329039284319	0.216103274975421	0.463874610459963
"BRDN0003501843"	0.0755672275381136	0.131394967134924	0.0841977879699227	0.29203940926379	0.657825245582726
"BRDN0003496775"	-0.0579267569554973	-0.0253788254648049	-0.316798401904062	-0.38279028440487	0.00802657097528911
"BRDN0003509125"	0.0351131605759841	0.0187564388781776	-0.227533523733818	-0.0129377207213641	0.0219045459465423
"BRDN0003503537"	-0.545615344892974	-0.31734242297151	-0.573958081270845	-0.651435012109781	0.165829673941163
"BRDN0003506304"	0.0251285535495281	0.0648583519854554	0.214457490608044	0.105801760243609	-0.0769219356171171
"BRDN0003508189"	-0.278572056836014	-0.255399754359795	-0.536024794430701	-0.312882488819523	-0.673217322521628
"BRDN0003509758"	0.00307590386847669	0.0139633440526144	0.00752768142790982	-0.284692445726127	-0.0480250515672308
"BRDN0003496972"	-0.298548129872372	-0.310233767519973	-0.513730003311295	-0.162130261815986	-1.07947808256183
"BRDN0003499227"	0.0223891953124496	0.0637456212634072	0.277229183015048	-0.0503564265776294	-0.0230529617491472
"BRDN0003497892"	0.023455267144495	0.00571437241442038	-0.243800287484754	-0.230506200707175	0.0192208168378892
"BRDN0003495283"	0.0585148172166675	-0.017819089434552	0.20337926667906	0.110332530287793	0.292490329582038
"BRDN0003506678"	-0.100836105026232	-0.0358503097946506	0.0232400783629747	-0.0490082285448172	0.0696689827790549
"BRDN0003502640"	-0.0692915676988233	-0.0403178224567494	0.0221124490185683	0.036665215224647	-0.0208333527406188
"BRDN0003503161"	-0.0305946213483691	0.0691064620781123	-0.259274111978859	-0.0968466313194111	0.142906637607712
"BRDN0003507158"	-0.0561853297683893	-0.0407524989998229	-0.28357768897454	-0.18646717449815	-0.260651282719583
"BRDN0003510436"	-0.00877354263983192	-0.0254253465470175	-0.139543319275839	-0.251310400464697	-0.0699565695947351
"BRDN0003500668"	0.0235971322678994	-0.0137153056628099	0.152274761108104	-0.147948461225242	-0.23432838178051
"BRDN0003508877"	0.0204979740645302	0.0722496888340422	-0.0410534734091939	-0.220021847068363	0.450155693399464
"BRDN0003507399"	-0.00919415421646971	0.0795184132268882	0.176088727274831	0.0866532556457917	0.475984671157763
"BRDN0003500339"	-0.299457541271652	-0.426421241765283	-0.570272763931154	-0.235493214334099	-0.641361909247413
"BRDN0003493774"	-0.310775045177142	-0.250809828861019	-0.274103748210095	-0.733178191217181	-0.283545869079558
"BRDN0003510628"	-0.945488653005579	-0.990164639687902	-1.1449734268895	-1.11304925359139	-0.884885757793589
"BRDN0003508544"	-0.0152936992393748	0.014795567765335	0.20797640651312	-0.23382311777734	0.0945098461585893
"BRDN0003502956"	-0.203928240772795	-0.188842485465648	-0.493611913711384	-0.282352243353814	-0.132427505087345
"BRDN0003503342"	0.0614613492910753	0.0300802811720216	0.0244470921931109	0.0294285629225067	0.190428187905155
"BRDN0003493873"	0.0832201260385598	0.105862745386148	0.135810129101323	0.103933983233915	0.207756269317032
"BRDN0003510519"	0.0486743653290627	0.0886022377922159	-0.358534866901511	-0.30532751594792	0.185941115250994
"BRDN0003507519"	0.0405475972507749	0.0182745506611145	-0.00611709839693586	-0.154547896427401	-0.283600869034003
"BRDN0003500401"	0.0568843477603534	0.0237103882233271	-0.0290997512362204	-0.284334438205917	1.17384555732296
"BRDN0003499824"	0.0210651038551638	0.0822745381069699	-0.0427661655441799	-0.0864776853169449	0.650172964450719
"BRDN0003509917"	-0.0414538293538327	-0.0539203538901318	-0.179507602770097	-0.0419269116388908	0.062266434014628
"BRDN0003507921"	0.0471910077129491	0.0315868579041633	-0.0278975971129712	0.193612366328483	0.508847734770256
"BRDN0003507169"	-0.00774036905122433	-0.0320972995343668	-0.103875366381254	-0.154730763747248	-0.170396654789639
"BRDN0003509092"	-0.106336039342434	-0.0592712497026271	-0.2158508066847	0.137701911668632	0.134439208690709
"BRDN0003510235"	0.0131472565041674	-0.0442201641514665	-0.131282055138455	-0.025464282619137	0.0539067447641429
"BRDN0003502830"	0.0421773659684552	0.0389599023310644	0.165891996452388	0.103301117707619	0.084845801743271
"BRDN0003509651"	0.0483322043999078	0.0146827930503405	0.041612867612786	-0.0699628507437722	-0.107380330299787
"BRDN0003505991"	0.034613232700829	0.0124363675847213	0.214141402926118	-0.0418045541434886	0.063488607721695
"BRDN0003507568"	-0.0750601823928415	-0.114398331281697	-0.215708788445523	0.0283819485440067	-0.080170209901043
"BRDN0003501799"	0.0375060727813463	0.00614162345708482	0.0179754626288556	0.136981466011316	0.070682413391512
"BRDN0003498972"	0.0469870106149597	0.0272905215219695	-0.0242676608422714	0.312479396831386	0.380891188751271
"BRDN0003496951"	0.0640567892350474	0.0725359684560917	0.158032866948188	0.073037758473029	1.32727966386808
"BRDN0003497943"	0.0249053547401056	-0.00650606651362937	0.155323509098001	0.164029517895119	0.0851571433482007
"BRDN0003495277"	0.0867048052928951	0.0711191985636042	0.107857324083312	0.119931432949899	0.21406770587927
"BRDN0003495175"	0.0491016391155438	0.0906952865003897	0.205165992015905	0.0399914062675559	0.717808750164621
"BRDN0003508717"	-0.156707519681126	-0.0564766180728861	0.208710712272522	0.166430279944287	0.175761134435026
"BRDN0003507238"	-0.0151553664480459	0.00364646581853543	0.0190770153288558	-0.144281995438886	0.0903175620621252
"BRDN0003499211"	0.0104841547265204	-0.0373154792327094	0.0108787828623906	-0.349889241090902	-0.146902222022954
"BRDN0003499576"	-0.0524723049523055	-0.0516093411135226	-0.0357186683249551	-0.146162343875612	-0.111827411963732
"BRDN0003500527"	-0.291575402984648	-0.240658727303007	-0.526098838047768	-0.521282911324599	-0.435300698009123
"BRDN0003502913"	-0.00181141841954595	0.0241669807381046	-0.0822668706612418	0.0473852670569022	0.163429767471143
"BRDN0003504136"	-0.0489978985558355	-0.0374151798990733	-0.123916903224656	0.217085835793593	0.187720112633227
"BRDN0003510591"	-1.20223430699033	-1.46352887075411	-1.16675137667683	-1.16041856204035	-3.32320438502125
"BRDN0003498728"	0.0751066012833105	0.0625501118152489	0.0448200021435961	-0.131470947151166	0.00817250363797211
"BRDN0003505407"	0.00149320875667501	-0.0231125785317403	0.218605680986346	-0.00996072285283468	-0.0178686927580563
"BRDN0003497202"	-0.0397322569364873	-0.0291169762666895	-0.103173894097958	0.218788851444625	-0.153589000965726
"BRDN0003493731"	0.0827633577384306	0.0266911099663594	0.0627583502278006	0.0353439882533403	0.40870405708726
"BRDN0003501980"	-0.125471767437237	-0.0625570240615851	0.436913587320198	-0.127669588535075	2.1978168138804
"BRDN0003494442"	-0.0104229654865259	0.0253369659741523	-0.0293878210174618	0.0753419757979575	0.391870779949198
"BRDN0003501516"	0.0756112014140361	0.0935088524619025	-0.0191911987045876	0.0294655955615025	0.431494395600185
"BRDN0003496735"	-0.000238473410482658	0.0283198005661117	0.165159488579657	0.16448096971537	0.192325657578631
"BRDN0003507575"	0.0299201036541178	0.0513373941252809	0.0605039799424943	0.0457225281512823	0.406864154691057
"BRDN0003509797"	-0.0842970004367865	-0.0964226162347339	0.00427242180944918	0.0632019875046215	-0.0946139106254363
"BRDN0003495279"	0.0365350292442643	0.0886489883603468	0.127516927113364	-0.123339113237696	0.384351179276276
"BRDN0003506917"	-0.087443620300071	-0.17314325699844	-0.466307586468808	-0.288677373675365	-0.787185263223207
